5/8/2019, 8:34:58 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001,-4.98E-12,,
,0.003,-9.86E-12,,
,0.005,-1.43E-11,,
,0.007,-1.36E-11,,
,0.009,-1.31E-11,,
,0.011,-1.34E-11,,
,0.013,-1.42E-11,,
,0.015,-1.49E-11,,
,0.017,-1.54E-11,,
,0.019,-1.52E-11,,
,0.021,-1.46E-11,,
,0.023,-1.39E-11,,
,0.025,-1.34E-11,,
,0.027,-1.36E-11,,
,0.029,-1.41E-11,,
,0.031,-1.49E-11,,
,0.033,-1.53E-11,,
,0.035,-1.51E-11,,
,0.037,-1.44E-11,,
,0.039,-1.39E-11,,
,0.041,-1.32E-11,,
,0.043,-1.31E-11,,
,0.045,-1.34E-11,,
,0.047,-1.44E-11,,
,0.049,-1.51E-11,,
,0.051,-1.48E-11,,
,0.053,-1.45E-11,,
,0.055,-1.39E-11,,
,0.057,-1.32E-11,,
,0.059,-1.26E-11,,
,0.061,-1.24E-11,,
,0.063,-1.30E-11,,
,0.065,-1.37E-11,,
,0.067,-1.40E-11,,
,0.069,-1.37E-11,,
,0.071,-1.29E-11,,
,0.073,-1.23E-11,,
,0.075,-1.16E-11,,
,0.077,-1.14E-11,,
,0.079,-1.17E-11,,
,0.081,-1.24E-11,,
,0.083,-1.29E-11,,
,0.085,-1.27E-11,,
,0.087,-1.22E-11,,
,0.089,-1.12E-11,,
,0.091,-1.05E-11,,
,0.093,-1.02E-11,,
,0.095,-1.05E-11,,
,0.097,-1.12E-11,,
,0.099,-1.17E-11,,
,0.101,-1.19E-11,,
,0.103,-1.13E-11,,
,0.105,-1.05E-11,,
,0.107,-9.90E-12,,
,0.109,-9.58E-12,,
,0.111,-9.47E-12,,
,0.113,-9.90E-12,,
,0.115,-1.08E-11,,
,0.117,-1.15E-11,,
,0.119,-1.14E-11,,
,0.121,-1.07E-11,,
,0.123,-9.79E-12,,
,0.125,-9.15E-12,,
,0.127,-9.26E-12,,
,0.129,-9.90E-12,,
,0.131,-1.08E-11,,
,0.133,-1.14E-11,,
,0.135,-1.14E-11,,
,0.137,-1.10E-11,,
,0.139,-1.02E-11,,
,0.141,-9.69E-12,,
,0.143,-9.69E-12,,
,0.145,-1.03E-11,,
,0.147,-1.13E-11,,
,0.149,-1.20E-11,,
,0.151,-1.23E-11,,
,0.153,-1.19E-11,,
,0.155,-1.14E-11,,
,0.157,-1.09E-11,,
,0.159,-1.07E-11,,
,0.161,-1.13E-11,,
,0.163,-1.26E-11,,
,0.165,-1.38E-11,,
,0.167,-1.42E-11,,
,0.169,-1.39E-11,,
,0.171,-1.36E-11,,
,0.173,-1.30E-11,,
,0.175,-1.28E-11,,
,0.177,-1.30E-11,,
,0.179,-1.39E-11,,
,0.181,-1.51E-11,,
,0.183,-1.57E-11,,
,0.185,-1.59E-11,,
,0.187,-1.57E-11,,
,0.189,-1.53E-11,,
,0.191,-1.52E-11,,
,0.193,-1.52E-11,,
,0.195,-1.62E-11,,
,0.197,-1.74E-11,,
,0.199,-1.84E-11,,
,0.201,-1.86E-11,,
,0.203,-1.85E-11,,
,0.205,-1.82E-11,,
,0.207,-1.81E-11,,
,0.209,-1.82E-11,,
,0.211,-1.89E-11,,
,0.213,-2.00E-11,,
,0.215,-2.12E-11,,
,0.217,-2.21E-11,,
,0.219,-2.25E-11,,
,0.221,-2.22E-11,,
,0.223,-2.19E-11,,
,0.225,-2.17E-11,,
,0.227,-2.24E-11,,
,0.229,-2.34E-11,,
,0.231,-2.49E-11,,
,0.233,-2.60E-11,,
,0.235,-2.66E-11,,
,0.237,-2.69E-11,,
,0.239,-2.66E-11,,
,0.241,-2.66E-11,,
,0.243,-2.71E-11,,
,0.245,-2.82E-11,,
,0.247,-2.98E-11,,
,0.249,-3.12E-11,,
,0.251,-3.21E-11,,
,0.253,-3.21E-11,,
,0.255,-3.22E-11,,
,0.257,-3.22E-11,,
,0.259,-3.28E-11,,
,0.261,-3.37E-11,,
,0.263,-3.53E-11,,
,0.265,-3.71E-11,,
,0.267,-3.81E-11,,
,0.269,-3.89E-11,,
,0.271,-3.89E-11,,
,0.273,-3.91E-11,,
,0.275,-3.95E-11,,
,0.277,-4.06E-11,,
,0.279,-4.19E-11,,
,0.281,-4.35E-11,,
,0.283,-4.50E-11,,
,0.285,-4.59E-11,,
,0.287,-4.60E-11,,
,0.289,-4.59E-11,,
,0.291,-4.62E-11,,
,0.293,-4.68E-11,,
,0.295,-4.82E-11,,
,0.297,-4.97E-11,,
,0.299,-5.12E-11,,
,0.301,-5.21E-11,,
,0.303,-5.26E-11,,
,0.305,-5.26E-11,,
,0.307,-5.27E-11,,
,0.309,-5.32E-11,,
,0.311,-5.41E-11,,
,0.313,-5.54E-11,,
,0.315,-5.67E-11,,
,0.317,-5.80E-11,,
,0.319,-5.86E-11,,
,0.321,-5.85E-11,,
,0.323,-5.80E-11,,
