5/7/2019, 7:02:06 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,7.70E-07,1.37E-10,,
,0.002001,2.77E-10,,
,0.004001,4.20E-10,,
,0.006001,4.30E-10,,
,0.008001,4.40E-10,,
,0.010001,4.48E-10,,
,0.012001,4.56E-10,,
,0.014001,4.64E-10,,
,0.016001,4.72E-10,,
,0.018001,4.81E-10,,
,0.020001,4.90E-10,,
,0.022001,4.99E-10,,
,0.024001,5.07E-10,,
,0.026001,5.14E-10,,
,0.028001,5.20E-10,,
,0.030001,5.26E-10,,
,0.032001,5.32E-10,,
,0.034001,5.38E-10,,
,0.036001,5.44E-10,,
,0.038001,5.51E-10,,
,0.040001,5.58E-10,,
,0.042001,5.64E-10,,
,0.044001,5.68E-10,,
,0.046001,5.72E-10,,
,0.048001,5.76E-10,,
,0.050001,5.80E-10,,
,0.052001,5.85E-10,,
,0.054001,5.90E-10,,
,0.056001,5.95E-10,,
,0.058001,5.99E-10,,
,0.060001,6.02E-10,,
,0.062001,6.04E-10,,
,0.064001,6.06E-10,,
,0.066001,6.08E-10,,
,0.068001,6.11E-10,,
,0.070001,6.14E-10,,
,0.072001,6.17E-10,,
,0.074001,6.19E-10,,
,0.076001,6.20E-10,,
,0.078001,6.21E-10,,
,0.080001,6.21E-10,,
,0.082001,6.21E-10,,
,0.084001,6.22E-10,,
,0.086001,6.23E-10,,
,0.088001,6.25E-10,,
,0.090001,6.27E-10,,
,0.092001,6.27E-10,,
,0.094001,6.27E-10,,
,0.096001,6.26E-10,,
,0.098001,6.25E-10,,
,0.100001,6.24E-10,,
,0.102001,6.23E-10,,
,0.104001,6.22E-10,,
,0.106001,6.22E-10,,
,0.108001,6.22E-10,,
,0.110001,6.20E-10,,
,0.112001,6.18E-10,,
,0.114001,6.16E-10,,
,0.116001,6.14E-10,,
,0.118001,6.13E-10,,
,0.120001,6.13E-10,,
,0.122001,6.12E-10,,
,0.124001,6.11E-10,,
,0.126001,6.10E-10,,
,0.128001,6.07E-10,,
,0.130001,6.04E-10,,
,0.132001,6.01E-10,,
,0.134001,5.99E-10,,
,0.136001,5.98E-10,,
,0.138001,5.97E-10,,
,0.140001,5.96E-10,,
,0.142001,5.95E-10,,
,0.144001,5.93E-10,,
,0.146001,5.90E-10,,
,0.148001,5.88E-10,,
,0.150001,5.87E-10,,
,0.152001,5.86E-10,,
,0.154001,5.85E-10,,
,0.156001,5.85E-10,,
,0.158001,5.84E-10,,
,0.160001,5.83E-10,,
,0.162001,5.80E-10,,
,0.164001,5.79E-10,,
,0.166001,5.77E-10,,
,0.168001,5.77E-10,,
,0.170001,5.76E-10,,
,0.172001,5.77E-10,,
,0.174001,5.78E-10,,
,0.176001,5.78E-10,,
,0.178001,5.78E-10,,
,0.180001,5.77E-10,,
,0.182001,5.77E-10,,
,0.184001,5.78E-10,,
,0.186001,5.80E-10,,
,0.188001,5.83E-10,,
,0.190001,5.85E-10,,
,0.192001,5.87E-10,,
,0.194001,5.89E-10,,
,0.196001,5.90E-10,,
,0.198001,5.92E-10,,
,0.200001,5.94E-10,,
,0.202001,5.97E-10,,
,0.204001,6.00E-10,,
,0.206001,6.05E-10,,
,0.208001,6.09E-10,,
,0.210001,6.13E-10,,
,0.212001,6.17E-10,,
,0.214001,6.20E-10,,
,0.216001,6.24E-10,,
,0.218001,6.29E-10,,
,0.220001,6.35E-10,,
,0.222001,6.42E-10,,
,0.224001,6.47E-10,,
,0.226001,6.52E-10,,
,0.228001,6.56E-10,,
,0.230001,6.61E-10,,
,0.232001,6.66E-10,,
,0.234001,6.71E-10,,
,0.236001,6.78E-10,,
,0.238001,6.84E-10,,
,0.240001,6.91E-10,,
,0.242001,6.99E-10,,
,0.244001,7.05E-10,,
,0.246001,7.11E-10,,
,0.248001,7.17E-10,,
,0.250001,7.24E-10,,
,0.252001,7.32E-10,,
,0.254001,7.41E-10,,
,0.256001,7.48E-10,,
,0.258001,7.56E-10,,
,0.260001,7.62E-10,,
,0.262001,7.69E-10,,
,0.264001,7.74E-10,,
,0.266001,7.81E-10,,
,0.268001,7.88E-10,,
,0.270001,7.96E-10,,
,0.272001,8.04E-10,,
,0.274001,8.13E-10,,
,0.276001,8.21E-10,,
,0.278001,8.28E-10,,
,0.280001,8.35E-10,,
,0.282001,8.42E-10,,
,0.284001,8.49E-10,,
,0.286001,8.57E-10,,
,0.288001,8.65E-10,,
,0.290001,8.74E-10,,
,0.292001,8.81E-10,,
,0.294001,8.88E-10,,
,0.296001,8.94E-10,,
,0.298001,8.99E-10,,
,0.300001,9.05E-10,,
,0.302001,9.11E-10,,
,0.304001,9.18E-10,,
,0.306001,9.25E-10,,
,0.308001,9.31E-10,,
,0.310001,9.36E-10,,
,0.312001,9.40E-10,,
,0.314001,9.44E-10,,
,0.316001,9.48E-10,,
,0.318001,9.53E-10,,
,0.320001,9.57E-10,,
,0.322001,9.62E-10,,
