5/16/2019, 3:54:52 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001004,-1.86E-11,,
,0.003004,-3.74E-11,,
,0.005004,-5.63E-11,,
,0.007004,-5.68E-11,,
,0.009004,-5.81E-11,,
,0.011004,-6.09E-11,,
,0.013004,-6.45E-11,,
,0.015004,-6.84E-11,,
,0.017004,-7.13E-11,,
,0.019004,-7.33E-11,,
,0.021004,-7.41E-11,,
,0.023004,-7.42E-11,,
,0.025004,-7.45E-11,,
,0.027004,-7.62E-11,,
,0.029004,-7.96E-11,,
,0.031004,-8.35E-11,,
,0.033004,-8.71E-11,,
,0.035004,-8.95E-11,,
,0.037004,-9.04E-11,,
,0.039004,-9.04E-11,,
,0.041004,-9.02E-11,,
,0.043004,-9.11E-11,,
,0.045004,-9.32E-11,,
,0.047004,-9.61E-11,,
,0.049004,-9.89E-11,,
,0.051004,-1.01E-10,,
,0.053004,-1.01E-10,,
,0.055004,-1.01E-10,,
,0.057004,-9.98E-11,,
,0.059004,-9.95E-11,,
,0.061004,-1.01E-10,,
,0.063004,-1.04E-10,,
,0.065004,-1.07E-10,,
,0.067004,-1.09E-10,,
,0.069004,-1.10E-10,,
,0.071004,-1.10E-10,,
,0.073004,-1.09E-10,,
,0.075004,-1.09E-10,,
,0.077004,-1.10E-10,,
,0.079004,-1.11E-10,,
,0.081004,-1.14E-10,,
,0.083004,-1.16E-10,,
,0.085004,-1.17E-10,,
,0.087004,-1.17E-10,,
,0.089004,-1.17E-10,,
,0.091004,-1.17E-10,,
,0.093004,-1.18E-10,,
,0.095004,-1.21E-10,,
,0.097004,-1.24E-10,,
,0.099004,-1.28E-10,,
,0.101004,-1.31E-10,,
,0.103004,-1.32E-10,,
,0.105004,-1.32E-10,,
,0.107004,-1.32E-10,,
,0.109004,-1.33E-10,,
,0.111004,-1.35E-10,,
,0.113004,-1.38E-10,,
,0.115004,-1.41E-10,,
,0.117004,-1.44E-10,,
,0.119004,-1.45E-10,,
,0.121004,-1.45E-10,,
,0.123004,-1.45E-10,,
,0.125004,-1.45E-10,,
,0.127004,-1.46E-10,,
,0.129004,-1.49E-10,,
,0.131004,-1.52E-10,,
,0.133004,-1.55E-10,,
,0.135004,-1.57E-10,,
,0.137004,-1.58E-10,,
,0.139004,-1.57E-10,,
,0.141004,-1.57E-10,,
,0.143004,-1.58E-10,,
,0.145004,-1.60E-10,,
,0.147004,-1.64E-10,,
,0.149004,-1.68E-10,,
,0.151004,-1.72E-10,,
,0.153004,-1.74E-10,,
,0.155004,-1.77E-10,,
,0.157004,-1.79E-10,,
,0.159004,-1.83E-10,,
,0.161004,-1.88E-10,,
,0.163004,-1.96E-10,,
,0.165004,-2.03E-10,,
,0.167004,-2.10E-10,,
,0.169004,-2.16E-10,,
,0.171004,-2.21E-10,,
,0.173004,-2.25E-10,,
,0.175004,-2.30E-10,,
,0.177004,-2.36E-10,,
,0.179004,-2.43E-10,,
,0.181004,-2.50E-10,,
,0.183004,-2.56E-10,,
,0.185004,-2.61E-10,,
,0.187004,-2.65E-10,,
,0.189004,-2.68E-10,,
,0.191004,-2.70E-10,,
,0.193004,-2.74E-10,,
,0.195004,-2.79E-10,,
,0.197004,-2.84E-10,,
,0.199004,-2.90E-10,,
,0.201004,-2.94E-10,,
,0.203004,-2.97E-10,,
,0.205004,-2.98E-10,,
,0.207004,-2.99E-10,,
,0.209004,-3.01E-10,,
,0.211004,-3.04E-10,,
,0.213004,-3.07E-10,,
,0.215004,-3.10E-10,,
,0.217004,-3.13E-10,,
,0.219004,-3.14E-10,,
,0.221004,-3.15E-10,,
,0.223004,-3.14E-10,,
,0.225004,-3.14E-10,,
,0.227004,-3.16E-10,,
,0.229004,-3.18E-10,,
,0.231004,-3.21E-10,,
,0.233004,-3.24E-10,,
,0.235004,-3.25E-10,,
,0.237004,-3.25E-10,,
,0.239004,-3.24E-10,,
,0.241004,-3.24E-10,,
,0.243004,-3.24E-10,,
,0.245004,-3.25E-10,,
,0.247004,-3.26E-10,,
,0.249004,-3.27E-10,,
,0.251004,-3.27E-10,,
,0.253004,-3.26E-10,,
,0.255004,-3.24E-10,,
,0.257004,-3.21E-10,,
,0.259004,-3.19E-10,,
,0.261004,-3.18E-10,,
,0.263004,-3.19E-10,,
,0.265004,-3.20E-10,,
,0.267004,-3.20E-10,,
,0.269004,-3.18E-10,,
,0.271004,-3.16E-10,,
,0.273004,-3.13E-10,,
,0.275004,-3.10E-10,,
,0.277004,-3.09E-10,,
,0.279004,-3.09E-10,,
,0.281004,-3.10E-10,,
,0.283004,-3.10E-10,,
,0.285004,-3.09E-10,,
,0.287004,-3.07E-10,,
,0.289004,-3.05E-10,,
,0.291004,-3.02E-10,,
,0.293004,-3.01E-10,,
,0.295004,-3.01E-10,,
,0.297004,-3.01E-10,,
,0.299004,-3.02E-10,,
,0.301004,-3.02E-10,,
,0.303004,-3.00E-10,,
