5/16/2019, 7:40:19 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001,6.93E-12,,
,0.003,1.41E-11,,
,0.005,2.14E-11,,
,0.007,2.19E-11,,
,0.009,2.22E-11,,
,0.011,2.20E-11,,
,0.013,2.16E-11,,
,0.015,2.13E-11,,
,0.017,2.16E-11,,
,0.019,2.19E-11,,
,0.021,2.20E-11,,
,0.023,2.22E-11,,
,0.025,2.23E-11,,
,0.027,2.20E-11,,
,0.029,2.13E-11,,
,0.031,2.12E-11,,
,0.033,2.12E-11,,
,0.035,2.18E-11,,
,0.037,2.22E-11,,
,0.039,2.28E-11,,
,0.041,2.32E-11,,
,0.043,2.32E-11,,
,0.045,2.28E-11,,
,0.047,2.25E-11,,
,0.049,2.23E-11,,
,0.051,2.24E-11,,
,0.053,2.24E-11,,
,0.055,2.25E-11,,
,0.057,2.26E-11,,
,0.059,2.25E-11,,
,0.061,2.19E-11,,
,0.063,2.14E-11,,
,0.065,2.13E-11,,
,0.067,2.20E-11,,
,0.069,2.24E-11,,
,0.071,2.29E-11,,
,0.073,2.32E-11,,
,0.075,2.33E-11,,
,0.077,2.31E-11,,
,0.079,2.26E-11,,
,0.081,2.23E-11,,
,0.083,2.22E-11,,
,0.085,2.23E-11,,
,0.087,2.23E-11,,
,0.089,2.22E-11,,
,0.091,2.20E-11,,
,0.093,2.20E-11,,
,0.095,2.17E-11,,
,0.097,2.16E-11,,
,0.099,2.14E-11,,
,0.101,2.19E-11,,
,0.103,2.22E-11,,
,0.105,2.26E-11,,
,0.107,2.28E-11,,
,0.109,2.29E-11,,
,0.111,2.25E-11,,
,0.113,2.23E-11,,
,0.115,2.22E-11,,
,0.117,2.25E-11,,
,0.119,2.27E-11,,
,0.121,2.31E-11,,
,0.123,2.32E-11,,
,0.125,2.31E-11,,
,0.127,2.25E-11,,
,0.129,2.19E-11,,
,0.131,2.16E-11,,
,0.133,2.17E-11,,
,0.135,2.24E-11,,
,0.137,2.32E-11,,
,0.139,2.41E-11,,
,0.141,2.46E-11,,
,0.143,2.45E-11,,
,0.145,2.38E-11,,
,0.147,2.33E-11,,
,0.149,2.35E-11,,
,0.151,2.37E-11,,
,0.153,2.41E-11,,
,0.155,2.42E-11,,
,0.157,2.46E-11,,
,0.159,2.46E-11,,
,0.161,2.40E-11,,
,0.163,2.37E-11,,
,0.165,2.35E-11,,
,0.167,2.38E-11,,
,0.169,2.42E-11,,
,0.171,2.49E-11,,
,0.173,2.55E-11,,
,0.175,2.60E-11,,
,0.177,2.57E-11,,
,0.179,2.54E-11,,
,0.181,2.51E-11,,
,0.183,2.53E-11,,
,0.185,2.54E-11,,
,0.187,2.54E-11,,
,0.189,2.56E-11,,
,0.191,2.58E-11,,
,0.193,2.58E-11,,
,0.195,2.52E-11,,
,0.197,2.49E-11,,
,0.199,2.50E-11,,
,0.201,2.54E-11,,
,0.203,2.56E-11,,
,0.205,2.58E-11,,
,0.207,2.63E-11,,
,0.209,2.62E-11,,
,0.211,2.57E-11,,
,0.213,2.50E-11,,
,0.215,2.50E-11,,
,0.217,2.49E-11,,
,0.219,2.49E-11,,
,0.221,2.48E-11,,
,0.223,2.48E-11,,
,0.225,2.46E-11,,
,0.227,2.39E-11,,
,0.229,2.32E-11,,
,0.231,2.27E-11,,
,0.233,2.25E-11,,
,0.235,2.26E-11,,
,0.237,2.27E-11,,
,0.239,2.29E-11,,
,0.241,2.29E-11,,
,0.243,2.25E-11,,
,0.245,2.17E-11,,
,0.247,2.10E-11,,
,0.249,2.06E-11,,
,0.251,2.07E-11,,
,0.253,2.07E-11,,
,0.255,2.06E-11,,
,0.257,2.04E-11,,
,0.259,1.95E-11,,
,0.261,1.87E-11,,
,0.263,1.76E-11,,
,0.265,1.70E-11,,
,0.267,1.66E-11,,
,0.269,1.65E-11,,
,0.271,1.68E-11,,
,0.273,1.72E-11,,
,0.275,1.72E-11,,
,0.277,1.64E-11,,
,0.279,1.54E-11,,
,0.281,1.47E-11,,
,0.283,1.44E-11,,
,0.285,1.43E-11,,
,0.287,1.41E-11,,
,0.289,1.38E-11,,
,0.291,1.34E-11,,
,0.293,1.26E-11,,
,0.295,1.19E-11,,
,0.297,1.12E-11,,
,0.299,1.10E-11,,
,0.301,1.10E-11,,
,0.303,1.10E-11,,
,0.305,1.10E-11,,
,0.307,1.10E-11,,
,0.309,1.09E-11,,
,0.311,1.04E-11,,
,0.313,9.64E-12,,
,0.315,9.31E-12,,
,0.317,9.10E-12,,
,0.319,9.21E-12,,
,0.321,9.10E-12,,
,0.323,9.21E-12,,
,0.325,8.89E-12,,
,0.327,8.35E-12,,
,0.329,7.49E-12,,
,0.331,6.95E-12,,
,0.333,6.52E-12,,
,0.335,6.85E-12,,
,0.337,7.06E-12,,
,0.339,7.49E-12,,
,0.341,7.60E-12,,
,0.343,7.38E-12,,
,0.345,6.85E-12,,
,0.347,6.31E-12,,
