5/8/2019, 11:51:30 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.381003,-3.28E-11,,
,0.383003,-3.22E-11,,
,0.385003,-3.19E-11,,
,0.387003,-3.16E-11,,
,0.389003,-3.18E-11,,
,0.391003,-3.17E-11,,
,0.393003,-3.17E-11,,
,0.395003,-3.13E-11,,
,0.397003,-3.11E-11,,
,0.399003,-3.09E-11,,
,0.401003,-3.07E-11,,
,0.403003,-3.05E-11,,
,0.405003,-3.03E-11,,
,0.407003,-3.06E-11,,
,0.409003,-3.09E-11,,
,0.411003,-3.13E-11,,
,0.413003,-3.09E-11,,
,0.415003,-3.06E-11,,
,0.417003,-3.01E-11,,
,0.419003,-2.98E-11,,
,0.421003,-2.98E-11,,
,0.423003,-3.00E-11,,
,0.425003,-3.03E-11,,
,0.427003,-3.03E-11,,
,0.429003,-3.01E-11,,
,0.431003,-2.98E-11,,
,0.433003,-2.93E-11,,
,0.435003,-2.90E-11,,
,0.437003,-2.90E-11,,
,0.439003,-2.94E-11,,
,0.441003,-2.98E-11,,
,0.443003,-2.99E-11,,
,0.445003,-2.97E-11,,
,0.447003,-2.95E-11,,
,0.449003,-2.93E-11,,
,0.451003,-2.91E-11,,
,0.453003,-2.91E-11,,
,0.455003,-2.94E-11,,
,0.457003,-2.99E-11,,
,0.459003,-3.01E-11,,
,0.461003,-3.01E-11,,
,0.463003,-3.00E-11,,
,0.465003,-2.95E-11,,
,0.467003,-2.90E-11,,
,0.469003,-2.85E-11,,
,0.471003,-2.82E-11,,
,0.473003,-2.82E-11,,
,0.475003,-2.85E-11,,
,0.477003,-2.89E-11,,
,0.479003,-2.89E-11,,
,0.481003,-2.86E-11,,
,0.483003,-2.79E-11,,
,0.485003,-2.74E-11,,
,0.487003,-2.70E-11,,
,0.489003,-2.68E-11,,
,0.491003,-2.65E-11,,
,0.493003,-2.63E-11,,
,0.495003,-2.56E-11,,
,0.497003,-2.49E-11,,
,0.499003,-2.43E-11,,
,0.501003,-2.42E-11,,
,0.503003,-2.38E-11,,
,0.505003,-2.32E-11,,
,0.507003,-2.29E-11,,
,0.509003,-2.27E-11,,
,0.511003,-2.26E-11,,
,0.513003,-2.20E-11,,
,0.515003,-2.15E-11,,
,0.517003,-2.09E-11,,
,0.519003,-2.03E-11,,
,0.521003,-1.99E-11,,
,0.523003,-1.95E-11,,
,0.525003,-1.92E-11,,
,0.527003,-1.90E-11,,
,0.529003,-1.87E-11,,
,0.531003,-1.81E-11,,
,0.533003,-1.73E-11,,
,0.535003,-1.66E-11,,
,0.537003,-1.63E-11,,
,0.539003,-1.63E-11,,
,0.541003,-1.65E-11,,
,0.543003,-1.63E-11,,
,0.545003,-1.62E-11,,
,0.547003,-1.61E-11,,
,0.549003,-1.59E-11,,
,0.551003,-1.56E-11,,
,0.553003,-1.55E-11,,
,0.555003,-1.54E-11,,
,0.557003,-1.54E-11,,
,0.559003,-1.52E-11,,
,0.561003,-1.52E-11,,
,0.563003,-1.51E-11,,
,0.565003,-1.51E-11,,
,0.567003,-1.46E-11,,
,0.569003,-1.44E-11,,
,0.571003,-1.44E-11,,
,0.573003,-1.48E-11,,
,0.575003,-1.54E-11,,
,0.577003,-1.57E-11,,
,0.579003,-1.59E-11,,
,0.581003,-1.56E-11,,
,0.583003,-1.53E-11,,
,0.585003,-1.49E-11,,
,0.587003,-1.49E-11,,
,0.589003,-1.49E-11,,
,0.591003,-1.49E-11,,
,0.593003,-1.49E-11,,
,0.595003,-1.47E-11,,
,0.597003,-1.43E-11,,
,0.599003,-1.40E-11,,
,0.601003,-1.38E-11,,
,0.603003,-1.38E-11,,
,0.605003,-1.36E-11,,
,0.607003,-1.34E-11,,
,0.609003,-1.33E-11,,
,0.611003,-1.33E-11,,
,0.613003,-1.29E-11,,
,0.615003,-1.24E-11,,
,0.617003,-1.18E-11,,
,0.619003,-1.16E-11,,
,0.621003,-1.15E-11,,
,0.623003,-1.15E-11,,
,0.625003,-1.14E-11,,
,0.627003,-1.11E-11,,
,0.629003,-1.05E-11,,
,0.631003,-1.02E-11,,
,0.633003,-9.79E-12,,
,0.635003,-9.26E-12,,
,0.637003,-8.72E-12,,
,0.639003,-8.51E-12,,
,0.641003,-8.40E-12,,
,0.643003,-8.29E-12,,
,0.645003,-8.08E-12,,
,0.647003,-7.54E-12,,
,0.649003,-7.00E-12,,
,0.651003,-6.57E-12,,
,0.653003,-6.14E-12,,
,0.655003,-5.93E-12,,
,0.657003,-5.72E-12,,
,0.659003,-5.61E-12,,
,0.661003,-5.07E-12,,
,0.663003,-4.43E-12,,
,0.665003,-3.68E-12,,
,0.667003,-2.92E-12,,
,0.669003,-1.85E-12,,
,0.671003,-1.31E-12,,
,0.673003,-6.69E-13,,
,0.675003,-2.40E-13,,
,0.677003,4.04E-13,,
,0.679003,1.26E-12,,
,0.681003,2.12E-12,,
,0.683003,3.41E-12,,
,0.685003,4.38E-12,,
,0.687003,5.34E-12,,
,0.689003,5.99E-12,,
,0.691003,6.74E-12,,
,0.693003,7.70E-12,,
,0.695003,8.89E-12,,
,0.697003,9.96E-12,,
,0.699003,1.11E-11,,
,0.701003,1.21E-11,,
,0.703003,1.33E-11,,
,0.705003,1.39E-11,,
,0.707003,1.47E-11,,
,0.709003,1.51E-11,,
,0.711003,1.59E-11,,
,0.713003,1.65E-11,,
,0.715003,1.75E-11,,
,0.717003,1.84E-11,,
,0.719003,1.94E-11,,
,0.721003,2.01E-11,,
,0.723003,2.06E-11,,
,0.725003,2.10E-11,,
,0.727003,2.14E-11,,
,0.729003,2.20E-11,,
,0.731003,2.26E-11,,
,0.733003,2.35E-11,,
,0.735003,2.39E-11,,
,0.737003,2.42E-11,,
,0.739003,2.41E-11,,
,0.741003,2.40E-11,,
,0.743003,2.38E-11,,
,0.745003,2.36E-11,,
,0.747003,2.37E-11,,
,0.749003,2.36E-11,,
,0.751003,2.37E-11,,
,0.753003,2.35E-11,,
,0.755003,2.33E-11,,
,0.757003,2.25E-11,,
,0.759003,2.20E-11,,
,0.761003,2.16E-11,,
,0.763003,2.13E-11,,
,0.765003,2.10E-11,,
,0.767003,2.08E-11,,
,0.769003,2.05E-11,,
,0.771003,1.99E-11,,
,0.773003,1.92E-11,,
,0.775003,1.84E-11,,
,0.777003,1.74E-11,,
,0.779003,1.65E-11,,
,0.781003,1.59E-11,,
,0.783003,1.55E-11,,
,0.785003,1.50E-11,,
,0.787003,1.40E-11,,
,0.789003,1.32E-11,,
