5/7/2019, 1:54:35 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001001,-1.72E-11,,
,0.003001,-3.41E-11,,
,0.005001,-5.06E-11,,
,0.007001,-4.96E-11,,
,0.009001,-4.87E-11,,
,0.011001,-4.80E-11,,
,0.013001,-4.72E-11,,
,0.015001,-4.63E-11,,
,0.017001,-4.52E-11,,
,0.019001,-4.45E-11,,
,0.021001,-4.37E-11,,
,0.023001,-4.30E-11,,
,0.025001,-4.21E-11,,
,0.027001,-4.11E-11,,
,0.029001,-4.03E-11,,
,0.031001,-3.93E-11,,
,0.033001,-3.87E-11,,
,0.035001,-3.80E-11,,
,0.037001,-3.75E-11,,
,0.039001,-3.68E-11,,
,0.041001,-3.61E-11,,
,0.043001,-3.51E-11,,
,0.045001,-3.43E-11,,
,0.047001,-3.34E-11,,
,0.049001,-3.28E-11,,
,0.051001,-3.21E-11,,
,0.053001,-3.15E-11,,
,0.055001,-3.08E-11,,
,0.057001,-3.00E-11,,
,0.059001,-2.92E-11,,
,0.061001,-2.85E-11,,
,0.063001,-2.80E-11,,
,0.065001,-2.75E-11,,
,0.067001,-2.71E-11,,
,0.069001,-2.63E-11,,
,0.071001,-2.57E-11,,
,0.073001,-2.50E-11,,
,0.075001,-2.46E-11,,
,0.077001,-2.41E-11,,
,0.079001,-2.33E-11,,
,0.081001,-2.27E-11,,
,0.083001,-2.24E-11,,
,0.085001,-2.19E-11,,
,0.087001,-2.13E-11,,
,0.089001,-2.03E-11,,
,0.091001,-1.98E-11,,
,0.093001,-1.92E-11,,
,0.095001,-1.87E-11,,
,0.097001,-1.82E-11,,
,0.099001,-1.76E-11,,
,0.101001,-1.71E-11,,
,0.103001,-1.66E-11,,
,0.105001,-1.61E-11,,
,0.107001,-1.56E-11,,
,0.109001,-1.51E-11,,
,0.111001,-1.44E-11,,
,0.113001,-1.41E-11,,
,0.115001,-1.38E-11,,
,0.117001,-1.33E-11,,
,0.119001,-1.29E-11,,
,0.121001,-1.24E-11,,
,0.123001,-1.19E-11,,
,0.125001,-1.15E-11,,
,0.127001,-1.11E-11,,
,0.129001,-1.08E-11,,
,0.131001,-1.04E-11,,
,0.133001,-1.00E-11,,
,0.135001,-9.69E-12,,
,0.137001,-9.15E-12,,
,0.139001,-8.94E-12,,
,0.141001,-8.61E-12,,
,0.143001,-8.51E-12,,
,0.145001,-8.29E-12,,
,0.147001,-7.86E-12,,
,0.149001,-7.54E-12,,
,0.151001,-7.11E-12,,
,0.153001,-6.90E-12,,
,0.155001,-6.57E-12,,
,0.157001,-6.25E-12,,
,0.159001,-5.93E-12,,
,0.161001,-5.61E-12,,
,0.163001,-5.39E-12,,
,0.165001,-5.29E-12,,
,0.167001,-5.18E-12,,
,0.169001,-5.07E-12,,
,0.171001,-4.86E-12,,
,0.173001,-4.64E-12,,
,0.175001,-4.53E-12,,
,0.177001,-4.32E-12,,
,0.179001,-4.43E-12,,
,0.181001,-4.21E-12,,
,0.183001,-4.21E-12,,
,0.185001,-4.00E-12,,
,0.187001,-3.89E-12,,
,0.189001,-3.89E-12,,
,0.191001,-3.89E-12,,
,0.193001,-4.00E-12,,
,0.195001,-4.00E-12,,
,0.197001,-3.89E-12,,
,0.199001,-4.00E-12,,
,0.201001,-4.00E-12,,
,0.203001,-4.21E-12,,
,0.205001,-4.21E-12,,
,0.207001,-4.21E-12,,
,0.209001,-4.32E-12,,
,0.211001,-4.53E-12,,
,0.213001,-4.64E-12,,
,0.215001,-4.86E-12,,
,0.217001,-4.96E-12,,
,0.219001,-5.39E-12,,
,0.221001,-5.61E-12,,
,0.223001,-5.93E-12,,
,0.225001,-6.04E-12,,
,0.227001,-6.25E-12,,
,0.229001,-6.47E-12,,
,0.231001,-6.79E-12,,
,0.233001,-7.00E-12,,
,0.235001,-7.22E-12,,
,0.237001,-7.43E-12,,
,0.239001,-7.65E-12,,
,0.241001,-7.86E-12,,
,0.243001,-8.08E-12,,
,0.245001,-8.40E-12,,
,0.247001,-8.83E-12,,
,0.249001,-9.37E-12,,
,0.251001,-9.79E-12,,
,0.253001,-9.90E-12,,
,0.255001,-1.02E-11,,
,0.257001,-1.04E-11,,
,0.259001,-1.11E-11,,
,0.261001,-1.14E-11,,
,0.263001,-1.18E-11,,
,0.265001,-1.23E-11,,
,0.267001,-1.26E-11,,
,0.269001,-1.29E-11,,
,0.271001,-1.30E-11,,
,0.273001,-1.34E-11,,
,0.275001,-1.41E-11,,
,0.277001,-1.46E-11,,
,0.279001,-1.52E-11,,
,0.281001,-1.56E-11,,
,0.283001,-1.61E-11,,
,0.285001,-1.67E-11,,
,0.287001,-1.71E-11,,
,0.289001,-1.76E-11,,
,0.291001,-1.82E-11,,
,0.293001,-1.87E-11,,
,0.295001,-1.92E-11,,
,0.297001,-1.98E-11,,
,0.299001,-2.04E-11,,
,0.301001,-2.10E-11,,
,0.303001,-2.14E-11,,
