5/7/2019, 1:45:05 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,2.11E-06,8.65E-12,,
,0.002002,1.73E-11,,
,0.004002,2.60E-11,,
,0.006002,2.56E-11,,
,0.008002,2.53E-11,,
,0.010002,2.52E-11,,
,0.012002,2.52E-11,,
,0.014002,2.51E-11,,
,0.016002,2.49E-11,,
,0.018002,2.47E-11,,
,0.020002,2.47E-11,,
,0.022002,2.43E-11,,
,0.024002,2.46E-11,,
,0.026002,2.43E-11,,
,0.028002,2.43E-11,,
,0.030002,2.41E-11,,
,0.032002,2.40E-11,,
,0.034002,2.38E-11,,
,0.036002,2.36E-11,,
,0.038002,2.35E-11,,
,0.040002,2.35E-11,,
,0.042002,2.31E-11,,
,0.044002,2.28E-11,,
,0.046002,2.27E-11,,
,0.048002,2.29E-11,,
,0.050002,2.29E-11,,
,0.052002,2.27E-11,,
,0.054002,2.25E-11,,
,0.056002,2.22E-11,,
,0.058002,2.19E-11,,
,0.060002,2.18E-11,,
,0.062002,2.18E-11,,
,0.064002,2.18E-11,,
,0.066002,2.16E-11,,
,0.068002,2.13E-11,,
,0.070002,2.11E-11,,
,0.072002,2.08E-11,,
,0.074002,2.06E-11,,
,0.076002,2.05E-11,,
,0.078002,2.05E-11,,
,0.080002,2.04E-11,,
,0.082002,2.02E-11,,
,0.084002,2.01E-11,,
,0.086002,2.01E-11,,
,0.088002,1.99E-11,,
,0.090002,1.97E-11,,
,0.092002,1.96E-11,,
,0.094002,1.94E-11,,
,0.096002,1.92E-11,,
,0.098002,1.90E-11,,
,0.100002,1.90E-11,,
,0.102002,1.90E-11,,
,0.104002,1.88E-11,,
,0.106002,1.87E-11,,
,0.108002,1.85E-11,,
,0.110002,1.83E-11,,
,0.112002,1.81E-11,,
,0.114002,1.78E-11,,
,0.116002,1.77E-11,,
,0.118002,1.77E-11,,
,0.120002,1.76E-11,,
,0.122002,1.76E-11,,
,0.124002,1.74E-11,,
,0.126002,1.70E-11,,
,0.128002,1.69E-11,,
,0.130002,1.68E-11,,
,0.132002,1.70E-11,,
,0.134002,1.68E-11,,
,0.136002,1.66E-11,,
,0.138002,1.65E-11,,
,0.140002,1.64E-11,,
,0.142002,1.63E-11,,
,0.144002,1.61E-11,,
,0.146002,1.60E-11,,
,0.148002,1.60E-11,,
,0.150002,1.59E-11,,
,0.152002,1.60E-11,,
,0.154002,1.61E-11,,
,0.156002,1.60E-11,,
,0.158002,1.58E-11,,
,0.160002,1.53E-11,,
,0.162002,1.51E-11,,
,0.164002,1.50E-11,,
,0.166002,1.50E-11,,
,0.168002,1.52E-11,,
,0.170002,1.51E-11,,
,0.172002,1.50E-11,,
,0.174002,1.50E-11,,
,0.176002,1.48E-11,,
,0.178002,1.46E-11,,
,0.180002,1.43E-11,,
,0.182002,1.44E-11,,
,0.184002,1.44E-11,,
,0.186002,1.43E-11,,
,0.188002,1.43E-11,,
,0.190002,1.43E-11,,
,0.192002,1.43E-11,,
,0.194002,1.40E-11,,
,0.196002,1.39E-11,,
,0.198002,1.39E-11,,
,0.200002,1.39E-11,,
,0.202002,1.41E-11,,
,0.204002,1.38E-11,,
,0.206002,1.37E-11,,
,0.208002,1.35E-11,,
,0.210002,1.37E-11,,
,0.212002,1.36E-11,,
,0.214002,1.37E-11,,
,0.216002,1.36E-11,,
,0.218002,1.38E-11,,
,0.220002,1.38E-11,,
,0.222002,1.39E-11,,
,0.224002,1.38E-11,,
,0.226002,1.37E-11,,
,0.228002,1.37E-11,,
,0.230002,1.36E-11,,
,0.232002,1.34E-11,,
,0.234002,1.35E-11,,
,0.236002,1.35E-11,,
,0.238002,1.36E-11,,
,0.240002,1.34E-11,,
,0.242002,1.34E-11,,
,0.244002,1.33E-11,,
,0.246002,1.33E-11,,
,0.248002,1.33E-11,,
,0.250002,1.35E-11,,
,0.252002,1.36E-11,,
,0.254002,1.36E-11,,
,0.256002,1.36E-11,,
,0.258002,1.35E-11,,
,0.260002,1.36E-11,,
,0.262002,1.35E-11,,
,0.264002,1.35E-11,,
,0.266002,1.34E-11,,
,0.268002,1.35E-11,,
,0.270002,1.36E-11,,
,0.272002,1.36E-11,,
,0.274002,1.35E-11,,
,0.276002,1.33E-11,,
,0.278002,1.33E-11,,
,0.280002,1.32E-11,,
,0.282002,1.33E-11,,
,0.284002,1.33E-11,,
,0.286002,1.33E-11,,
,0.288002,1.34E-11,,
,0.290002,1.34E-11,,
,0.292002,1.36E-11,,
,0.294002,1.34E-11,,
,0.296002,1.32E-11,,
,0.298002,1.30E-11,,
,0.300002,1.29E-11,,
,0.302002,1.31E-11,,
,0.304002,1.32E-11,,
,0.306002,1.32E-11,,
,0.308002,1.29E-11,,
,0.310002,1.26E-11,,
,0.312002,1.26E-11,,
,0.314002,1.29E-11,,
,0.316002,1.28E-11,,
,0.318002,1.28E-11,,
,0.320002,1.26E-11,,
,0.322002,1.29E-11,,
