5/7/2019, 1:25:05 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001003,-9.49E-12,,
,0.003003,-1.94E-11,,
,0.005003,-2.94E-11,,
,0.007003,-3.03E-11,,
,0.009003,-3.05E-11,,
,0.011003,-3.06E-11,,
,0.013003,-3.03E-11,,
,0.015003,-3.02E-11,,
,0.017003,-3.04E-11,,
,0.019003,-3.12E-11,,
,0.021003,-3.23E-11,,
,0.023003,-3.33E-11,,
,0.025003,-3.37E-11,,
,0.027003,-3.38E-11,,
,0.029003,-3.38E-11,,
,0.031003,-3.38E-11,,
,0.033003,-3.42E-11,,
,0.035003,-3.46E-11,,
,0.037003,-3.58E-11,,
,0.039003,-3.66E-11,,
,0.041003,-3.74E-11,,
,0.043003,-3.73E-11,,
,0.045003,-3.72E-11,,
,0.047003,-3.67E-11,,
,0.049003,-3.67E-11,,
,0.051003,-3.67E-11,,
,0.053003,-3.74E-11,,
,0.055003,-3.77E-11,,
,0.057003,-3.80E-11,,
,0.059003,-3.78E-11,,
,0.061003,-3.75E-11,,
,0.063003,-3.67E-11,,
,0.065003,-3.60E-11,,
,0.067003,-3.56E-11,,
,0.069003,-3.55E-11,,
,0.071003,-3.58E-11,,
,0.073003,-3.58E-11,,
,0.075003,-3.55E-11,,
,0.077003,-3.47E-11,,
,0.079003,-3.37E-11,,
,0.081003,-3.27E-11,,
,0.083003,-3.16E-11,,
,0.085003,-3.09E-11,,
,0.087003,-3.08E-11,,
,0.089003,-3.07E-11,,
,0.091003,-3.03E-11,,
,0.093003,-2.93E-11,,
,0.095003,-2.79E-11,,
,0.097003,-2.65E-11,,
,0.099003,-2.53E-11,,
,0.101003,-2.44E-11,,
,0.103003,-2.40E-11,,
,0.105003,-2.39E-11,,
,0.107003,-2.35E-11,,
,0.109003,-2.26E-11,,
,0.111003,-2.11E-11,,
,0.113003,-1.96E-11,,
,0.115003,-1.82E-11,,
,0.117003,-1.72E-11,,
,0.119003,-1.67E-11,,
,0.121003,-1.66E-11,,
,0.123003,-1.62E-11,,
,0.125003,-1.57E-11,,
,0.127003,-1.45E-11,,
,0.129003,-1.31E-11,,
,0.131003,-1.16E-11,,
,0.133003,-1.05E-11,,
,0.135003,-1.00E-11,,
,0.137003,-9.79E-12,,
,0.139003,-9.69E-12,,
,0.141003,-9.26E-12,,
,0.143003,-8.18E-12,,
,0.145003,-6.90E-12,,
,0.147003,-5.07E-12,,
,0.149003,-3.78E-12,,
,0.151003,-2.71E-12,,
,0.153003,-2.60E-12,,
,0.155003,-2.28E-12,,
,0.157003,-1.96E-12,,
,0.159003,-8.84E-13,,
,0.161003,2.97E-13,,
,0.163003,1.80E-12,,
,0.165003,3.09E-12,,
,0.167003,4.05E-12,,
,0.169003,4.27E-12,,
,0.171003,4.38E-12,,
,0.173003,4.48E-12,,
,0.175003,5.34E-12,,
,0.177003,6.20E-12,,
,0.179003,7.49E-12,,
,0.181003,8.56E-12,,
,0.183003,9.53E-12,,
,0.185003,9.74E-12,,
,0.187003,9.53E-12,,
,0.189003,9.10E-12,,
,0.191003,8.99E-12,,
,0.193003,9.21E-12,,
,0.195003,9.74E-12,,
,0.197003,1.04E-11,,
,0.199003,1.10E-11,,
,0.201003,1.10E-11,,
,0.203003,1.07E-11,,
,0.205003,9.74E-12,,
,0.207003,8.99E-12,,
,0.209003,8.46E-12,,
,0.211003,8.67E-12,,
,0.213003,9.31E-12,,
,0.215003,9.64E-12,,
,0.217003,9.64E-12,,
,0.219003,8.78E-12,,
,0.221003,7.81E-12,,
,0.223003,6.63E-12,,
,0.225003,6.20E-12,,
,0.227003,6.20E-12,,
,0.229003,6.74E-12,,
,0.231003,6.95E-12,,
,0.233003,7.06E-12,,
,0.235003,6.63E-12,,
,0.237003,5.88E-12,,
,0.239003,5.13E-12,,
,0.241003,4.38E-12,,
,0.243003,4.05E-12,,
,0.245003,4.05E-12,,
,0.247003,4.38E-12,,
,0.249003,4.91E-12,,
,0.251003,4.81E-12,,
,0.253003,4.48E-12,,
,0.255003,3.52E-12,,
,0.257003,2.87E-12,,
,0.259003,2.66E-12,,
,0.261003,3.09E-12,,
,0.263003,3.52E-12,,
,0.265003,3.73E-12,,
,0.267003,3.73E-12,,
,0.269003,2.98E-12,,
,0.271003,2.01E-12,,
,0.273003,1.05E-12,,
,0.275003,7.26E-13,,
,0.277003,7.26E-13,,
,0.279003,9.41E-13,,
,0.281003,1.37E-12,,
,0.283003,1.48E-12,,
,0.285003,9.41E-13,,
,0.287003,-2.53E-14,,
,0.289003,-1.21E-12,,
,0.291003,-1.96E-12,,
,0.293003,-2.28E-12,,
,0.295003,-2.39E-12,,
,0.297003,-2.17E-12,,
,0.299003,-2.49E-12,,
,0.301003,-3.14E-12,,
,0.303003,-4.43E-12,,
,0.305003,-5.82E-12,,
,0.307003,-7.00E-12,,
,0.309003,-7.86E-12,,
,0.311003,-8.18E-12,,
