5/5/2019, 6:38:09 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,3.28E-06,-4.26E-11,,
,0.002003,-8.47E-11,,
,0.004003,-1.27E-10,,
,0.006003,-1.26E-10,,
,0.008003,-1.26E-10,,
,0.010003,-1.25E-10,,
,0.012003,-1.25E-10,,
,0.014003,-1.24E-10,,
,0.016003,-1.23E-10,,
,0.018003,-1.22E-10,,
,0.020003,-1.20E-10,,
,0.022003,-1.20E-10,,
,0.024003,-1.19E-10,,
,0.026003,-1.18E-10,,
,0.028003,-1.18E-10,,
,0.030003,-1.17E-10,,
,0.032003,-1.15E-10,,
,0.034003,-1.14E-10,,
,0.036003,-1.13E-10,,
,0.038003,-1.12E-10,,
,0.040003,-1.12E-10,,
,0.042003,-1.11E-10,,
,0.044003,-1.10E-10,,
,0.046003,-1.10E-10,,
,0.048003,-1.09E-10,,
,0.050003,-1.07E-10,,
,0.052003,-1.06E-10,,
,0.054003,-1.05E-10,,
,0.056003,-1.04E-10,,
,0.058003,-1.04E-10,,
,0.060003,-1.04E-10,,
,0.062003,-1.03E-10,,
,0.064003,-1.02E-10,,
,0.066003,-1.01E-10,,
,0.068003,-1.00E-10,,
,0.070003,-9.90E-11,,
,0.072003,-9.87E-11,,
,0.074003,-9.83E-11,,
,0.076003,-9.81E-11,,
,0.078003,-9.76E-11,,
,0.080003,-9.71E-11,,
,0.082003,-9.63E-11,,
,0.084003,-9.57E-11,,
,0.086003,-9.50E-11,,
,0.088003,-9.45E-11,,
,0.090003,-9.41E-11,,
,0.092003,-9.42E-11,,
,0.094003,-9.40E-11,,
,0.096003,-9.39E-11,,
,0.098003,-9.33E-11,,
,0.100003,-9.30E-11,,
,0.102003,-9.22E-11,,
,0.104003,-9.18E-11,,
,0.106003,-9.16E-11,,
,0.108003,-9.19E-11,,
,0.110003,-9.22E-11,,
,0.112003,-9.26E-11,,
,0.114003,-9.24E-11,,
,0.116003,-9.19E-11,,
,0.118003,-9.12E-11,,
,0.120003,-9.10E-11,,
,0.122003,-9.11E-11,,
,0.124003,-9.13E-11,,
,0.126003,-9.16E-11,,
,0.128003,-9.18E-11,,
,0.130003,-9.18E-11,,
,0.132003,-9.17E-11,,
,0.134003,-9.13E-11,,
,0.136003,-9.12E-11,,
,0.138003,-9.10E-11,,
,0.140003,-9.13E-11,,
,0.142003,-9.17E-11,,
,0.144003,-9.21E-11,,
,0.146003,-9.24E-11,,
,0.148003,-9.25E-11,,
,0.150003,-9.26E-11,,
,0.152003,-9.24E-11,,
,0.154003,-9.26E-11,,
,0.156003,-9.29E-11,,
,0.158003,-9.35E-11,,
,0.160003,-9.40E-11,,
,0.162003,-9.44E-11,,
,0.164003,-9.48E-11,,
,0.166003,-9.48E-11,,
,0.168003,-9.46E-11,,
,0.170003,-9.44E-11,,
,0.172003,-9.47E-11,,
,0.174003,-9.55E-11,,
,0.176003,-9.62E-11,,
,0.178003,-9.68E-11,,
,0.180003,-9.73E-11,,
,0.182003,-9.76E-11,,
,0.184003,-9.79E-11,,
,0.186003,-9.79E-11,,
,0.188003,-9.84E-11,,
,0.190003,-9.92E-11,,
,0.192003,-1.00E-10,,
,0.194003,-1.02E-10,,
,0.196003,-1.02E-10,,
,0.198003,-1.02E-10,,
,0.200003,-1.02E-10,,
,0.202003,-1.02E-10,,
,0.204003,-1.02E-10,,
,0.206003,-1.03E-10,,
,0.208003,-1.04E-10,,
,0.210003,-1.04E-10,,
,0.212003,-1.04E-10,,
,0.214003,-1.05E-10,,
,0.216003,-1.04E-10,,
,0.218003,-1.04E-10,,
,0.220003,-1.04E-10,,
,0.222003,-1.04E-10,,
,0.224003,-1.04E-10,,
,0.226003,-1.05E-10,,
,0.228003,-1.05E-10,,
,0.230003,-1.05E-10,,
,0.232003,-1.04E-10,,
,0.234003,-1.04E-10,,
,0.236003,-1.03E-10,,
,0.238003,-1.03E-10,,
,0.240003,-1.03E-10,,
,0.242003,-1.04E-10,,
,0.244003,-1.04E-10,,
,0.246003,-1.04E-10,,
,0.248003,-1.04E-10,,
,0.250003,-1.04E-10,,
,0.252003,-1.03E-10,,
,0.254003,-1.03E-10,,
,0.256003,-1.03E-10,,
,0.258003,-1.03E-10,,
,0.260003,-1.04E-10,,
,0.262003,-1.04E-10,,
,0.264003,-1.04E-10,,
,0.266003,-1.03E-10,,
,0.268003,-1.03E-10,,
,0.270003,-1.03E-10,,
,0.272003,-1.02E-10,,
,0.274003,-1.03E-10,,
,0.276003,-1.03E-10,,
,0.278003,-1.04E-10,,
,0.280003,-1.04E-10,,
,0.282003,-1.03E-10,,
,0.284003,-1.03E-10,,
,0.286003,-1.02E-10,,
,0.288003,-1.02E-10,,
,0.290003,-1.03E-10,,
,0.292003,-1.03E-10,,
,0.294003,-1.03E-10,,
,0.296003,-1.03E-10,,
,0.298003,-1.03E-10,,
,0.300003,-1.02E-10,,
,0.302003,-1.01E-10,,
