5/15/2019, 11:08:14 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,30.417001,-1.26E-11,,
,30.419001,-1.18E-11,,
,30.421001,-1.14E-11,,
,30.423001,-1.11E-11,,
,30.425001,-1.14E-11,,
,30.427001,-1.23E-11,,
,30.429001,-1.33E-11,,
,30.431001,-1.40E-11,,
,30.433001,-1.39E-11,,
,30.435001,-1.33E-11,,
,30.437001,-1.26E-11,,
,30.439001,-1.25E-11,,
,30.441001,-1.30E-11,,
,30.443001,-1.42E-11,,
,30.445001,-1.54E-11,,
,30.447001,-1.59E-11,,
,30.449001,-1.60E-11,,
,30.451001,-1.58E-11,,
,30.453001,-1.56E-11,,
,30.455001,-1.55E-11,,
,30.457001,-1.59E-11,,
,30.459001,-1.70E-11,,
,30.461001,-1.82E-11,,
,30.463001,-1.91E-11,,
,30.465001,-1.99E-11,,
,30.467001,-2.02E-11,,
,30.469001,-2.02E-11,,
,30.471001,-2.00E-11,,
,30.473001,-2.06E-11,,
,30.475001,-2.19E-11,,
,30.477001,-2.35E-11,,
,30.479001,-2.48E-11,,
,30.481001,-2.58E-11,,
,30.483001,-2.64E-11,,
,30.485001,-2.66E-11,,
,30.487001,-2.69E-11,,
,30.489001,-2.72E-11,,
,30.491001,-2.83E-11,,
,30.493001,-2.97E-11,,
,30.495001,-3.12E-11,,
,30.497001,-3.26E-11,,
,30.499001,-3.35E-11,,
,30.501001,-3.44E-11,,
,30.503001,-3.50E-11,,
,30.505001,-3.58E-11,,
,30.507001,-3.73E-11,,
,30.509001,-3.93E-11,,
,30.511001,-4.19E-11,,
,30.513001,-4.37E-11,,
,30.515001,-4.50E-11,,
,30.517001,-4.55E-11,,
,30.519001,-4.61E-11,,
,30.521001,-4.66E-11,,
,30.523001,-4.76E-11,,
,30.525001,-4.90E-11,,
,30.527001,-5.09E-11,,
,30.529001,-5.30E-11,,
,30.531001,-5.50E-11,,
,30.533001,-5.63E-11,,
,30.535001,-5.74E-11,,
,30.537001,-5.83E-11,,
,30.539001,-5.98E-11,,
,30.541001,-6.18E-11,,
,30.543001,-6.41E-11,,
,30.545001,-6.66E-11,,
,30.547001,-6.89E-11,,
,30.549001,-7.07E-11,,
,30.551001,-7.20E-11,,
,30.553001,-7.27E-11,,
,30.555001,-7.38E-11,,
,30.557001,-7.53E-11,,
,30.559001,-7.74E-11,,
,30.561001,-7.99E-11,,
,30.563001,-8.25E-11,,
,30.565001,-8.49E-11,,
,30.567001,-8.70E-11,,
,30.569001,-8.86E-11,,
,30.571001,-9.03E-11,,
,30.573001,-9.26E-11,,
,30.575001,-9.53E-11,,
,30.577001,-9.85E-11,,
,30.579001,-1.01E-10,,
,30.581001,-1.04E-10,,
,30.583001,-1.06E-10,,
,30.585001,-1.07E-10,,
,30.587001,-1.09E-10,,
,30.589001,-1.10E-10,,
,30.591001,-1.12E-10,,
,30.593001,-1.15E-10,,
,30.595001,-1.18E-10,,
,30.597001,-1.20E-10,,
,30.599001,-1.22E-10,,
,30.601001,-1.24E-10,,
,30.603001,-1.26E-10,,
,30.605001,-1.27E-10,,
,30.607001,-1.29E-10,,
,30.609001,-1.32E-10,,
,30.611001,-1.34E-10,,
,30.613001,-1.36E-10,,
,30.615001,-1.38E-10,,
,30.617001,-1.39E-10,,
,30.619001,-1.40E-10,,
,30.621001,-1.41E-10,,
,30.623001,-1.42E-10,,
,30.625001,-1.43E-10,,
,30.627001,-1.45E-10,,
,30.629001,-1.47E-10,,
,30.631001,-1.48E-10,,
,30.633001,-1.49E-10,,
,30.635001,-1.49E-10,,
,30.637001,-1.49E-10,,
,30.639001,-1.49E-10,,
,30.641001,-1.50E-10,,
,30.643001,-1.51E-10,,
,30.645001,-1.52E-10,,
,30.647001,-1.52E-10,,
,30.649001,-1.52E-10,,
,30.651001,-1.51E-10,,
,30.653001,-1.50E-10,,
,30.655001,-1.49E-10,,
,30.657001,-1.48E-10,,
,30.659001,-1.48E-10,,
,30.661001,-1.48E-10,,
,30.663001,-1.48E-10,,
,30.665001,-1.47E-10,,
,30.667001,-1.46E-10,,
,30.669001,-1.45E-10,,
,30.671001,-1.44E-10,,
,30.673001,-1.42E-10,,
,30.675001,-1.41E-10,,
,30.677001,-1.40E-10,,
,30.679001,-1.39E-10,,
,30.681001,-1.38E-10,,
,30.683001,-1.36E-10,,
,30.685001,-1.34E-10,,
,30.687001,-1.31E-10,,
,30.689001,-1.29E-10,,
,30.691001,-1.28E-10,,
,30.693001,-1.27E-10,,
,30.695001,-1.26E-10,,
,30.697001,-1.25E-10,,
,30.699001,-1.23E-10,,
,30.701001,-1.20E-10,,
,30.703001,-1.18E-10,,
,30.705001,-1.16E-10,,
,30.707001,-1.14E-10,,
,30.709001,-1.13E-10,,
,30.711001,-1.12E-10,,
,30.713001,-1.11E-10,,
,30.715001,-1.09E-10,,
,30.717001,-1.07E-10,,
,30.719001,-1.04E-10,,
,30.721001,-1.02E-10,,
,30.723001,-9.93E-11,,
,30.725001,-9.79E-11,,
,30.727001,-9.68E-11,,
,30.729001,-9.58E-11,,
,30.731001,-9.43E-11,,
,30.733001,-9.26E-11,,
,30.735001,-9.05E-11,,
,30.737001,-8.83E-11,,
,30.739001,-8.63E-11,,
,30.741001,-8.51E-11,,
,30.743001,-8.43E-11,,
,30.745001,-8.37E-11,,
,30.747001,-8.26E-11,,
,30.749001,-8.11E-11,,
,30.751001,-7.91E-11,,
,30.753001,-7.70E-11,,
,30.755001,-7.50E-11,,
,30.757001,-7.33E-11,,
,30.759001,-7.27E-11,,
,30.761001,-7.26E-11,,
,30.763001,-7.23E-11,,
,30.765001,-7.14E-11,,
,30.767001,-6.97E-11,,
,30.769001,-6.82E-11,,
,30.771001,-6.67E-11,,
,30.773001,-6.58E-11,,
,30.775001,-6.53E-11,,
,30.777001,-6.51E-11,,
,30.779001,-6.50E-11,,
,30.781001,-6.43E-11,,
,30.783001,-6.30E-11,,
,30.785001,-6.12E-11,,
,30.787001,-5.96E-11,,
,30.789001,-5.84E-11,,
,30.791001,-5.80E-11,,
,30.793001,-5.79E-11,,
,30.795001,-5.82E-11,,
,30.797001,-5.83E-11,,
,30.799001,-5.80E-11,,
,30.801001,-5.71E-11,,
,30.803001,-5.57E-11,,
,30.805001,-5.46E-11,,
,30.807001,-5.39E-11,,
,30.809001,-5.36E-11,,
,30.811001,-5.35E-11,,
,30.813001,-5.33E-11,,
,30.815001,-5.27E-11,,
,30.817001,-5.18E-11,,
,30.819001,-5.03E-11,,
,30.821001,-4.90E-11,,
,30.823001,-4.83E-11,,
,30.825001,-4.84E-11,,
,30.827001,-4.90E-11,,
,30.829001,-4.94E-11,,
,30.831001,-4.91E-11,,
,30.833001,-4.84E-11,,
,30.835001,-4.72E-11,,
,30.837001,-4.61E-11,,
,30.839001,-4.47E-11,,
,30.841001,-4.41E-11,,
,30.843001,-4.41E-11,,
,30.845001,-4.47E-11,,
,30.847001,-4.47E-11,,
,30.849001,-4.44E-11,,
,30.851001,-4.35E-11,,
,30.853001,-4.24E-11,,
,30.855001,-4.13E-11,,
,30.857001,-4.08E-11,,
,30.859001,-4.09E-11,,
,30.861001,-4.14E-11,,
,30.863001,-4.15E-11,,
,30.865001,-4.11E-11,,
,30.867001,-4.03E-11,,
,30.869001,-3.90E-11,,
,30.871001,-3.77E-11,,
,30.873001,-3.68E-11,,
,30.875001,-3.66E-11,,
,30.877001,-3.70E-11,,
,30.879001,-3.74E-11,,
,30.881001,-3.76E-11,,
,30.883001,-3.73E-11,,
,30.885001,-3.66E-11,,
,30.887001,-3.57E-11,,
,30.889001,-3.49E-11,,
,30.891001,-3.46E-11,,
,30.893001,-3.48E-11,,
,30.895001,-3.52E-11,,
,30.897001,-3.51E-11,,
,30.899001,-3.46E-11,,
,30.901001,-3.35E-11,,
,30.903001,-3.24E-11,,
,30.905001,-3.16E-11,,
,30.907001,-3.15E-11,,
,30.909001,-3.19E-11,,
,30.911001,-3.27E-11,,
,30.913001,-3.32E-11,,
,30.915001,-3.32E-11,,
,30.917001,-3.27E-11,,
,30.919001,-3.16E-11,,
,30.921001,-3.05E-11,,
,30.923001,-2.98E-11,,
,30.925001,-2.95E-11,,
,30.927001,-3.00E-11,,
,30.929001,-3.03E-11,,
,30.931001,-3.04E-11,,
,30.933001,-2.99E-11,,
,30.935001,-2.89E-11,,
,30.937001,-2.79E-11,,
,30.939001,-2.72E-11,,
,30.941001,-2.70E-11,,
,30.943001,-2.73E-11,,
,30.945001,-2.75E-11,,
,30.947001,-2.76E-11,,
,30.949001,-2.69E-11,,
,30.951001,-2.59E-11,,
,30.953001,-2.44E-11,,
,30.955001,-2.33E-11,,
,30.957001,-2.26E-11,,
,30.959001,-2.27E-11,,
,30.961001,-2.28E-11,,
,30.963001,-2.26E-11,,
,30.965001,-2.21E-11,,
,30.967001,-2.11E-11,,
,30.969001,-1.99E-11,,
,30.971001,-1.85E-11,,
,30.973001,-1.76E-11,,
,30.975001,-1.76E-11,,
,30.977001,-1.81E-11,,
,30.979001,-1.87E-11,,
,30.981001,-1.88E-11,,
,30.983001,-1.84E-11,,
,30.985001,-1.74E-11,,
,30.987001,-1.63E-11,,
,30.989001,-1.55E-11,,
,30.991001,-1.51E-11,,
,30.993001,-1.52E-11,,
,30.995001,-1.54E-11,,
,30.997001,-1.55E-11,,
,30.999001,-1.53E-11,,
,31.001001,-1.51E-11,,
,31.003001,-1.48E-11,,
,31.005001,-1.48E-11,,
,31.007001,-1.49E-11,,
,31.009001,-1.57E-11,,
,31.011001,-1.65E-11,,
,31.013001,-1.74E-11,,
,31.015001,-1.76E-11,,
,31.017001,-1.76E-11,,
,31.019001,-1.71E-11,,
,31.021001,-1.65E-11,,
,31.023001,-1.61E-11,,
,31.025001,-1.63E-11,,
,31.027001,-1.72E-11,,
,31.029001,-1.78E-11,,
,31.031001,-1.84E-11,,
,31.033001,-1.84E-11,,
,31.035001,-1.83E-11,,
,31.037001,-1.81E-11,,
,31.039001,-1.82E-11,,
,31.041001,-1.88E-11,,
,31.043001,-1.99E-11,,
,31.045001,-2.06E-11,,
,31.047001,-2.10E-11,,
,31.049001,-2.05E-11,,
,31.051001,-1.99E-11,,
,31.053001,-1.86E-11,,
,31.055001,-1.75E-11,,
,31.057001,-1.68E-11,,
,31.059001,-1.73E-11,,
,31.061001,-1.81E-11,,
,31.063001,-1.91E-11,,
,31.065001,-1.93E-11,,
,31.067001,-1.91E-11,,
,31.069001,-1.83E-11,,
,31.071001,-1.74E-11,,
,31.073001,-1.67E-11,,
,31.075001,-1.68E-11,,
,31.077001,-1.71E-11,,
,31.079001,-1.75E-11,,
,31.081001,-1.74E-11,,
,31.083001,-1.69E-11,,
,31.085001,-1.61E-11,,
,31.087001,-1.49E-11,,
,31.089001,-1.43E-11,,
,31.091001,-1.41E-11,,
,31.093001,-1.44E-11,,
,31.095001,-1.48E-11,,
,31.097001,-1.48E-11,,
,31.099001,-1.48E-11,,
,31.101001,-1.43E-11,,
,31.103001,-1.38E-11,,
,31.105001,-1.31E-11,,
,31.107001,-1.31E-11,,
,31.109001,-1.39E-11,,
,31.111001,-1.46E-11,,
,31.113001,-1.51E-11,,
,31.115001,-1.48E-11,,
,31.117001,-1.42E-11,,
,31.119001,-1.32E-11,,
,31.121001,-1.24E-11,,
,31.123001,-1.20E-11,,
,31.125001,-1.25E-11,,
,31.127001,-1.32E-11,,
,31.129001,-1.39E-11,,
,31.131001,-1.42E-11,,
,31.133001,-1.39E-11,,
,31.135001,-1.34E-11,,
,31.137001,-1.29E-11,,
,31.139001,-1.27E-11,,
,31.141001,-1.30E-11,,
,31.143001,-1.36E-11,,
,31.145001,-1.45E-11,,
,31.147001,-1.51E-11,,
,31.149001,-1.52E-11,,
,31.151001,-1.44E-11,,
,31.153001,-1.38E-11,,
,31.155001,-1.30E-11,,
,31.157001,-1.28E-11,,
,31.159001,-1.33E-11,,
,31.161001,-1.43E-11,,
,31.163001,-1.53E-11,,
,31.165001,-1.53E-11,,
,31.167001,-1.49E-11,,
,31.169001,-1.42E-11,,
,31.171001,-1.34E-11,,
,31.173001,-1.30E-11,,
,31.175001,-1.30E-11,,
,31.177001,-1.36E-11,,
,31.179001,-1.41E-11,,
,31.181001,-1.43E-11,,
,31.183001,-1.39E-11,,
,31.185001,-1.31E-11,,
,31.187001,-1.23E-11,,
,31.189001,-1.17E-11,,
,31.191001,-1.16E-11,,
,31.193001,-1.20E-11,,
,31.195001,-1.24E-11,,
,31.197001,-1.24E-11,,
,31.199001,-1.19E-11,,
,31.201001,-1.14E-11,,
,31.203001,-1.09E-11,,
,31.205001,-1.05E-11,,
,31.207001,-1.04E-11,,
,31.209001,-1.08E-11,,
,31.211001,-1.14E-11,,
,31.213001,-1.20E-11,,
,31.215001,-1.19E-11,,
,31.217001,-1.13E-11,,
,31.219001,-1.04E-11,,
,31.221001,-9.58E-12,,
,31.223001,-9.04E-12,,
,31.225001,-9.04E-12,,
,31.227001,-9.58E-12,,
,31.229001,-1.03E-11,,
,31.231001,-1.05E-11,,
,31.233001,-1.03E-11,,
,31.235001,-9.58E-12,,
,31.237001,-8.83E-12,,
,31.239001,-8.51E-12,,
,31.241001,-8.83E-12,,
,31.243001,-9.69E-12,,
,31.245001,-1.05E-11,,
,31.247001,-1.08E-11,,
,31.249001,-1.05E-11,,
,31.251001,-1.00E-11,,
,31.253001,-9.37E-12,,
,31.255001,-8.61E-12,,
,31.257001,-8.61E-12,,
,31.259001,-9.15E-12,,
,31.261001,-1.03E-11,,
,31.263001,-1.09E-11,,
,31.265001,-1.11E-11,,
,31.267001,-1.12E-11,,
,31.269001,-1.10E-11,,
,31.271001,-1.07E-11,,
,31.273001,-1.03E-11,,
,31.275001,-1.08E-11,,
,31.277001,-1.16E-11,,
,31.279001,-1.23E-11,,
,31.281001,-1.24E-11,,
,31.283001,-1.22E-11,,
,31.285001,-1.18E-11,,
,31.287001,-1.15E-11,,
,31.289001,-1.15E-11,,
,31.291001,-1.19E-11,,
,31.293001,-1.30E-11,,
,31.295001,-1.43E-11,,
,31.297001,-1.51E-11,,
,31.299001,-1.54E-11,,
,31.301001,-1.53E-11,,
,31.303001,-1.51E-11,,
,31.305001,-1.48E-11,,
,31.307001,-1.51E-11,,
,31.309001,-1.58E-11,,
,31.311001,-1.72E-11,,
,31.313001,-1.81E-11,,
,31.315001,-1.88E-11,,
,31.317001,-1.87E-11,,
,31.319001,-1.85E-11,,
,31.321001,-1.81E-11,,
,31.323001,-1.80E-11,,
,31.325001,-1.85E-11,,
,31.327001,-1.95E-11,,
,31.329001,-2.03E-11,,
,31.331001,-2.06E-11,,
,31.333001,-2.04E-11,,
,31.335001,-2.00E-11,,
,31.337001,-1.93E-11,,
,31.339001,-1.89E-11,,
,31.341001,-1.90E-11,,
,31.343001,-1.98E-11,,
,31.345001,-2.04E-11,,
,31.347001,-2.07E-11,,
,31.349001,-2.04E-11,,
,31.351001,-1.97E-11,,
,31.353001,-1.87E-11,,
,31.355001,-1.78E-11,,
,31.357001,-1.77E-11,,
,31.359001,-1.83E-11,,
,31.361001,-1.92E-11,,
,31.363001,-2.00E-11,,
,31.365001,-2.01E-11,,
,31.367001,-1.96E-11,,
,31.369001,-1.87E-11,,
,31.371001,-1.78E-11,,
,31.373001,-1.74E-11,,
,31.375001,-1.75E-11,,
,31.377001,-1.82E-11,,
,31.379001,-1.89E-11,,
,31.381001,-1.92E-11,,
,31.383001,-1.89E-11,,
,31.385001,-1.80E-11,,
,31.387001,-1.70E-11,,
,31.389001,-1.62E-11,,
,31.391001,-1.65E-11,,
,31.393001,-1.72E-11,,
,31.395001,-1.82E-11,,
,31.397001,-1.86E-11,,
,31.399001,-1.86E-11,,
,31.401001,-1.81E-11,,
,31.403001,-1.73E-11,,
,31.405001,-1.67E-11,,
,31.407001,-1.65E-11,,
,31.409001,-1.69E-11,,
,31.411001,-1.74E-11,,
,31.413001,-1.78E-11,,
,31.415001,-1.82E-11,,
,31.417001,-1.80E-11,,
,31.419001,-1.75E-11,,
,31.421001,-1.68E-11,,
,31.423001,-1.66E-11,,
,31.425001,-1.69E-11,,
,31.427001,-1.74E-11,,
,31.429001,-1.80E-11,,
,31.431001,-1.82E-11,,
,31.433001,-1.82E-11,,
,31.435001,-1.76E-11,,
,31.437001,-1.71E-11,,
,31.439001,-1.66E-11,,
,31.441001,-1.68E-11,,
,31.443001,-1.74E-11,,
,31.445001,-1.86E-11,,
,31.447001,-1.92E-11,,
,31.449001,-1.95E-11,,
,31.451001,-1.90E-11,,
,31.453001,-1.86E-11,,
,31.455001,-1.81E-11,,
,31.457001,-1.81E-11,,
,31.459001,-1.86E-11,,
,31.461001,-1.97E-11,,
,31.463001,-2.04E-11,,
,31.465001,-2.06E-11,,
,31.467001,-2.05E-11,,
,31.469001,-2.03E-11,,
,31.471001,-1.98E-11,,
,31.473001,-1.96E-11,,
,31.475001,-1.98E-11,,
,31.477001,-2.06E-11,,
,31.479001,-2.13E-11,,
,31.481001,-2.16E-11,,
,31.483001,-2.14E-11,,
,31.485001,-2.09E-11,,
,31.487001,-2.01E-11,,
,31.489001,-1.97E-11,,
,31.491001,-1.96E-11,,
,31.493001,-2.01E-11,,
,31.495001,-2.09E-11,,
,31.497001,-2.13E-11,,
,31.499001,-2.11E-11,,
,31.501001,-2.03E-11,,
,31.503001,-1.95E-11,,
,31.505001,-1.88E-11,,
,31.507001,-1.87E-11,,
,31.509001,-1.91E-11,,
,31.511001,-1.97E-11,,
,31.513001,-2.00E-11,,
,31.515001,-1.98E-11,,
,31.517001,-1.92E-11,,
,31.519001,-1.80E-11,,
,31.521001,-1.70E-11,,
,31.523001,-1.61E-11,,
,31.525001,-1.63E-11,,
,31.527001,-1.68E-11,,
,31.529001,-1.73E-11,,
,31.531001,-1.72E-11,,
,31.533001,-1.68E-11,,
,31.535001,-1.59E-11,,
,31.537001,-1.51E-11,,
,31.539001,-1.41E-11,,
,31.541001,-1.38E-11,,
,31.543001,-1.39E-11,,
,31.545001,-1.41E-11,,
,31.547001,-1.40E-11,,
,31.549001,-1.36E-11,,
,31.551001,-1.28E-11,,
,31.553001,-1.18E-11,,
,31.555001,-1.11E-11,,
,31.557001,-1.10E-11,,
,31.559001,-1.16E-11,,
,31.561001,-1.26E-11,,
,31.563001,-1.32E-11,,
,31.565001,-1.32E-11,,
,31.567001,-1.25E-11,,
,31.569001,-1.13E-11,,
,31.571001,-1.01E-11,,
,31.573001,-9.58E-12,,
,31.575001,-9.79E-12,,
,31.577001,-1.05E-11,,
,31.579001,-1.11E-11,,
,31.581001,-1.13E-11,,
,31.583001,-1.12E-11,,
,31.585001,-1.09E-11,,
,31.587001,-1.04E-11,,
,31.589001,-1.00E-11,,
,31.591001,-1.02E-11,,
,31.593001,-1.09E-11,,
,31.595001,-1.17E-11,,
,31.597001,-1.19E-11,,
,31.599001,-1.16E-11,,
,31.601001,-1.09E-11,,
,31.603001,-1.01E-11,,
,31.605001,-9.47E-12,,
,31.607001,-9.37E-12,,
,31.609001,-1.00E-11,,
,31.611001,-1.10E-11,,
,31.613001,-1.17E-11,,
,31.615001,-1.19E-11,,
,31.617001,-1.17E-11,,
,31.619001,-1.15E-11,,
,31.621001,-1.10E-11,,
,31.623001,-1.08E-11,,
,31.625001,-1.08E-11,,
,31.627001,-1.13E-11,,
,31.629001,-1.19E-11,,
,31.631001,-1.22E-11,,
,31.633001,-1.17E-11,,
,31.635001,-1.10E-11,,
,31.637001,-1.01E-11,,
,31.639001,-9.90E-12,,
,31.641001,-1.00E-11,,
,31.643001,-1.08E-11,,
,31.645001,-1.15E-11,,
,31.647001,-1.22E-11,,
,31.649001,-1.24E-11,,
,31.651001,-1.19E-11,,
,31.653001,-1.12E-11,,
,31.655001,-1.02E-11,,
,31.657001,-9.90E-12,,
,31.659001,-1.01E-11,,
,31.661001,-1.04E-11,,
,31.663001,-1.05E-11,,
,31.665001,-1.03E-11,,
,31.667001,-9.90E-12,,
,31.669001,-9.37E-12,,
,31.671001,-8.72E-12,,
,31.673001,-8.51E-12,,
,31.675001,-8.72E-12,,
,31.677001,-9.58E-12,,
,31.679001,-1.03E-11,,
,31.681001,-1.08E-11,,
,31.683001,-1.03E-11,,
,31.685001,-9.69E-12,,
,31.687001,-8.72E-12,,
,31.689001,-8.08E-12,,
,31.691001,-7.75E-12,,
,31.693001,-8.08E-12,,
,31.695001,-8.61E-12,,
,31.697001,-8.94E-12,,
,31.699001,-8.40E-12,,
,31.701001,-7.65E-12,,
,31.703001,-6.79E-12,,
,31.705001,-6.14E-12,,
,31.707001,-6.04E-12,,
,31.709001,-6.47E-12,,
,31.711001,-7.22E-12,,
,31.713001,-7.54E-12,,
,31.715001,-7.22E-12,,
,31.717001,-6.79E-12,,
,31.719001,-5.82E-12,,
,31.721001,-4.96E-12,,
,31.723001,-4.21E-12,,
,31.725001,-4.43E-12,,
,31.727001,-5.07E-12,,
,31.729001,-5.72E-12,,
,31.731001,-5.72E-12,,
,31.733001,-5.29E-12,,
,31.735001,-4.53E-12,,
,31.737001,-3.78E-12,,
,31.739001,-3.25E-12,,
,31.741001,-3.35E-12,,
,31.743001,-3.89E-12,,
,31.745001,-4.53E-12,,
,31.747001,-4.96E-12,,
,31.749001,-4.96E-12,,
,31.751001,-4.64E-12,,
,31.753001,-4.10E-12,,
,31.755001,-3.57E-12,,
,31.757001,-3.68E-12,,
,31.759001,-4.21E-12,,
,31.761001,-5.29E-12,,
,31.763001,-6.04E-12,,
,31.765001,-6.47E-12,,
,31.767001,-6.36E-12,,
,31.769001,-6.04E-12,,
,31.771001,-5.39E-12,,
,31.773001,-5.50E-12,,
,31.775001,-6.14E-12,,
,31.777001,-7.54E-12,,
,31.779001,-8.61E-12,,
,31.781001,-9.37E-12,,
,31.783001,-9.58E-12,,
,31.785001,-9.47E-12,,
,31.787001,-9.15E-12,,
,31.789001,-8.94E-12,,
,31.791001,-9.26E-12,,
,31.793001,-1.01E-11,,
,31.795001,-1.11E-11,,
,31.797001,-1.16E-11,,
,31.799001,-1.18E-11,,
,31.801001,-1.19E-11,,
,31.803001,-1.19E-11,,
,31.805001,-1.19E-11,,
,31.807001,-1.22E-11,,
,31.809001,-1.32E-11,,
,31.811001,-1.43E-11,,
,31.813001,-1.54E-11,,
,31.815001,-1.57E-11,,
,31.817001,-1.58E-11,,
,31.819001,-1.56E-11,,
,31.821001,-1.52E-11,,
,31.823001,-1.52E-11,,
,31.825001,-1.57E-11,,
,31.827001,-1.68E-11,,
,31.829001,-1.75E-11,,
,31.831001,-1.78E-11,,
,31.833001,-1.80E-11,,
,31.835001,-1.78E-11,,
,31.837001,-1.76E-11,,
,31.839001,-1.73E-11,,
,31.841001,-1.78E-11,,
,31.843001,-1.88E-11,,
,31.845001,-2.00E-11,,
,31.847001,-2.03E-11,,
,31.849001,-2.03E-11,,
,31.851001,-1.98E-11,,
,31.853001,-1.93E-11,,
,31.855001,-1.88E-11,,
,31.857001,-1.87E-11,,
,31.859001,-1.90E-11,,
,31.861001,-1.98E-11,,
,31.863001,-2.04E-11,,
,31.865001,-2.07E-11,,
,31.867001,-2.04E-11,,
,31.869001,-1.99E-11,,
,31.871001,-1.91E-11,,
,31.873001,-1.88E-11,,
,31.875001,-1.88E-11,,
,31.877001,-1.93E-11,,
,31.879001,-1.97E-11,,
,31.881001,-1.98E-11,,
,31.883001,-1.93E-11,,
,31.885001,-1.85E-11,,
,31.887001,-1.75E-11,,
,31.889001,-1.66E-11,,
,31.891001,-1.66E-11,,
,31.893001,-1.68E-11,,
,31.895001,-1.72E-11,,
,31.897001,-1.71E-11,,
,31.899001,-1.66E-11,,
,31.901001,-1.56E-11,,
,31.903001,-1.43E-11,,
,31.905001,-1.33E-11,,
,31.907001,-1.29E-11,,
,31.909001,-1.30E-11,,
,31.911001,-1.32E-11,,
,31.913001,-1.32E-11,,
,31.915001,-1.29E-11,,
,31.917001,-1.23E-11,,
,31.919001,-1.12E-11,,
,31.921001,-1.02E-11,,
,31.923001,-9.58E-12,,
,31.925001,-9.47E-12,,
,31.927001,-9.69E-12,,
,31.929001,-9.69E-12,,
,31.931001,-9.26E-12,,
,31.933001,-8.51E-12,,
,31.935001,-7.54E-12,,
,31.937001,-6.79E-12,,
,31.939001,-6.14E-12,,
,31.941001,-6.14E-12,,
,31.943001,-6.68E-12,,
,31.945001,-7.54E-12,,
,31.947001,-8.08E-12,,
,31.949001,-7.97E-12,,
,31.951001,-7.33E-12,,
,31.953001,-6.36E-12,,
,31.955001,-5.72E-12,,
,31.957001,-5.50E-12,,
,31.959001,-6.14E-12,,
,31.961001,-6.90E-12,,
,31.963001,-7.75E-12,,
,31.965001,-8.08E-12,,
,31.967001,-8.18E-12,,
,31.969001,-7.86E-12,,
,31.971001,-7.54E-12,,
,31.973001,-7.54E-12,,
,31.975001,-7.97E-12,,
,31.977001,-9.15E-12,,
,31.979001,-1.03E-11,,
,31.981001,-1.13E-11,,
,31.983001,-1.16E-11,,
,31.985001,-1.16E-11,,
,31.987001,-1.16E-11,,
,31.989001,-1.17E-11,,
,31.991001,-1.23E-11,,
,31.993001,-1.31E-11,,
,31.995001,-1.43E-11,,
,31.997001,-1.54E-11,,
,31.999001,-1.59E-11,,
,32.001001,-1.62E-11,,
,32.003001,-1.61E-11,,
,32.005001,-1.65E-11,,
,32.007001,-1.70E-11,,
,32.009001,-1.84E-11,,
,32.011001,-1.98E-11,,
,32.013001,-2.09E-11,,
,32.015001,-2.16E-11,,
,32.017001,-2.19E-11,,
,32.019001,-2.20E-11,,
,32.021001,-2.19E-11,,
,32.023001,-2.22E-11,,
,32.025001,-2.33E-11,,
,32.027001,-2.46E-11,,
,32.029001,-2.57E-11,,
,32.031001,-2.61E-11,,
,32.033001,-2.63E-11,,
,32.035001,-2.64E-11,,
,32.037001,-2.64E-11,,
,32.039001,-2.66E-11,,
,32.041001,-2.74E-11,,
,32.043001,-2.86E-11,,
,32.045001,-3.00E-11,,
,32.047001,-3.07E-11,,
,32.049001,-3.12E-11,,
,32.051001,-3.07E-11,,
,32.053001,-3.03E-11,,
,32.055001,-2.98E-11,,
,32.057001,-2.98E-11,,
,32.059001,-3.03E-11,,
,32.061001,-3.12E-11,,
,32.063001,-3.19E-11,,
,32.065001,-3.22E-11,,
,32.067001,-3.22E-11,,
,32.069001,-3.19E-11,,
,32.071001,-3.17E-11,,
,32.073001,-3.17E-11,,
,32.075001,-3.21E-11,,
,32.077001,-3.29E-11,,
,32.079001,-3.36E-11,,
,32.081001,-3.39E-11,,
,32.083001,-3.36E-11,,
,32.085001,-3.29E-11,,
,32.087001,-3.19E-11,,
,32.089001,-3.13E-11,,
,32.091001,-3.12E-11,,
,32.093001,-3.15E-11,,
,32.095001,-3.18E-11,,
,32.097001,-3.20E-11,,
,32.099001,-3.18E-11,,
,32.101001,-3.14E-11,,
,32.103001,-3.06E-11,,
,32.105001,-3.02E-11,,
,32.107001,-3.00E-11,,
,32.109001,-3.01E-11,,
,32.111001,-3.03E-11,,
,32.113001,-3.04E-11,,
,32.115001,-3.00E-11,,
,32.117001,-2.94E-11,,
,32.119001,-2.85E-11,,
,32.121001,-2.76E-11,,
,32.123001,-2.68E-11,,
,32.125001,-2.68E-11,,
,32.127001,-2.71E-11,,
,32.129001,-2.74E-11,,
,32.131001,-2.72E-11,,
,32.133001,-2.70E-11,,
,32.135001,-2.65E-11,,
,32.137001,-2.59E-11,,
,32.139001,-2.51E-11,,
,32.141001,-2.50E-11,,
,32.143001,-2.56E-11,,
,32.145001,-2.59E-11,,
