5/8/2019, 5:25:35 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.096,1.18E-11,,
,1.098,1.26E-11,,
,1.1,1.40E-11,,
,1.102,1.51E-11,,
,1.104,1.53E-11,,
,1.106,1.48E-11,,
,1.108,1.37E-11,,
,1.11,1.30E-11,,
,1.112,1.31E-11,,
,1.114,1.40E-11,,
,1.116,1.54E-11,,
,1.118,1.66E-11,,
,1.12,1.69E-11,,
,1.122,1.61E-11,,
,1.124,1.50E-11,,
,1.126,1.41E-11,,
,1.128,1.40E-11,,
,1.13,1.47E-11,,
,1.132,1.59E-11,,
,1.134,1.72E-11,,
,1.136,1.79E-11,,
,1.138,1.77E-11,,
,1.14,1.69E-11,,
,1.142,1.58E-11,,
,1.144,1.54E-11,,
,1.146,1.60E-11,,
,1.148,1.72E-11,,
,1.15,1.85E-11,,
,1.152,1.95E-11,,
,1.154,1.98E-11,,
,1.156,1.94E-11,,
,1.158,1.84E-11,,
,1.16,1.75E-11,,
,1.162,1.73E-11,,
,1.164,1.79E-11,,
,1.166,1.93E-11,,
,1.168,2.08E-11,,
,1.17,2.17E-11,,
,1.172,2.13E-11,,
,1.174,2.03E-11,,
,1.176,1.93E-11,,
,1.178,1.93E-11,,
,1.18,1.99E-11,,
,1.182,2.11E-11,,
,1.184,2.26E-11,,
,1.186,2.34E-11,,
,1.188,2.34E-11,,
,1.19,2.23E-11,,
,1.192,2.14E-11,,
,1.194,2.11E-11,,
,1.196,2.17E-11,,
,1.198,2.28E-11,,
,1.2,2.46E-11,,
,1.202,2.57E-11,,
,1.204,2.62E-11,,
,1.206,2.55E-11,,
,1.208,2.48E-11,,
,1.21,2.45E-11,,
,1.212,2.48E-11,,
,1.214,2.58E-11,,
,1.216,2.72E-11,,
,1.218,2.84E-11,,
,1.22,2.87E-11,,
,1.222,2.82E-11,,
,1.224,2.75E-11,,
,1.226,2.68E-11,,
,1.228,2.69E-11,,
,1.23,2.75E-11,,
,1.232,2.89E-11,,
,1.234,3.02E-11,,
,1.236,3.12E-11,,
,1.238,3.13E-11,,
,1.24,3.05E-11,,
,1.242,2.96E-11,,
,1.244,2.92E-11,,
,1.246,2.97E-11,,
,1.248,3.08E-11,,
,1.25,3.21E-11,,
,1.252,3.33E-11,,
,1.254,3.37E-11,,
,1.256,3.30E-11,,
,1.258,3.19E-11,,
,1.26,3.11E-11,,
,1.262,3.12E-11,,
,1.264,3.21E-11,,
,1.266,3.35E-11,,
,1.268,3.48E-11,,
,1.27,3.52E-11,,
,1.272,3.48E-11,,
,1.274,3.38E-11,,
,1.276,3.34E-11,,
,1.278,3.31E-11,,
,1.28,3.36E-11,,
,1.282,3.44E-11,,
,1.284,3.58E-11,,
,1.286,3.67E-11,,
,1.288,3.65E-11,,
,1.29,3.55E-11,,
,1.292,3.45E-11,,
,1.294,3.38E-11,,
,1.296,3.40E-11,,
,1.298,3.49E-11,,
,1.3,3.64E-11,,
,1.302,3.71E-11,,
,1.304,3.72E-11,,
,1.306,3.64E-11,,
,1.308,3.52E-11,,
,1.31,3.44E-11,,
,1.312,3.45E-11,,
,1.314,3.54E-11,,
,1.316,3.65E-11,,
,1.318,3.74E-11,,
,1.32,3.78E-11,,
,1.322,3.70E-11,,
,1.324,3.57E-11,,
,1.326,3.45E-11,,
,1.328,3.42E-11,,
,1.33,3.44E-11,,
,1.332,3.52E-11,,
,1.334,3.64E-11,,
,1.336,3.71E-11,,
,1.338,3.71E-11,,
,1.34,3.60E-11,,
,1.342,3.51E-11,,
,1.344,3.45E-11,,
,1.346,3.51E-11,,
,1.348,3.58E-11,,
,1.35,3.69E-11,,
,1.352,3.75E-11,,
,1.354,3.75E-11,,
,1.356,3.64E-11,,
,1.358,3.48E-11,,
,1.36,3.37E-11,,
,1.362,3.35E-11,,
,1.364,3.38E-11,,
,1.366,3.48E-11,,
,1.368,3.58E-11,,
,1.37,3.66E-11,,
,1.372,3.63E-11,,
,1.374,3.54E-11,,
,1.376,3.48E-11,,
,1.378,3.45E-11,,
,1.38,3.52E-11,,
,1.382,3.63E-11,,
,1.384,3.77E-11,,
,1.386,3.84E-11,,
,1.388,3.82E-11,,
,1.39,3.70E-11,,
,1.392,3.59E-11,,
,1.394,3.53E-11,,
,1.396,3.58E-11,,
,1.398,3.70E-11,,
,1.4,3.84E-11,,
,1.402,3.94E-11,,
,1.404,3.94E-11,,
,1.406,3.85E-11,,
,1.408,3.73E-11,,
,1.41,3.65E-11,,
,1.412,3.66E-11,,
,1.414,3.72E-11,,
,1.416,3.83E-11,,
,1.418,3.91E-11,,
,1.42,3.93E-11,,
,1.422,3.84E-11,,
,1.424,3.72E-11,,
,1.426,3.62E-11,,
,1.428,3.56E-11,,
,1.43,3.60E-11,,
,1.432,3.70E-11,,
,1.434,3.83E-11,,
,1.436,3.88E-11,,
,1.438,3.85E-11,,
,1.44,3.74E-11,,
,1.442,3.62E-11,,
,1.444,3.52E-11,,
,1.446,3.51E-11,,
,1.448,3.58E-11,,
,1.45,3.70E-11,,
,1.452,3.78E-11,,
,1.454,3.75E-11,,
,1.456,3.64E-11,,
