5/8/2019, 4:56:49 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.408,-3.34E-11,,
,0.41,-3.46E-11,,
,0.412,-3.56E-11,,
,0.414,-3.59E-11,,
,0.416,-3.55E-11,,
,0.418,-3.48E-11,,
,0.42,-3.43E-11,,
,0.422,-3.41E-11,,
,0.424,-3.46E-11,,
,0.426,-3.58E-11,,
,0.428,-3.70E-11,,
,0.43,-3.76E-11,,
,0.432,-3.77E-11,,
,0.434,-3.74E-11,,
,0.436,-3.67E-11,,
,0.438,-3.62E-11,,
,0.44,-3.66E-11,,
,0.442,-3.79E-11,,
,0.444,-3.93E-11,,
,0.446,-4.02E-11,,
,0.448,-4.06E-11,,
,0.45,-4.04E-11,,
,0.452,-4.00E-11,,
,0.454,-3.92E-11,,
,0.456,-3.93E-11,,
,0.458,-4.02E-11,,
,0.46,-4.18E-11,,
,0.462,-4.30E-11,,
,0.464,-4.36E-11,,
,0.466,-4.34E-11,,
,0.468,-4.31E-11,,
,0.47,-4.25E-11,,
,0.472,-4.24E-11,,
,0.474,-4.30E-11,,
,0.476,-4.43E-11,,
,0.478,-4.55E-11,,
,0.48,-4.66E-11,,
,0.482,-4.69E-11,,
,0.484,-4.67E-11,,
,0.486,-4.60E-11,,
,0.488,-4.57E-11,,
,0.49,-4.61E-11,,
,0.492,-4.74E-11,,
,0.494,-4.88E-11,,
,0.496,-4.99E-11,,
,0.498,-5.04E-11,,
,0.5,-5.05E-11,,
,0.502,-5.01E-11,,
,0.504,-5.01E-11,,
,0.506,-5.05E-11,,
,0.508,-5.19E-11,,
,0.51,-5.34E-11,,
,0.512,-5.47E-11,,
,0.514,-5.56E-11,,
,0.516,-5.60E-11,,
,0.518,-5.60E-11,,
,0.52,-5.56E-11,,
,0.522,-5.59E-11,,
,0.524,-5.67E-11,,
,0.526,-5.80E-11,,
,0.528,-5.95E-11,,
,0.53,-6.06E-11,,
,0.532,-6.12E-11,,
,0.534,-6.12E-11,,
,0.536,-6.09E-11,,
,0.538,-6.09E-11,,
,0.54,-6.16E-11,,
,0.542,-6.32E-11,,
,0.544,-6.49E-11,,
,0.546,-6.62E-11,,
,0.548,-6.69E-11,,
,0.55,-6.70E-11,,
,0.552,-6.68E-11,,
,0.554,-6.65E-11,,
,0.556,-6.67E-11,,
,0.558,-6.77E-11,,
,0.56,-6.94E-11,,
,0.562,-7.08E-11,,
,0.564,-7.17E-11,,
,0.566,-7.21E-11,,
,0.568,-7.21E-11,,
,0.57,-7.20E-11,,
,0.572,-7.20E-11,,
,0.574,-7.28E-11,,
,0.576,-7.40E-11,,
,0.578,-7.57E-11,,
,0.58,-7.67E-11,,
,0.582,-7.70E-11,,
,0.584,-7.66E-11,,
,0.586,-7.61E-11,,
,0.588,-7.59E-11,,
,0.59,-7.62E-11,,
,0.592,-7.72E-11,,
,0.594,-7.86E-11,,
,0.596,-7.95E-11,,
,0.598,-7.98E-11,,
,0.6,-7.99E-11,,
,0.602,-7.96E-11,,
,0.604,-7.96E-11,,
,0.606,-7.95E-11,,
,0.608,-8.04E-11,,
,0.61,-8.14E-11,,
,0.612,-8.26E-11,,
,0.614,-8.31E-11,,
,0.616,-8.30E-11,,
,0.618,-8.25E-11,,
,0.62,-8.18E-11,,
,0.622,-8.16E-11,,
,0.624,-8.19E-11,,
,0.626,-8.30E-11,,
,0.628,-8.41E-11,,
,0.63,-8.47E-11,,
,0.632,-8.47E-11,,
,0.634,-8.45E-11,,
,0.636,-8.40E-11,,
,0.638,-8.38E-11,,
,0.64,-8.40E-11,,
,0.642,-8.52E-11,,
,0.644,-8.61E-11,,
,0.646,-8.70E-11,,
,0.648,-8.71E-11,,
,0.65,-8.68E-11,,
,0.652,-8.59E-11,,
,0.654,-8.49E-11,,
,0.656,-8.45E-11,,
,0.658,-8.51E-11,,
,0.66,-8.61E-11,,
,0.662,-8.73E-11,,
,0.664,-8.76E-11,,
,0.666,-8.74E-11,,
,0.668,-8.66E-11,,
,0.67,-8.57E-11,,
,0.672,-8.54E-11,,
,0.674,-8.58E-11,,
,0.676,-8.70E-11,,
,0.678,-8.77E-11,,
,0.68,-8.79E-11,,
,0.682,-8.72E-11,,
,0.684,-8.61E-11,,
,0.686,-8.48E-11,,
,0.688,-8.38E-11,,
,0.69,-8.32E-11,,
,0.692,-8.33E-11,,
,0.694,-8.40E-11,,
,0.696,-8.42E-11,,
,0.698,-8.41E-11,,
,0.7,-8.33E-11,,
,0.702,-8.22E-11,,
,0.704,-8.10E-11,,
,0.706,-8.01E-11,,
,0.708,-8.05E-11,,
,0.71,-8.11E-11,,
,0.712,-8.17E-11,,
,0.714,-8.14E-11,,
,0.716,-8.05E-11,,
,0.718,-7.90E-11,,
,0.72,-7.74E-11,,
,0.722,-7.64E-11,,
,0.724,-7.61E-11,,
,0.726,-7.66E-11,,
,0.728,-7.70E-11,,
,0.73,-7.71E-11,,
,0.732,-7.68E-11,,
,0.734,-7.59E-11,,
,0.736,-7.47E-11,,
,0.738,-7.38E-11,,
,0.74,-7.36E-11,,
,0.742,-7.40E-11,,
,0.744,-7.46E-11,,
,0.746,-7.52E-11,,
,0.748,-7.51E-11,,
,0.75,-7.44E-11,,
,0.752,-7.33E-11,,
,0.754,-7.23E-11,,
,0.756,-7.20E-11,,
,0.758,-7.23E-11,,
,0.76,-7.32E-11,,
,0.762,-7.40E-11,,
,0.764,-7.42E-11,,
,0.766,-7.39E-11,,
,0.768,-7.32E-11,,
,0.77,-7.24E-11,,
,0.772,-7.18E-11,,
,0.774,-7.18E-11,,
,0.776,-7.26E-11,,
,0.778,-7.35E-11,,
,0.78,-7.40E-11,,
,0.782,-7.39E-11,,
,0.784,-7.31E-11,,
,0.786,-7.22E-11,,
,0.788,-7.15E-11,,
,0.79,-7.13E-11,,
,0.792,-7.17E-11,,
,0.794,-7.25E-11,,
,0.796,-7.32E-11,,
,0.798,-7.32E-11,,
,0.8,-7.26E-11,,
,0.802,-7.17E-11,,
,0.804,-7.09E-11,,
,0.806,-7.07E-11,,
,0.808,-7.09E-11,,
,0.81,-7.20E-11,,
,0.812,-7.28E-11,,
,0.814,-7.31E-11,,
,0.816,-7.26E-11,,
,0.818,-7.16E-11,,
,0.82,-7.08E-11,,
,0.822,-7.02E-11,,
,0.824,-7.05E-11,,
,0.826,-7.09E-11,,
,0.828,-7.15E-11,,
,0.83,-7.17E-11,,
,0.832,-7.15E-11,,
,0.834,-7.07E-11,,
,0.836,-6.96E-11,,
,0.838,-6.87E-11,,
,0.84,-6.84E-11,,
,0.842,-6.86E-11,,
,0.844,-6.94E-11,,
,0.846,-6.99E-11,,
,0.848,-7.00E-11,,
,0.85,-6.94E-11,,
,0.852,-6.85E-11,,
,0.854,-6.74E-11,,
,0.856,-6.68E-11,,
,0.858,-6.71E-11,,
,0.86,-6.78E-11,,
,0.862,-6.84E-11,,
,0.864,-6.83E-11,,
,0.866,-6.77E-11,,
,0.868,-6.66E-11,,
,0.87,-6.54E-11,,
,0.872,-6.50E-11,,
,0.874,-6.52E-11,,
,0.876,-6.60E-11,,
,0.878,-6.69E-11,,
,0.88,-6.74E-11,,
,0.882,-6.76E-11,,
,0.884,-6.70E-11,,
,0.886,-6.60E-11,,
,0.888,-6.53E-11,,
,0.89,-6.52E-11,,
,0.892,-6.60E-11,,
,0.894,-6.67E-11,,
,0.896,-6.72E-11,,
,0.898,-6.71E-11,,
,0.9,-6.67E-11,,
,0.902,-6.60E-11,,
,0.904,-6.52E-11,,
,0.906,-6.50E-11,,
,0.908,-6.52E-11,,
,0.91,-6.65E-11,,
,0.912,-6.74E-11,,
,0.914,-6.80E-11,,
,0.916,-6.77E-11,,
,0.918,-6.69E-11,,
,0.92,-6.59E-11,,
,0.922,-6.54E-11,,
,0.924,-6.57E-11,,
,0.926,-6.67E-11,,
,0.928,-6.74E-11,,
,0.93,-6.79E-11,,
,0.932,-6.80E-11,,
,0.934,-6.76E-11,,
,0.936,-6.69E-11,,
,0.938,-6.62E-11,,
,0.94,-6.65E-11,,
,0.942,-6.73E-11,,
,0.944,-6.87E-11,,
,0.946,-6.97E-11,,
,0.948,-6.98E-11,,
,0.95,-6.92E-11,,
,0.952,-6.83E-11,,
,0.954,-6.76E-11,,
,0.956,-6.73E-11,,
,0.958,-6.76E-11,,
,0.96,-6.83E-11,,
,0.962,-6.91E-11,,
,0.964,-6.95E-11,,
,0.966,-6.94E-11,,
,0.968,-6.87E-11,,
,0.97,-6.79E-11,,
,0.972,-6.74E-11,,
,0.974,-6.78E-11,,
,0.976,-6.86E-11,,
,0.978,-6.97E-11,,
,0.98,-7.02E-11,,
,0.982,-6.98E-11,,
,0.984,-6.87E-11,,
,0.986,-6.76E-11,,
,0.988,-6.68E-11,,
,0.99,-6.67E-11,,
,0.992,-6.71E-11,,
