5/3/2019, 3:00:41 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.002,-7.99E-12,,
,0.004,-1.63E-11,,
,0.006,-2.49E-11,,
,0.008,-2.56E-11,,
,0.01,-2.60E-11,,
,0.012,-2.62E-11,,
,0.014,-2.63E-11,,
,0.016,-2.60E-11,,
,0.018,-2.57E-11,,
,0.02,-2.57E-11,,
,0.022,-2.62E-11,,
,0.024,-2.68E-11,,
,0.026,-2.71E-11,,
,0.028,-2.74E-11,,
,0.03,-2.75E-11,,
,0.032,-2.76E-11,,
,0.034,-2.72E-11,,
,0.036,-2.69E-11,,
,0.038,-2.69E-11,,
,0.04,-2.75E-11,,
,0.042,-2.82E-11,,
,0.044,-2.86E-11,,
,0.046,-2.88E-11,,
,0.048,-2.89E-11,,
,0.05,-2.85E-11,,
,0.052,-2.79E-11,,
,0.054,-2.77E-11,,
,0.056,-2.82E-11,,
,0.058,-2.86E-11,,
,0.06,-2.91E-11,,
,0.062,-2.93E-11,,
,0.064,-2.95E-11,,
,0.066,-2.92E-11,,
,0.068,-2.90E-11,,
,0.07,-2.87E-11,,
,0.072,-2.87E-11,,
,0.074,-2.92E-11,,
,0.076,-2.99E-11,,
,0.078,-3.03E-11,,
,0.08,-3.02E-11,,
,0.082,-2.98E-11,,
,0.084,-2.94E-11,,
,0.086,-2.90E-11,,
,0.088,-2.89E-11,,
,0.09,-2.90E-11,,
,0.092,-2.95E-11,,
,0.094,-3.01E-11,,
,0.096,-3.03E-11,,
,0.098,-3.00E-11,,
,0.1,-2.93E-11,,
,0.102,-2.88E-11,,
,0.104,-2.86E-11,,
,0.106,-2.89E-11,,
,0.108,-2.94E-11,,
,0.11,-2.99E-11,,
,0.112,-3.00E-11,,
,0.114,-3.00E-11,,
,0.116,-2.97E-11,,
,0.118,-2.91E-11,,
,0.12,-2.85E-11,,
,0.122,-2.85E-11,,
,0.124,-2.88E-11,,
,0.126,-2.92E-11,,
,0.128,-2.93E-11,,
,0.13,-2.93E-11,,
,0.132,-2.89E-11,,
,0.134,-2.83E-11,,
,0.136,-2.75E-11,,
,0.138,-2.73E-11,,
,0.14,-2.76E-11,,
,0.142,-2.80E-11,,
,0.144,-2.84E-11,,
,0.146,-2.82E-11,,
,0.148,-2.77E-11,,
,0.15,-2.70E-11,,
,0.152,-2.61E-11,,
,0.154,-2.58E-11,,
,0.156,-2.57E-11,,
,0.158,-2.60E-11,,
,0.16,-2.61E-11,,
,0.162,-2.60E-11,,
,0.164,-2.57E-11,,
,0.166,-2.50E-11,,
,0.168,-2.45E-11,,
,0.17,-2.41E-11,,
,0.172,-2.40E-11,,
,0.174,-2.42E-11,,
,0.176,-2.45E-11,,
,0.178,-2.46E-11,,
,0.18,-2.42E-11,,
,0.182,-2.36E-11,,
,0.184,-2.27E-11,,
,0.186,-2.16E-11,,
,0.188,-2.07E-11,,
,0.19,-2.09E-11,,
,0.192,-2.11E-11,,
,0.194,-2.12E-11,,
,0.196,-2.09E-11,,
,0.198,-2.05E-11,,
,0.2,-2.00E-11,,
,0.202,-1.93E-11,,
,0.204,-1.91E-11,,
,0.206,-1.89E-11,,
,0.208,-1.89E-11,,
,0.21,-1.88E-11,,
,0.212,-1.86E-11,,
,0.214,-1.83E-11,,
,0.216,-1.78E-11,,
,0.218,-1.73E-11,,
,0.22,-1.67E-11,,
,0.222,-1.62E-11,,
,0.224,-1.62E-11,,
,0.226,-1.62E-11,,
,0.228,-1.61E-11,,
,0.23,-1.58E-11,,
,0.232,-1.54E-11,,
,0.234,-1.48E-11,,
,0.236,-1.44E-11,,
,0.238,-1.42E-11,,
,0.24,-1.43E-11,,
,0.242,-1.44E-11,,
,0.244,-1.44E-11,,
,0.246,-1.40E-11,,
,0.248,-1.34E-11,,
,0.25,-1.27E-11,,
,0.252,-1.18E-11,,
,0.254,-1.12E-11,,
,0.256,-1.08E-11,,
,0.258,-1.09E-11,,
,0.26,-1.07E-11,,
,0.262,-1.05E-11,,
,0.264,-1.02E-11,,
,0.266,-9.58E-12,,
,0.268,-8.72E-12,,
,0.27,-7.97E-12,,
,0.272,-7.75E-12,,
,0.274,-7.97E-12,,
,0.276,-8.08E-12,,
,0.278,-7.86E-12,,
,0.28,-7.33E-12,,
,0.282,-6.36E-12,,
,0.284,-5.39E-12,,
,0.286,-4.53E-12,,
,0.288,-4.21E-12,,
,0.29,-4.10E-12,,
,0.292,-4.43E-12,,
,0.294,-4.32E-12,,
,0.296,-3.89E-12,,
,0.298,-2.92E-12,,
,0.3,-2.07E-12,,
,0.302,-1.64E-12,,
,0.304,-1.31E-12,,
,0.306,-1.31E-12,,
,0.308,-1.21E-12,,
,0.31,-1.10E-12,,
,0.312,-7.77E-13,,
,0.314,-3.47E-13,,
,0.316,2.97E-13,,
,0.318,9.41E-13,,
,0.32,1.48E-12,,
,0.322,1.80E-12,,
,0.324,1.80E-12,,
,0.326,1.80E-12,,
