5/3/2019, 2:29:10 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001004,-4.77E-12,,
,0.003004,-9.21E-12,,
,0.005004,-1.37E-11,,
,0.007004,-1.36E-11,,
,0.009004,-1.38E-11,,
,0.011004,-1.43E-11,,
,0.013004,-1.51E-11,,
,0.015004,-1.59E-11,,
,0.017004,-1.65E-11,,
,0.019004,-1.67E-11,,
,0.021004,-1.68E-11,,
,0.023004,-1.67E-11,,
,0.025004,-1.68E-11,,
,0.027004,-1.73E-11,,
,0.029004,-1.82E-11,,
,0.031004,-1.90E-11,,
,0.033004,-1.93E-11,,
,0.035004,-1.97E-11,,
,0.037004,-1.95E-11,,
,0.039004,-1.92E-11,,
,0.041004,-1.92E-11,,
,0.043004,-1.97E-11,,
,0.045004,-2.06E-11,,
,0.047004,-2.13E-11,,
,0.049004,-2.18E-11,,
,0.051004,-2.20E-11,,
,0.053004,-2.21E-11,,
,0.055004,-2.25E-11,,
,0.057004,-2.25E-11,,
,0.059004,-2.29E-11,,
,0.061004,-2.32E-11,,
,0.063004,-2.41E-11,,
,0.065004,-2.46E-11,,
,0.067004,-2.49E-11,,
,0.069004,-2.50E-11,,
,0.071004,-2.50E-11,,
,0.073004,-2.51E-11,,
,0.075004,-2.53E-11,,
,0.077004,-2.59E-11,,
,0.079004,-2.66E-11,,
,0.081004,-2.73E-11,,
,0.083004,-2.76E-11,,
,0.085004,-2.78E-11,,
,0.087004,-2.79E-11,,
,0.089004,-2.79E-11,,
,0.091004,-2.79E-11,,
,0.093004,-2.82E-11,,
,0.095004,-2.88E-11,,
,0.097004,-2.93E-11,,
,0.099004,-2.99E-11,,
,0.101004,-3.00E-11,,
,0.103004,-2.98E-11,,
,0.105004,-2.94E-11,,
,0.107004,-2.90E-11,,
,0.109004,-2.91E-11,,
,0.111004,-2.94E-11,,
,0.113004,-2.99E-11,,
,0.115004,-3.03E-11,,
,0.117004,-3.04E-11,,
,0.119004,-3.04E-11,,
,0.121004,-3.01E-11,,
,0.123004,-2.99E-11,,
,0.125004,-2.99E-11,,
,0.127004,-3.02E-11,,
,0.129004,-3.05E-11,,
,0.131004,-3.07E-11,,
,0.133004,-3.06E-11,,
,0.135004,-3.05E-11,,
,0.137004,-3.02E-11,,
,0.139004,-2.95E-11,,
,0.141004,-2.91E-11,,
,0.143004,-2.89E-11,,
,0.145004,-2.93E-11,,
,0.147004,-2.97E-11,,
,0.149004,-3.00E-11,,
,0.151004,-2.97E-11,,
,0.153004,-2.92E-11,,
,0.155004,-2.85E-11,,
,0.157004,-2.80E-11,,
,0.159004,-2.76E-11,,
,0.161004,-2.78E-11,,
,0.163004,-2.80E-11,,
,0.165004,-2.83E-11,,
,0.167004,-2.80E-11,,
,0.169004,-2.76E-11,,
,0.171004,-2.72E-11,,
,0.173004,-2.62E-11,,
,0.175004,-2.55E-11,,
,0.177004,-2.49E-11,,
,0.179004,-2.50E-11,,
,0.181004,-2.53E-11,,
,0.183004,-2.50E-11,,
,0.185004,-2.45E-11,,
,0.187004,-2.38E-11,,
,0.189004,-2.30E-11,,
,0.191004,-2.24E-11,,
,0.193004,-2.19E-11,,
,0.195004,-2.18E-11,,
,0.197004,-2.18E-11,,
,0.199004,-2.18E-11,,
,0.201004,-2.14E-11,,
,0.203004,-2.09E-11,,
,0.205004,-2.01E-11,,
,0.207004,-1.95E-11,,
,0.209004,-1.89E-11,,
,0.211004,-1.83E-11,,
,0.213004,-1.78E-11,,
,0.215004,-1.73E-11,,
,0.217004,-1.66E-11,,
,0.219004,-1.55E-11,,
,0.221004,-1.48E-11,,
,0.223004,-1.42E-11,,
,0.225004,-1.38E-11,,
,0.227004,-1.29E-11,,
,0.229004,-1.25E-11,,
,0.231004,-1.18E-11,,
,0.233004,-1.12E-11,,
,0.235004,-1.04E-11,,
,0.237004,-9.47E-12,,
,0.239004,-8.61E-12,,
,0.241004,-7.86E-12,,
,0.243004,-7.54E-12,,
,0.245004,-7.11E-12,,
,0.247004,-6.79E-12,,
,0.249004,-6.57E-12,,
,0.251004,-6.25E-12,,
,0.253004,-5.82E-12,,
,0.255004,-5.07E-12,,
,0.257004,-4.75E-12,,
,0.259004,-4.53E-12,,
,0.261004,-4.53E-12,,
,0.263004,-4.53E-12,,
,0.265004,-4.43E-12,,
,0.267004,-4.21E-12,,
,0.269004,-3.89E-12,,
,0.271004,-3.57E-12,,
,0.273004,-3.35E-12,,
,0.275004,-2.92E-12,,
,0.277004,-2.71E-12,,
,0.279004,-2.82E-12,,
,0.281004,-3.14E-12,,
,0.283004,-3.25E-12,,
,0.285004,-3.25E-12,,
,0.287004,-3.35E-12,,
,0.289004,-3.46E-12,,
,0.291004,-3.57E-12,,
,0.293004,-3.46E-12,,
,0.295004,-3.68E-12,,
,0.297004,-3.89E-12,,
,0.299004,-4.10E-12,,
,0.301004,-3.89E-12,,
,0.303004,-3.57E-12,,
