5/3/2019, 2:54:22 PM ,,,
,0.338,-3.69E-10,,
,0.34,-3.69E-10,,
,0.342,-3.68E-10,,
,0.344,-3.67E-10,,
,0.346,-3.66E-10,,
,0.348,-3.65E-10,,
,0.35,-3.65E-10,,
,0.352,-3.65E-10,,
,0.354,-3.65E-10,,
,0.356,-3.64E-10,,
,0.358,-3.62E-10,,
,0.36,-3.61E-10,,
,0.362,-3.59E-10,,
,0.364,-3.57E-10,,
,0.366,-3.55E-10,,
,0.368,-3.54E-10,,
,0.37,-3.53E-10,,
,0.372,-3.52E-10,,
,0.374,-3.50E-10,,
,0.376,-3.48E-10,,
,0.378,-3.46E-10,,
,0.38,-3.43E-10,,
,0.382,-3.41E-10,,
,0.384,-3.39E-10,,
,0.386,-3.38E-10,,
,0.388,-3.36E-10,,
,0.39,-3.33E-10,,
,0.392,-3.30E-10,,
,0.394,-3.27E-10,,
,0.396,-3.24E-10,,
,0.398,-3.22E-10,,
,0.4,-3.20E-10,,
,0.402,-3.18E-10,,
,0.404,-3.16E-10,,
,0.406,-3.14E-10,,
,0.408,-3.11E-10,,
,0.41,-3.08E-10,,
,0.412,-3.05E-10,,
,0.414,-3.03E-10,,
,0.416,-3.00E-10,,
,0.418,-2.98E-10,,
,0.42,-2.96E-10,,
,0.422,-2.94E-10,,
,0.424,-2.92E-10,,
,0.426,-2.89E-10,,
,0.428,-2.86E-10,,
,0.43,-2.83E-10,,
,0.432,-2.81E-10,,
,0.434,-2.79E-10,,
,0.436,-2.78E-10,,
,0.438,-2.76E-10,,
,0.44,-2.74E-10,,
,0.442,-2.72E-10,,
,0.444,-2.69E-10,,
,0.446,-2.67E-10,,
,0.448,-2.65E-10,,
,0.45,-2.63E-10,,
,0.452,-2.61E-10,,
,0.454,-2.60E-10,,
,0.456,-2.58E-10,,
,0.458,-2.56E-10,,
,0.46,-2.54E-10,,
,0.462,-2.51E-10,,
,0.464,-2.49E-10,,
,0.466,-2.47E-10,,
,0.468,-2.46E-10,,
,0.47,-2.44E-10,,
,0.472,-2.43E-10,,
,0.474,-2.41E-10,,
,0.476,-2.39E-10,,
,0.478,-2.37E-10,,
,0.48,-2.35E-10,,
,0.482,-2.33E-10,,
,0.484,-2.32E-10,,
,0.486,-2.31E-10,,
,0.488,-2.30E-10,,
,0.49,-2.28E-10,,
,0.492,-2.26E-10,,
,0.494,-2.25E-10,,
,0.496,-2.23E-10,,
,0.498,-2.21E-10,,
,0.5,-2.19E-10,,
,0.502,-2.18E-10,,
,0.504,-2.18E-10,,
,0.506,-2.17E-10,,
,0.508,-2.16E-10,,
,0.51,-2.14E-10,,
,0.512,-2.12E-10,,
,0.514,-2.11E-10,,
,0.516,-2.10E-10,,
,0.518,-2.09E-10,,
,0.52,-2.08E-10,,
,0.522,-2.08E-10,,
,0.524,-2.07E-10,,
,0.526,-2.05E-10,,
,0.528,-2.04E-10,,
,0.53,-2.02E-10,,
,0.532,-2.01E-10,,
,0.534,-2.00E-10,,
,0.536,-1.99E-10,,
,0.538,-1.99E-10,,
,0.54,-1.98E-10,,
,0.542,-1.97E-10,,
,0.544,-1.96E-10,,
,0.546,-1.95E-10,,
,0.548,-1.93E-10,,
,0.55,-1.93E-10,,
,0.552,-1.92E-10,,
,0.554,-1.92E-10,,
,0.556,-1.91E-10,,
,0.558,-1.91E-10,,
,0.56,-1.89E-10,,
,0.562,-1.88E-10,,
,0.564,-1.87E-10,,
,0.566,-1.86E-10,,
,0.568,-1.86E-10,,
,0.57,-1.86E-10,,
,0.572,-1.86E-10,,
,0.574,-1.85E-10,,
,0.576,-1.84E-10,,
,0.578,-1.83E-10,,
,0.58,-1.82E-10,,
,0.582,-1.81E-10,,
,0.584,-1.80E-10,,
,0.586,-1.80E-10,,
,0.588,-1.80E-10,,
,0.59,-1.80E-10,,
,0.592,-1.79E-10,,
,0.594,-1.77E-10,,
,0.596,-1.76E-10,,
,0.598,-1.75E-10,,
,0.6,-1.74E-10,,
,0.602,-1.73E-10,,
,0.604,-1.72E-10,,
,0.606,-1.71E-10,,
,0.608,-1.70E-10,,
,0.61,-1.68E-10,,
,0.612,-1.67E-10,,
,0.614,-1.64E-10,,
,0.616,-1.63E-10,,
,0.618,-1.61E-10,,
,0.62,-1.60E-10,,
,0.622,-1.58E-10,,
,0.624,-1.56E-10,,
,0.626,-1.53E-10,,
,0.628,-1.51E-10,,
,0.63,-1.48E-10,,
,0.632,-1.46E-10,,
,0.634,-1.43E-10,,
,0.636,-1.41E-10,,
,0.638,-1.39E-10,,
,0.64,-1.36E-10,,
,0.642,-1.33E-10,,
,0.644,-1.29E-10,,
,0.646,-1.26E-10,,
,0.648,-1.22E-10,,
,0.65,-1.19E-10,,
,0.652,-1.16E-10,,
,0.654,-1.13E-10,,
,0.656,-1.09E-10,,
,0.658,-1.05E-10,,
,0.66,-1.00E-10,,
,0.662,-9.53E-11,,
,0.664,-9.03E-11,,
,0.666,-8.62E-11,,
,0.668,-8.19E-11,,
,0.67,-7.79E-11,,
,0.672,-7.32E-11,,
,0.674,-6.85E-11,,
,0.676,-6.32E-11,,
,0.678,-5.77E-11,,
,0.68,-5.20E-11,,
,0.682,-4.67E-11,,
,0.684,-4.15E-11,,
,0.686,-3.64E-11,,
,0.688,-3.13E-11,,
,0.69,-2.57E-11,,
,0.692,-1.97E-11,,
,0.694,-1.31E-11,,
,0.696,-6.36E-12,,
,0.698,8.20E-14,,
,0.7,5.99E-12,,
,0.702,1.16E-11,,
,0.704,1.73E-11,,
,0.706,2.34E-11,,
,0.708,2.95E-11,,
,0.71,3.57E-11,,
,0.712,4.21E-11,,
,0.714,4.84E-11,,
,0.716,5.45E-11,,
,0.718,6.03E-11,,
,0.72,6.60E-11,,
,0.722,7.20E-11,,
,0.724,7.85E-11,,
,0.726,8.54E-11,,
,0.728,9.24E-11,,
,0.73,9.96E-11,,
,0.732,1.06E-10,,
,0.734,1.13E-10,,
,0.736,1.19E-10,,
,0.738,1.26E-10,,
,0.74,1.33E-10,,
,0.742,1.41E-10,,
,0.744,1.49E-10,,
,0.746,1.58E-10,,
,0.748,1.66E-10,,
,0.75,1.74E-10,,
,0.752,1.82E-10,,
,0.754,1.91E-10,,
,0.756,1.99E-10,,
,0.758,2.08E-10,,
,0.76,2.17E-10,,
,0.762,2.26E-10,,
,0.764,2.36E-10,,
,0.766,2.44E-10,,
,0.768,2.52E-10,,
,0.77,2.61E-10,,
,0.772,2.69E-10,,
,0.774,2.78E-10,,
,0.776,2.86E-10,,
,0.778,2.95E-10,,
,0.78,3.03E-10,,
,0.782,3.11E-10,,
,0.784,3.18E-10,,
,0.786,3.25E-10,,
,0.788,3.32E-10,,
,0.79,3.39E-10,,
,0.792,3.46E-10,,
,0.794,3.53E-10,,
,0.796,3.60E-10,,
,0.798,3.67E-10,,
,0.8,3.72E-10,,
,0.802,3.78E-10,,
,0.804,3.83E-10,,
,0.806,3.88E-10,,
,0.808,3.93E-10,,
,0.81,3.98E-10,,
,0.812,4.03E-10,,
,0.814,4.07E-10,,
,0.816,4.11E-10,,
,0.818,4.15E-10,,
,0.82,4.18E-10,,
,0.822,4.21E-10,,
,0.824,4.24E-10,,
,0.826,4.28E-10,,
,0.828,4.31E-10,,
,0.83,4.35E-10,,
,0.832,4.38E-10,,
,0.834,4.40E-10,,
,0.836,4.43E-10,,
,0.838,4.45E-10,,
,0.84,4.47E-10,,
,0.842,4.50E-10,,
,0.844,4.54E-10,,
,0.846,4.57E-10,,
,0.848,4.59E-10,,
,0.85,4.62E-10,,
,0.852,4.64E-10,,
,0.854,4.66E-10,,
,0.856,4.69E-10,,
,0.858,4.71E-10,,
,0.86,4.75E-10,,
,0.862,4.78E-10,,
,0.864,4.81E-10,,
,0.866,4.84E-10,,
,0.868,4.86E-10,,
,0.87,4.87E-10,,
,0.872,4.89E-10,,
,0.874,4.91E-10,,
,0.876,4.93E-10,,
,0.878,4.95E-10,,
,0.88,4.97E-10,,
,0.882,4.98E-10,,
,0.884,4.99E-10,,
,0.886,5.00E-10,,
,0.888,5.01E-10,,
,0.89,5.02E-10,,
,0.892,5.04E-10,,
,0.894,5.07E-10,,
,0.896,5.09E-10,,
,0.898,5.11E-10,,
,0.9,5.13E-10,,
,0.902,5.14E-10,,
,0.904,5.15E-10,,
,0.906,5.17E-10,,
,0.908,5.18E-10,,
,0.91,5.20E-10,,
,0.912,5.21E-10,,
,0.914,5.22E-10,,
,0.916,5.22E-10,,
,0.918,5.22E-10,,
,0.92,5.22E-10,,
,0.922,5.21E-10,,
,0.924,5.21E-10,,
,0.926,5.20E-10,,
,0.928,5.19E-10,,
,0.93,5.18E-10,,
,0.932,5.17E-10,,
,0.934,5.15E-10,,
,0.936,5.12E-10,,
,0.938,5.10E-10,,
,0.94,5.07E-10,,
,0.942,5.05E-10,,
,0.944,5.02E-10,,
,0.946,4.99E-10,,
,0.948,4.96E-10,,
,0.95,4.92E-10,,
,0.952,4.88E-10,,
,0.954,4.84E-10,,
,0.956,4.81E-10,,
,0.958,4.77E-10,,
,0.96,4.74E-10,,
,0.962,4.70E-10,,
,0.964,4.67E-10,,
,0.966,4.63E-10,,
,0.968,4.59E-10,,
,0.97,4.55E-10,,
,0.972,4.52E-10,,
,0.974,4.49E-10,,
,0.976,4.46E-10,,
,0.978,4.44E-10,,
,0.98,4.42E-10,,
,0.982,4.39E-10,,
,0.984,4.37E-10,,
,0.986,4.35E-10,,
,0.988,4.33E-10,,
,0.99,4.31E-10,,
,0.992,4.30E-10,,
,0.994,4.29E-10,,
,0.996,4.28E-10,,
,0.998,4.27E-10,,
,1,4.25E-10,,
,1.002,4.23E-10,,
,1.004,4.20E-10,,
,1.006,4.18E-10,,
,1.008,4.15E-10,,
,1.01,4.12E-10,,
,1.012,4.09E-10,,
,1.014,4.05E-10,,
,1.016,4.00E-10,,
,1.018,3.94E-10,,
,1.02,3.87E-10,,
,1.022,3.81E-10,,
,1.024,3.74E-10,,
,1.026,3.67E-10,,
,1.028,3.59E-10,,
,1.03,3.52E-10,,
,1.032,3.44E-10,,
,1.034,3.35E-10,,
,1.036,3.26E-10,,
,1.038,3.16E-10,,
,1.04,3.07E-10,,
,1.042,2.98E-10,,
,1.044,2.89E-10,,
,1.046,2.80E-10,,
,1.048,2.70E-10,,
,1.05,2.61E-10,,
,1.052,2.51E-10,,
,1.054,2.41E-10,,
,1.056,2.31E-10,,
,1.058,2.22E-10,,
,1.06,2.13E-10,,
,1.062,2.04E-10,,
,1.064,1.95E-10,,
,1.066,1.86E-10,,
,1.068,1.77E-10,,
,1.07,1.67E-10,,
,1.072,1.58E-10,,
,1.074,1.49E-10,,
,1.076,1.40E-10,,
,1.078,1.32E-10,,
,1.08,1.24E-10,,
,1.082,1.17E-10,,
,1.084,1.08E-10,,
,1.086,1.00E-10,,
,1.088,9.22E-11,,
,1.09,8.47E-11,,
,1.092,7.77E-11,,
,1.094,7.12E-11,,
,1.096,6.49E-11,,
,1.098,5.83E-11,,
,1.1,5.16E-11,,
,1.102,4.48E-11,,
,1.104,3.84E-11,,
,1.106,3.21E-11,,
,1.108,2.63E-11,,
,1.11,2.08E-11,,
,1.112,1.55E-11,,
,1.114,1.05E-11,,
,1.116,5.13E-12,,
,1.118,-2.53E-14,,
,1.12,-5.18E-12,,
,1.122,-9.90E-12,,
,1.124,-1.41E-11,,
,1.126,-1.80E-11,,
,1.128,-2.13E-11,,
,1.13,-2.46E-11,,
,1.132,-2.80E-11,,
,1.134,-3.16E-11,,
,1.136,-3.51E-11,,
,1.138,-3.84E-11,,
,1.14,-4.10E-11,,
,1.142,-4.33E-11,,
,1.144,-4.52E-11,,
,1.146,-4.67E-11,,
,1.148,-4.81E-11,,
,1.15,-4.95E-11,,
,1.152,-5.10E-11,,
,1.154,-5.22E-11,,
,1.156,-5.28E-11,,
,1.158,-5.33E-11,,
,1.16,-5.31E-11,,
,1.162,-5.26E-11,,
,1.164,-5.20E-11,,
,1.166,-5.18E-11,,
,1.168,-5.19E-11,,
,1.17,-5.19E-11,,
,1.172,-5.16E-11,,
,1.174,-5.08E-11,,
,1.176,-4.97E-11,,
,1.178,-4.89E-11,,
,1.18,-4.77E-11,,
,1.182,-4.70E-11,,
,1.184,-4.60E-11,,
,1.186,-4.51E-11,,
,1.188,-4.38E-11,,
,1.19,-4.28E-11,,
,1.192,-4.11E-11,,
,1.194,-3.94E-11,,
,1.196,-3.73E-11,,
,1.198,-3.56E-11,,
,1.2,-3.39E-11,,
,1.202,-3.29E-11,,
,1.204,-3.17E-11,,
,1.206,-3.03E-11,,
,1.208,-2.86E-11,,
,1.21,-2.70E-11,,
,1.212,-2.51E-11,,
,1.214,-2.34E-11,,
,1.216,-2.15E-11,,
,1.218,-2.04E-11,,
,1.22,-1.90E-11,,
,1.222,-1.76E-11,,
,1.224,-1.56E-11,,
,1.226,-1.37E-11,,
,1.228,-1.12E-11,,
,1.23,-8.94E-12,,
,1.232,-6.57E-12,,
,1.234,-5.07E-12,,
,1.236,-3.35E-12,,
,1.238,-1.53E-12,,
,1.24,6.19E-13,,
,1.242,2.87E-12,,
,1.244,5.02E-12,,
,1.246,7.27E-12,,
,1.248,9.53E-12,,
,1.25,1.15E-11,,
,1.252,1.33E-11,,
,1.254,1.51E-11,,
,1.256,1.76E-11,,
,1.258,2.01E-11,,
,1.26,2.26E-11,,
,1.262,2.52E-11,,
,1.264,2.79E-11,,
,1.266,3.06E-11,,
,1.268,3.28E-11,,
,1.27,3.50E-11,,
,1.272,3.71E-11,,
,1.274,3.95E-11,,
,1.276,4.22E-11,,
,1.278,4.47E-11,,
,1.28,4.72E-11,,
,1.282,4.95E-11,,
,1.284,5.14E-11,,
,1.286,5.32E-11,,
,1.288,5.49E-11,,
,1.29,5.73E-11,,
,1.292,5.96E-11,,
,1.294,6.22E-11,,
,1.296,6.48E-11,,
,1.298,6.72E-11,,
,1.3,6.90E-11,,
,1.302,7.05E-11,,
,1.304,7.21E-11,,
,1.306,7.37E-11,,
,1.308,7.52E-11,,
,1.31,7.68E-11,,
,1.312,7.85E-11,,
,1.314,8.01E-11,,
,1.316,8.16E-11,,
,1.318,8.26E-11,,
,1.32,8.38E-11,,
,1.322,8.52E-11,,
,1.324,8.70E-11,,
,1.326,8.89E-11,,
,1.328,9.04E-11,,
,1.33,9.21E-11,,
,1.332,9.35E-11,,
,1.334,9.49E-11,,
,1.336,9.57E-11,,
,1.338,9.66E-11,,
,1.34,9.72E-11,,
,1.342,9.80E-11,,
,1.344,9.90E-11,,
,1.346,1.00E-10,,
,1.348,1.01E-10,,
,1.35,1.02E-10,,
,1.352,1.02E-10,,
,1.354,1.03E-10,,
,1.356,1.03E-10,,
,1.358,1.04E-10,,
,1.36,1.05E-10,,
,1.362,1.06E-10,,
,1.364,1.06E-10,,
,1.366,1.07E-10,,
,1.368,1.07E-10,,
,1.37,1.06E-10,,
,1.372,1.06E-10,,
,1.374,1.06E-10,,
,1.376,1.06E-10,,
,1.378,1.07E-10,,
,1.38,1.07E-10,,
,1.382,1.07E-10,,
,1.384,1.07E-10,,
,1.386,1.06E-10,,
,1.388,1.06E-10,,
,1.39,1.06E-10,,
,1.392,1.06E-10,,
,1.394,1.06E-10,,
,1.396,1.07E-10,,
,1.398,1.07E-10,,
,1.4,1.07E-10,,
,1.402,1.06E-10,,
,1.404,1.06E-10,,
,1.406,1.06E-10,,
,1.408,1.06E-10,,
,1.41,1.07E-10,,
,1.412,1.07E-10,,
,1.414,1.07E-10,,
,1.416,1.08E-10,,
,1.418,1.07E-10,,
,1.42,1.07E-10,,
,1.422,1.07E-10,,
,1.424,1.08E-10,,
,1.426,1.09E-10,,
,1.428,1.10E-10,,
,1.43,1.11E-10,,
,1.432,1.12E-10,,
,1.434,1.12E-10,,
,1.436,1.13E-10,,
,1.438,1.13E-10,,
,1.44,1.14E-10,,
,1.442,1.15E-10,,
,1.444,1.16E-10,,
,1.446,1.18E-10,,
,1.448,1.19E-10,,
,1.45,1.20E-10,,
,1.452,1.20E-10,,
,1.454,1.20E-10,,
,1.456,1.21E-10,,
,1.458,1.22E-10,,
,1.46,1.23E-10,,
,1.462,1.25E-10,,
,1.464,1.26E-10,,
,1.466,1.27E-10,,
,1.468,1.28E-10,,
,1.47,1.28E-10,,
,1.472,1.29E-10,,
,1.474,1.30E-10,,
,1.476,1.31E-10,,
,1.478,1.32E-10,,
,1.48,1.33E-10,,
,1.482,1.34E-10,,
,1.484,1.34E-10,,
,1.486,1.35E-10,,
,1.488,1.35E-10,,
,1.49,1.35E-10,,
,1.492,1.36E-10,,
,1.494,1.37E-10,,
,1.496,1.38E-10,,
,1.498,1.39E-10,,
,1.5,1.40E-10,,
,1.502,1.40E-10,,
,1.504,1.40E-10,,
,1.506,1.41E-10,,
,1.508,1.41E-10,,
,1.51,1.42E-10,,
,1.512,1.43E-10,,
,1.514,1.43E-10,,
,1.516,1.43E-10,,
,1.518,1.43E-10,,
,1.52,1.43E-10,,
,1.522,1.42E-10,,
,1.524,1.42E-10,,
,1.526,1.43E-10,,
,1.528,1.43E-10,,
,1.53,1.44E-10,,
,1.532,1.43E-10,,
,1.534,1.43E-10,,
,1.536,1.42E-10,,
,1.538,1.41E-10,,
,1.54,1.40E-10,,
,1.542,1.40E-10,,
,1.544,1.39E-10,,
,1.546,1.39E-10,,
,1.548,1.38E-10,,
,1.55,1.37E-10,,
,1.552,1.36E-10,,
,1.554,1.34E-10,,
,1.556,1.32E-10,,
,1.558,1.31E-10,,
,1.56,1.30E-10,,
,1.562,1.29E-10,,
,1.564,1.28E-10,,
,1.566,1.26E-10,,
,1.568,1.24E-10,,
,1.57,1.22E-10,,
,1.572,1.20E-10,,
,1.574,1.18E-10,,
,1.576,1.16E-10,,
,1.578,1.14E-10,,
,1.58,1.13E-10,,
,1.582,1.11E-10,,
,1.584,1.09E-10,,
,1.586,1.06E-10,,
,1.588,1.04E-10,,
,1.59,1.02E-10,,
,1.592,9.98E-11,,
,1.594,9.83E-11,,
,1.596,9.68E-11,,
,1.598,9.51E-11,,
,1.6,9.31E-11,,
,1.602,9.08E-11,,
,1.604,8.84E-11,,
,1.606,8.64E-11,,
,1.608,8.47E-11,,
,1.61,8.36E-11,,
,1.612,8.24E-11,,
,1.614,8.12E-11,,
,1.616,7.95E-11,,
,1.618,7.81E-11,,
,1.62,7.64E-11,,
,1.622,7.53E-11,,
,1.624,7.46E-11,,
,1.626,7.43E-11,,
,1.628,7.41E-11,,
,1.63,7.41E-11,,
,1.632,7.43E-11,,
,1.634,7.44E-11,,
,1.636,7.38E-11,,
,1.638,7.37E-11,,
,1.64,7.37E-11,,
,1.642,7.46E-11,,
,1.644,7.61E-11,,
,1.646,7.77E-11,,
,1.648,7.95E-11,,
,1.65,8.07E-11,,
,1.652,8.20E-11,,
,1.654,8.32E-11,,
,1.656,8.48E-11,,
,1.658,8.73E-11,,
,1.66,9.03E-11,,
,1.662,9.34E-11,,
,1.664,9.62E-11,,
,1.666,9.86E-11,,
,1.668,1.01E-10,,
,1.67,1.02E-10,,
,1.672,1.04E-10,,
,1.674,1.06E-10,,
,1.676,1.09E-10,,
,1.678,1.12E-10,,
,1.68,1.15E-10,,
,1.682,1.17E-10,,
,1.684,1.19E-10,,
,1.686,1.21E-10,,
,1.688,1.22E-10,,
,1.69,1.24E-10,,
,1.692,1.26E-10,,
,1.694,1.29E-10,,
,1.696,1.32E-10,,
,1.698,1.34E-10,,
,1.7,1.35E-10,,
,1.702,1.36E-10,,
,1.704,1.37E-10,,
,1.706,1.38E-10,,
,1.708,1.40E-10,,
,1.71,1.41E-10,,
,1.712,1.43E-10,,
,1.714,1.44E-10,,
,1.716,1.45E-10,,
,1.718,1.45E-10,,
,1.72,1.45E-10,,
,1.722,1.45E-10,,
,1.724,1.45E-10,,
,1.726,1.46E-10,,
,1.728,1.47E-10,,
,1.73,1.47E-10,,
,1.732,1.47E-10,,
,1.734,1.46E-10,,
,1.736,1.45E-10,,
,1.738,1.43E-10,,
,1.74,1.42E-10,,
,1.742,1.41E-10,,
,1.744,1.39E-10,,
,1.746,1.38E-10,,
,1.748,1.36E-10,,
,1.75,1.33E-10,,
,1.752,1.30E-10,,
,1.754,1.27E-10,,
,1.756,1.23E-10,,
,1.758,1.20E-10,,
,1.76,1.17E-10,,
,1.762,1.15E-10,,
,1.764,1.11E-10,,
,1.766,1.07E-10,,
,1.768,1.02E-10,,
,1.77,9.64E-11,,
,1.772,9.06E-11,,
,1.774,8.51E-11,,
,1.776,8.00E-11,,
,1.778,7.50E-11,,
,1.78,6.99E-11,,
,1.782,6.37E-11,,
,1.784,5.70E-11,,
,1.786,4.99E-11,,
,1.788,4.29E-11,,
,1.79,3.60E-11,,
,1.792,2.91E-11,,
,1.794,2.23E-11,,
,1.796,1.52E-11,,
,1.798,8.13E-12,,
,1.8,2.97E-13,,
,1.802,-7.86E-12,,
,1.804,-1.63E-11,,
,1.806,-2.46E-11,,
,1.808,-3.26E-11,,
,1.81,-4.04E-11,,
,1.812,-4.82E-11,,
,1.814,-5.64E-11,,
,1.816,-6.50E-11,,
,1.818,-7.39E-11,,
,1.82,-8.30E-11,,
,1.822,-9.22E-11,,
,1.824,-1.01E-10,,
,1.826,-1.10E-10,,
,1.828,-1.19E-10,,
,1.83,-1.27E-10,,
,1.832,-1.35E-10,,
,1.834,-1.45E-10,,
,1.836,-1.54E-10,,
,1.838,-1.64E-10,,
,1.84,-1.74E-10,,
,1.842,-1.83E-10,,
,1.844,-1.92E-10,,
,1.846,-2.01E-10,,
,1.848,-2.10E-10,,
,1.85,-2.20E-10,,
,1.852,-2.30E-10,,
,1.854,-2.40E-10,,
,1.856,-2.50E-10,,
,1.858,-2.59E-10,,
,1.86,-2.68E-10,,
,1.862,-2.78E-10,,
,1.864,-2.87E-10,,
,1.866,-2.97E-10,,
,1.868,-3.07E-10,,
,1.87,-3.17E-10,,
,1.872,-3.26E-10,,
,1.874,-3.36E-10,,
,1.876,-3.46E-10,,
,1.878,-3.55E-10,,
,1.88,-3.64E-10,,
,1.882,-3.73E-10,,
,1.884,-3.83E-10,,
,1.886,-3.93E-10,,
,1.888,-4.03E-10,,
,1.89,-4.12E-10,,
,1.892,-4.21E-10,,
,1.894,-4.29E-10,,
,1.896,-4.37E-10,,
,1.898,-4.45E-10,,
,1.9,-4.53E-10,,
,1.902,-4.62E-10,,
,1.904,-4.71E-10,,
,1.906,-4.79E-10,,
,1.908,-4.86E-10,,
,1.91,-4.93E-10,,
,1.912,-4.99E-10,,
,1.914,-5.05E-10,,
,1.916,-5.09E-10,,
,1.918,-5.12E-10,,
,1.92,-5.10E-10,,
