5/3/2019, 2:55:23 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.422,2.55E-12,,
,0.424,3.62E-12,,
,0.426,4.70E-12,,
,0.428,5.45E-12,,
,0.43,6.09E-12,,
,0.432,6.42E-12,,
,0.434,6.95E-12,,
,0.436,7.49E-12,,
,0.438,8.35E-12,,
,0.44,9.21E-12,,
,0.442,1.02E-11,,
,0.444,1.08E-11,,
,0.446,1.12E-11,,
,0.448,1.12E-11,,
,0.45,1.12E-11,,
,0.452,1.15E-11,,
,0.454,1.20E-11,,
,0.456,1.28E-11,,
,0.458,1.36E-11,,
,0.46,1.43E-11,,
,0.462,1.47E-11,,
,0.464,1.45E-11,,
,0.466,1.41E-11,,
,0.468,1.40E-11,,
,0.47,1.41E-11,,
,0.472,1.45E-11,,
,0.474,1.49E-11,,
,0.476,1.55E-11,,
,0.478,1.60E-11,,
,0.48,1.59E-11,,
,0.482,1.52E-11,,
,0.484,1.45E-11,,
,0.486,1.41E-11,,
,0.488,1.41E-11,,
,0.49,1.46E-11,,
,0.492,1.49E-11,,
,0.494,1.51E-11,,
,0.496,1.48E-11,,
,0.498,1.40E-11,,
,0.5,1.34E-11,,
,0.502,1.29E-11,,
,0.504,1.26E-11,,
,0.506,1.26E-11,,
,0.508,1.30E-11,,
,0.51,1.31E-11,,
,0.512,1.28E-11,,
,0.514,1.20E-11,,
,0.516,1.11E-11,,
,0.518,1.03E-11,,
,0.52,9.74E-12,,
,0.522,9.42E-12,,
,0.524,9.31E-12,,
,0.526,9.10E-12,,
,0.528,8.78E-12,,
,0.53,8.24E-12,,
,0.532,7.49E-12,,
,0.534,6.85E-12,,
,0.536,6.09E-12,,
,0.538,5.66E-12,,
,0.54,5.34E-12,,
,0.542,5.24E-12,,
,0.544,5.02E-12,,
,0.546,4.27E-12,,
,0.548,3.30E-12,,
