5/7/2019, 11:19:22 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,76.752,-4.32E-12,,
,76.754,-3.35E-12,,
,76.756,-2.71E-12,,
,76.758,-2.60E-12,,
,76.76,-3.14E-12,,
,76.762,-3.78E-12,,
,76.764,-4.43E-12,,
,76.766,-4.43E-12,,
,76.768,-4.00E-12,,
,76.77,-3.03E-12,,
,76.772,-2.17E-12,,
,76.774,-1.74E-12,,
,76.776,-1.85E-12,,
,76.778,-2.71E-12,,
,76.78,-3.68E-12,,
,76.782,-4.43E-12,,
,76.784,-4.10E-12,,
,76.786,-3.35E-12,,
,76.788,-2.49E-12,,
,76.79,-2.28E-12,,
,76.792,-2.49E-12,,
,76.794,-3.14E-12,,
,76.796,-4.00E-12,,
,76.798,-4.53E-12,,
,76.8,-4.53E-12,,
,76.802,-3.78E-12,,
,76.804,-3.03E-12,,
,76.806,-2.28E-12,,
,76.808,-2.07E-12,,
,76.81,-2.49E-12,,
,76.812,-3.46E-12,,
,76.814,-4.32E-12,,
,76.816,-4.75E-12,,
,76.818,-4.32E-12,,
,76.82,-3.57E-12,,
,76.822,-2.60E-12,,
,76.824,-2.17E-12,,
,76.826,-2.71E-12,,
,76.828,-3.57E-12,,
,76.83,-4.43E-12,,
,76.832,-4.53E-12,,
,76.834,-4.53E-12,,
,76.836,-4.00E-12,,
,76.838,-3.35E-12,,
,76.84,-2.49E-12,,
,76.842,-2.49E-12,,
,76.844,-3.03E-12,,
,76.846,-4.00E-12,,
,76.848,-4.64E-12,,
,76.85,-4.86E-12,,
,76.852,-4.32E-12,,
,76.854,-3.57E-12,,
,76.856,-2.71E-12,,
,76.858,-2.49E-12,,
,76.86,-3.03E-12,,
,76.862,-4.10E-12,,
,76.864,-5.18E-12,,
,76.866,-5.50E-12,,
,76.868,-5.07E-12,,
,76.87,-4.32E-12,,
,76.872,-3.46E-12,,
,76.874,-3.03E-12,,
,76.876,-3.25E-12,,
,76.878,-4.10E-12,,
,76.88,-5.18E-12,,
,76.882,-5.61E-12,,
,76.884,-5.50E-12,,
,76.886,-4.64E-12,,
,76.888,-4.00E-12,,
,76.89,-3.57E-12,,
,76.892,-4.00E-12,,
,76.894,-4.43E-12,,
,76.896,-5.39E-12,,
,76.898,-5.82E-12,,
,76.9,-5.82E-12,,
,76.902,-5.18E-12,,
,76.904,-4.43E-12,,
,76.906,-3.89E-12,,
,76.908,-3.68E-12,,
,76.91,-4.32E-12,,
,76.912,-5.29E-12,,
,76.914,-6.14E-12,,
,76.916,-6.14E-12,,
,76.918,-5.72E-12,,
,76.92,-4.86E-12,,
,76.922,-4.00E-12,,
,76.924,-3.57E-12,,
,76.926,-3.78E-12,,
,76.928,-4.64E-12,,
,76.93,-5.39E-12,,
,76.932,-5.82E-12,,
,76.934,-5.72E-12,,
,76.936,-4.75E-12,,
,76.938,-3.78E-12,,
,76.94,-2.92E-12,,
,76.942,-2.92E-12,,
,76.944,-3.46E-12,,
,76.946,-4.43E-12,,
,76.948,-5.18E-12,,
,76.95,-5.29E-12,,
,76.952,-4.75E-12,,
,76.954,-3.78E-12,,
,76.956,-2.92E-12,,
,76.958,-2.49E-12,,
,76.96,-3.14E-12,,
,76.962,-4.10E-12,,
,76.964,-5.18E-12,,
,76.966,-5.50E-12,,
,76.968,-5.18E-12,,
,76.97,-4.43E-12,,
,76.972,-3.57E-12,,
,76.974,-3.25E-12,,
,76.976,-3.46E-12,,
,76.978,-4.21E-12,,
,76.98,-4.96E-12,,
,76.982,-5.29E-12,,
,76.984,-5.18E-12,,
,76.986,-4.32E-12,,
,76.988,-3.25E-12,,
,76.99,-2.39E-12,,
,76.992,-2.28E-12,,
,76.994,-2.92E-12,,
,76.996,-3.68E-12,,
,76.998,-4.10E-12,,
,77,-3.78E-12,,
,77.002,-2.82E-12,,
,77.004,-1.64E-12,,
,77.006,-8.84E-13,,
,77.008,-6.69E-13,,
,77.01,-9.92E-13,,
,77.012,-1.53E-12,,
,77.014,-1.96E-12,,
,77.016,-2.07E-12,,
,77.018,-1.42E-12,,
,77.02,-3.47E-13,,
,77.022,7.26E-13,,
,77.024,1.37E-12,,
,77.026,1.37E-12,,
,77.028,9.41E-13,,
,77.03,4.04E-13,,
,77.032,-2.53E-14,,
,77.034,4.04E-13,,
,77.036,1.48E-12,,
,77.038,2.77E-12,,
,77.04,3.73E-12,,
,77.042,3.95E-12,,
,77.044,3.62E-12,,
,77.046,3.09E-12,,
,77.048,2.55E-12,,
,77.05,2.77E-12,,
,77.052,3.30E-12,,
,77.054,4.70E-12,,
,77.056,5.88E-12,,
,77.058,6.52E-12,,
,77.06,6.09E-12,,
,77.062,5.34E-12,,
,77.064,4.59E-12,,
,77.066,4.59E-12,,
,77.068,5.02E-12,,
,77.07,6.20E-12,,
,77.072,7.17E-12,,
,77.074,8.13E-12,,
,77.076,7.81E-12,,
,77.078,7.27E-12,,
,77.08,6.20E-12,,
,77.082,5.99E-12,,
,77.084,6.09E-12,,
,77.086,6.85E-12,,
,77.088,7.70E-12,,
,77.09,8.35E-12,,
,77.092,8.35E-12,,
,77.094,7.60E-12,,
,77.096,6.63E-12,,
,77.098,5.99E-12,,
,77.1,6.09E-12,,
,77.102,6.63E-12,,
,77.104,7.60E-12,,
,77.106,8.13E-12,,
,77.108,8.24E-12,,
,77.11,7.49E-12,,
,77.112,6.74E-12,,
,77.114,6.09E-12,,
,77.116,5.88E-12,,
,77.118,6.09E-12,,
,77.12,6.74E-12,,
,77.122,7.60E-12,,
,77.124,8.03E-12,,
,77.126,7.60E-12,,
,77.128,6.42E-12,,
,77.13,5.45E-12,,
,77.132,5.02E-12,,
,77.134,5.34E-12,,
,77.136,6.20E-12,,
,77.138,7.27E-12,,
,77.14,7.81E-12,,
,77.142,7.60E-12,,
,77.144,6.63E-12,,
,77.146,5.66E-12,,
,77.148,4.91E-12,,
,77.15,4.91E-12,,
,77.152,5.24E-12,,
,77.154,5.99E-12,,
,77.156,6.63E-12,,
,77.158,6.95E-12,,
,77.16,6.42E-12,,
,77.162,5.24E-12,,
,77.164,4.05E-12,,
,77.166,3.41E-12,,
,77.168,3.95E-12,,
,77.17,4.70E-12,,
,77.172,5.56E-12,,
,77.174,5.45E-12,,
,77.176,5.02E-12,,
,77.178,3.95E-12,,
,77.18,2.87E-12,,
,77.182,2.34E-12,,
,77.184,2.34E-12,,
,77.186,2.77E-12,,
,77.188,3.20E-12,,
,77.19,3.52E-12,,
,77.192,3.52E-12,,
,77.194,2.87E-12,,
,77.196,1.80E-12,,
,77.198,8.34E-13,,
,77.2,5.11E-13,,
,77.202,9.41E-13,,
,77.204,1.80E-12,,
,77.206,2.55E-12,,
,77.208,2.66E-12,,
,77.21,1.91E-12,,
,77.212,6.19E-13,,
,77.214,-3.47E-13,,
,77.216,-7.77E-13,,
,77.218,-4.55E-13,,
,77.22,-1.33E-13,,
,77.222,5.11E-13,,
,77.224,6.19E-13,,
,77.226,1.89E-13,,
,77.228,-9.92E-13,,
,77.23,-2.28E-12,,
,77.232,-3.03E-12,,
,77.234,-2.92E-12,,
,77.236,-2.28E-12,,
,77.238,-1.42E-12,,
,77.24,-1.10E-12,,
,77.242,-1.42E-12,,
,77.244,-2.49E-12,,
,77.246,-3.78E-12,,
,77.248,-4.64E-12,,
,77.25,-4.86E-12,,
,77.252,-4.43E-12,,
,77.254,-4.00E-12,,
,77.256,-3.68E-12,,
,77.258,-3.78E-12,,
,77.26,-4.32E-12,,
,77.262,-5.39E-12,,
,77.264,-6.57E-12,,
,77.266,-7.33E-12,,
,77.268,-7.33E-12,,
,77.27,-6.79E-12,,
,77.272,-6.04E-12,,
,77.274,-5.82E-12,,
,77.276,-6.25E-12,,
,77.278,-7.22E-12,,
,77.28,-8.18E-12,,
,77.282,-8.83E-12,,
,77.284,-8.94E-12,,
,77.286,-8.40E-12,,
,77.288,-7.75E-12,,
,77.29,-7.43E-12,,
,77.292,-7.65E-12,,
,77.294,-8.51E-12,,
,77.296,-9.47E-12,,
,77.298,-1.04E-11,,
,77.3,-1.08E-11,,
,77.302,-1.04E-11,,
,77.304,-9.79E-12,,
,77.306,-9.26E-12,,
,77.308,-9.47E-12,,
,77.31,-1.02E-11,,
,77.312,-1.13E-11,,
,77.314,-1.22E-11,,
,77.316,-1.26E-11,,
,77.318,-1.26E-11,,
,77.32,-1.23E-11,,
,77.322,-1.16E-11,,
,77.324,-1.15E-11,,
,77.326,-1.19E-11,,
,77.328,-1.32E-11,,
,77.33,-1.43E-11,,
,77.332,-1.53E-11,,
,77.334,-1.54E-11,,
,77.336,-1.51E-11,,
,77.338,-1.41E-11,,
,77.34,-1.38E-11,,
,77.342,-1.40E-11,,
,77.344,-1.52E-11,,
,77.346,-1.65E-11,,
,77.348,-1.75E-11,,
,77.35,-1.81E-11,,
,77.352,-1.76E-11,,
,77.354,-1.72E-11,,
,77.356,-1.66E-11,,
,77.358,-1.69E-11,,
,77.36,-1.76E-11,,
,77.362,-1.91E-11,,
,77.364,-2.04E-11,,
,77.366,-2.13E-11,,
,77.368,-2.14E-11,,
,77.37,-2.10E-11,,
,77.372,-2.05E-11,,
,77.374,-2.07E-11,,
,77.376,-2.16E-11,,
,77.378,-2.31E-11,,
,77.38,-2.45E-11,,
,77.382,-2.58E-11,,
,77.384,-2.68E-11,,
,77.386,-2.72E-11,,
,77.388,-2.75E-11,,
,77.39,-2.78E-11,,
,77.392,-2.92E-11,,
,77.394,-3.17E-11,,
,77.396,-3.47E-11,,
,77.398,-3.78E-11,,
,77.4,-4.07E-11,,
,77.402,-4.34E-11,,
,77.404,-4.63E-11,,
,77.406,-4.97E-11,,
,77.408,-5.46E-11,,
,77.41,-6.05E-11,,
,77.412,-6.76E-11,,
,77.414,-7.51E-11,,
,77.416,-8.28E-11,,
,77.418,-9.06E-11,,
,77.42,-9.87E-11,,
,77.422,-1.07E-10,,
,77.424,-1.16E-10,,
,77.426,-1.26E-10,,
,77.428,-1.36E-10,,
,77.43,-1.47E-10,,
,77.432,-1.58E-10,,
,77.434,-1.68E-10,,
,77.436,-1.77E-10,,
,77.438,-1.86E-10,,
,77.44,-1.95E-10,,
,77.442,-2.04E-10,,
,77.444,-2.15E-10,,
,77.446,-2.25E-10,,
,77.448,-2.35E-10,,
,77.45,-2.44E-10,,
,77.452,-2.52E-10,,
,77.454,-2.59E-10,,
,77.456,-2.66E-10,,
,77.458,-2.73E-10,,
,77.46,-2.80E-10,,
,77.462,-2.88E-10,,
,77.464,-2.94E-10,,
,77.466,-3.00E-10,,
,77.468,-3.05E-10,,
,77.47,-3.09E-10,,
,77.472,-3.12E-10,,
,77.474,-3.15E-10,,
,77.476,-3.18E-10,,
,77.478,-3.21E-10,,
,77.48,-3.24E-10,,
,77.482,-3.26E-10,,
,77.484,-3.27E-10,,
,77.486,-3.27E-10,,
,77.488,-3.26E-10,,
,77.49,-3.25E-10,,
,77.492,-3.23E-10,,
,77.494,-3.22E-10,,
,77.496,-3.21E-10,,
,77.498,-3.20E-10,,
,77.5,-3.17E-10,,
,77.502,-3.13E-10,,
,77.504,-3.09E-10,,
,77.506,-3.04E-10,,
,77.508,-3.00E-10,,
,77.51,-2.96E-10,,
,77.512,-2.92E-10,,
,77.514,-2.87E-10,,
,77.516,-2.82E-10,,
,77.518,-2.76E-10,,
,77.52,-2.69E-10,,
,77.522,-2.62E-10,,
,77.524,-2.56E-10,,
,77.526,-2.49E-10,,
,77.528,-2.44E-10,,
,77.53,-2.38E-10,,
,77.532,-2.31E-10,,
,77.534,-2.24E-10,,
,77.536,-2.16E-10,,
,77.538,-2.08E-10,,
,77.54,-2.00E-10,,
,77.542,-1.92E-10,,
,77.544,-1.85E-10,,
,77.546,-1.79E-10,,
,77.548,-1.72E-10,,
,77.55,-1.64E-10,,
,77.552,-1.56E-10,,
,77.554,-1.48E-10,,
,77.556,-1.40E-10,,
,77.558,-1.32E-10,,
,77.56,-1.25E-10,,
,77.562,-1.19E-10,,
,77.564,-1.12E-10,,
,77.566,-1.04E-10,,
,77.568,-9.63E-11,,
,77.57,-8.81E-11,,
,77.572,-7.97E-11,,
,77.574,-7.14E-11,,
,77.576,-6.41E-11,,
,77.578,-5.72E-11,,
,77.58,-5.06E-11,,
,77.582,-4.34E-11,,
,77.584,-3.58E-11,,
,77.586,-2.77E-11,,
,77.588,-1.95E-11,,
,77.59,-1.14E-11,,
,77.592,-4.32E-12,,
,77.594,2.12E-12,,
,77.596,8.24E-12,,
,77.598,1.46E-11,,
,77.6,2.13E-11,,
,77.602,2.85E-11,,
,77.604,3.57E-11,,
,77.606,4.28E-11,,
,77.608,4.91E-11,,
,77.61,5.49E-11,,
,77.612,5.97E-11,,
,77.614,6.44E-11,,
,77.616,6.93E-11,,
,77.618,7.47E-11,,
,77.62,8.04E-11,,
,77.622,8.59E-11,,
,77.624,9.08E-11,,
,77.626,9.47E-11,,
,77.628,9.79E-11,,
,77.63,1.01E-10,,
,77.632,1.04E-10,,
,77.634,1.08E-10,,
,77.636,1.12E-10,,
,77.638,1.15E-10,,
,77.64,1.19E-10,,
,77.642,1.21E-10,,
,77.644,1.23E-10,,
,77.646,1.24E-10,,
,77.648,1.25E-10,,
,77.65,1.26E-10,,
,77.652,1.29E-10,,
,77.654,1.31E-10,,
,77.656,1.33E-10,,
,77.658,1.34E-10,,
,77.66,1.35E-10,,
,77.662,1.35E-10,,
,77.664,1.34E-10,,
,77.666,1.34E-10,,
,77.668,1.34E-10,,
,77.67,1.35E-10,,
,77.672,1.36E-10,,
,77.674,1.36E-10,,
,77.676,1.36E-10,,
,77.678,1.35E-10,,
,77.68,1.33E-10,,
,77.682,1.32E-10,,
,77.684,1.31E-10,,
,77.686,1.31E-10,,
,77.688,1.32E-10,,
,77.69,1.31E-10,,
,77.692,1.31E-10,,
,77.694,1.29E-10,,
,77.696,1.27E-10,,
,77.698,1.26E-10,,
,77.7,1.25E-10,,
,77.702,1.24E-10,,
,77.704,1.24E-10,,
,77.706,1.24E-10,,
,77.708,1.23E-10,,
,77.71,1.21E-10,,
,77.712,1.19E-10,,
,77.714,1.18E-10,,
,77.716,1.16E-10,,
,77.718,1.15E-10,,
,77.72,1.15E-10,,
,77.722,1.14E-10,,
,77.724,1.13E-10,,
,77.726,1.12E-10,,
,77.728,1.10E-10,,
,77.73,1.08E-10,,
,77.732,1.06E-10,,
,77.734,1.04E-10,,
,77.736,1.03E-10,,
,77.738,1.03E-10,,
,77.74,1.02E-10,,
,77.742,1.01E-10,,
,77.744,9.84E-11,,
,77.746,9.61E-11,,
,77.748,9.39E-11,,
,77.75,9.25E-11,,
,77.752,9.13E-11,,
,77.754,9.08E-11,,
,77.756,9.02E-11,,
,77.758,8.93E-11,,
,77.76,8.78E-11,,
,77.762,8.58E-11,,
,77.764,8.41E-11,,
,77.766,8.29E-11,,
,77.768,8.23E-11,,
,77.77,8.23E-11,,
,77.772,8.27E-11,,
,77.774,8.30E-11,,
,77.776,8.23E-11,,
,77.778,8.12E-11,,
,77.78,8.05E-11,,
,77.782,8.05E-11,,
,77.784,8.09E-11,,
,77.786,8.21E-11,,
,77.788,8.35E-11,,
,77.79,8.52E-11,,
,77.792,8.65E-11,,
,77.794,8.75E-11,,
,77.796,8.83E-11,,
,77.798,8.94E-11,,
,77.8,9.12E-11,,
,77.802,9.38E-11,,
,77.804,9.69E-11,,
,77.806,1.00E-10,,
,77.808,1.04E-10,,
,77.81,1.07E-10,,
,77.812,1.09E-10,,
,77.814,1.12E-10,,
,77.816,1.16E-10,,
,77.818,1.20E-10,,
,77.82,1.25E-10,,
,77.822,1.31E-10,,
,77.824,1.36E-10,,
,77.826,1.40E-10,,
,77.828,1.44E-10,,
,77.83,1.48E-10,,
,77.832,1.52E-10,,
,77.834,1.57E-10,,
,77.836,1.62E-10,,
,77.838,1.68E-10,,
,77.84,1.73E-10,,
,77.842,1.77E-10,,
,77.844,1.81E-10,,
,77.846,1.84E-10,,
,77.848,1.87E-10,,
,77.85,1.90E-10,,
,77.852,1.93E-10,,
,77.854,1.97E-10,,
,77.856,2.00E-10,,
,77.858,2.02E-10,,
,77.86,2.04E-10,,
,77.862,2.04E-10,,
,77.864,2.05E-10,,
,77.866,2.06E-10,,
,77.868,2.07E-10,,
,77.87,2.08E-10,,
,77.872,2.09E-10,,
,77.874,2.10E-10,,
,77.876,2.09E-10,,
,77.878,2.08E-10,,
,77.88,2.06E-10,,
,77.882,2.05E-10,,
,77.884,2.04E-10,,
,77.886,2.03E-10,,
,77.888,2.03E-10,,
,77.89,2.02E-10,,
,77.892,2.00E-10,,
,77.894,1.97E-10,,
,77.896,1.94E-10,,
,77.898,1.91E-10,,
,77.9,1.89E-10,,
,77.902,1.87E-10,,
,77.904,1.85E-10,,
,77.906,1.83E-10,,
,77.908,1.80E-10,,
,77.91,1.77E-10,,
,77.912,1.74E-10,,
,77.914,1.70E-10,,
,77.916,1.66E-10,,
,77.918,1.63E-10,,
,77.92,1.61E-10,,
,77.922,1.59E-10,,
,77.924,1.56E-10,,
,77.926,1.52E-10,,
,77.928,1.48E-10,,
,77.93,1.43E-10,,
,77.932,1.40E-10,,
,77.934,1.37E-10,,
,77.936,1.34E-10,,
,77.938,1.31E-10,,
,77.94,1.28E-10,,
,77.942,1.25E-10,,
,77.944,1.21E-10,,
,77.946,1.16E-10,,
,77.948,1.12E-10,,
,77.95,1.09E-10,,
,77.952,1.07E-10,,
,77.954,1.04E-10,,
,77.956,1.01E-10,,
,77.958,9.82E-11,,
,77.96,9.46E-11,,
,77.962,9.06E-11,,
,77.964,8.68E-11,,
,77.966,8.35E-11,,
,77.968,8.07E-11,,
,77.97,7.82E-11,,
,77.972,7.63E-11,,
,77.974,7.37E-11,,
,77.976,7.06E-11,,
,77.978,6.68E-11,,
,77.98,6.32E-11,,
,77.982,6.01E-11,,
,77.984,5.71E-11,,
,77.986,5.49E-11,,
,77.988,5.30E-11,,
,77.99,5.14E-11,,
,77.992,4.87E-11,,
,77.994,4.54E-11,,
,77.996,4.17E-11,,
,77.998,3.85E-11,,
,78,3.59E-11,,
,78.002,3.38E-11,,
,78.004,3.23E-11,,
,78.006,3.07E-11,,
,78.008,2.90E-11,,
,78.01,2.65E-11,,
,78.012,2.34E-11,,
,78.014,2.04E-11,,
,78.016,1.77E-11,,
,78.018,1.59E-11,,
,78.02,1.46E-11,,
,78.022,1.33E-11,,
,78.024,1.18E-11,,
,78.026,9.42E-12,,
,78.028,6.63E-12,,
,78.03,3.52E-12,,
,78.032,1.05E-12,,
,78.034,-8.84E-13,,
,78.036,-1.85E-12,,
,78.038,-2.92E-12,,
,78.04,-4.00E-12,,
,78.042,-5.72E-12,,
,78.044,-7.75E-12,,
,78.046,-1.01E-11,,
,78.048,-1.23E-11,,
,78.05,-1.41E-11,,
,78.052,-1.54E-11,,
,78.054,-1.61E-11,,
,78.056,-1.67E-11,,
,78.058,-1.77E-11,,
,78.06,-1.96E-11,,
,78.062,-2.18E-11,,
,78.064,-2.40E-11,,
,78.066,-2.57E-11,,
,78.068,-2.69E-11,,
,78.07,-2.73E-11,,
,78.072,-2.74E-11,,
,78.074,-2.78E-11,,
,78.076,-2.89E-11,,
,78.078,-3.11E-11,,
,78.08,-3.32E-11,,
,78.082,-3.49E-11,,
,78.084,-3.57E-11,,
,78.086,-3.59E-11,,
,78.088,-3.60E-11,,
,78.09,-3.64E-11,,
,78.092,-3.73E-11,,
,78.094,-3.87E-11,,
,78.096,-4.05E-11,,
,78.098,-4.20E-11,,
,78.1,-4.31E-11,,
,78.102,-4.33E-11,,
,78.104,-4.32E-11,,
,78.106,-4.29E-11,,
,78.108,-4.33E-11,,
,78.11,-4.45E-11,,
,78.112,-4.62E-11,,
,78.114,-4.77E-11,,
,78.116,-4.90E-11,,
,78.118,-4.97E-11,,
,78.12,-4.96E-11,,
,78.122,-4.90E-11,,
,78.124,-4.87E-11,,
,78.126,-4.93E-11,,
,78.128,-5.08E-11,,
,78.13,-5.24E-11,,
,78.132,-5.36E-11,,
,78.134,-5.40E-11,,
,78.136,-5.37E-11,,
,78.138,-5.32E-11,,
,78.14,-5.31E-11,,
,78.142,-5.36E-11,,
,78.144,-5.47E-11,,
,78.146,-5.57E-11,,
,78.148,-5.68E-11,,
,78.15,-5.75E-11,,
,78.152,-5.75E-11,,
,78.154,-5.70E-11,,
,78.156,-5.64E-11,,
,78.158,-5.66E-11,,
,78.16,-5.74E-11,,
,78.162,-5.89E-11,,
,78.164,-6.00E-11,,
,78.166,-6.09E-11,,
,78.168,-6.09E-11,,
,78.17,-6.04E-11,,
,78.172,-5.97E-11,,
,78.174,-5.95E-11,,
,78.176,-6.00E-11,,
,78.178,-6.11E-11,,
,78.18,-6.24E-11,,
,78.182,-6.35E-11,,
,78.184,-6.39E-11,,
,78.186,-6.37E-11,,
,78.188,-6.32E-11,,
,78.19,-6.28E-11,,
,78.192,-6.30E-11,,
,78.194,-6.39E-11,,
,78.196,-6.52E-11,,
,78.198,-6.65E-11,,
,78.2,-6.71E-11,,
,78.202,-6.71E-11,,
,78.204,-6.66E-11,,
,78.206,-6.63E-11,,
,78.208,-6.64E-11,,
,78.21,-6.71E-11,,
,78.212,-6.83E-11,,
,78.214,-6.95E-11,,
,78.216,-7.02E-11,,
,78.218,-7.01E-11,,
,78.22,-6.96E-11,,
,78.222,-6.89E-11,,
,78.224,-6.89E-11,,
,78.226,-6.93E-11,,
,78.228,-7.02E-11,,
,78.23,-7.12E-11,,
,78.232,-7.22E-11,,
,78.234,-7.24E-11,,
,78.236,-7.21E-11,,
,78.238,-7.12E-11,,
,78.24,-7.09E-11,,
,78.242,-7.08E-11,,
,78.244,-7.14E-11,,
,78.246,-7.22E-11,,
,78.248,-7.29E-11,,
,78.25,-7.29E-11,,
,78.252,-7.25E-11,,
,78.254,-7.17E-11,,
,78.256,-7.12E-11,,
,78.258,-7.09E-11,,
,78.26,-7.11E-11,,
,78.262,-7.17E-11,,
,78.264,-7.22E-11,,
,78.266,-7.24E-11,,
,78.268,-7.21E-11,,
,78.27,-7.12E-11,,
,78.272,-7.01E-11,,
,78.274,-6.91E-11,,
,78.276,-6.88E-11,,
,78.278,-6.93E-11,,
,78.28,-6.98E-11,,
,78.282,-7.02E-11,,
,78.284,-6.96E-11,,
,78.286,-6.86E-11,,
,78.288,-6.71E-11,,
,78.29,-6.62E-11,,
,78.292,-6.55E-11,,
,78.294,-6.56E-11,,
,78.296,-6.60E-11,,
,78.298,-6.64E-11,,
,78.3,-6.62E-11,,
,78.302,-6.53E-11,,
,78.304,-6.39E-11,,
,78.306,-6.25E-11,,
,78.308,-6.15E-11,,
,78.31,-6.15E-11,,
,78.312,-6.18E-11,,
,78.314,-6.20E-11,,
,78.316,-6.18E-11,,
,78.318,-6.10E-11,,
,78.32,-5.96E-11,,
,78.322,-5.82E-11,,
,78.324,-5.71E-11,,
,78.326,-5.69E-11,,
,78.328,-5.69E-11,,
,78.33,-5.71E-11,,
,78.332,-5.70E-11,,
,78.334,-5.64E-11,,
,78.336,-5.53E-11,,
,78.338,-5.36E-11,,
,78.34,-5.21E-11,,
,78.342,-5.11E-11,,
,78.344,-5.12E-11,,
,78.346,-5.17E-11,,
,78.348,-5.19E-11,,
,78.35,-5.13E-11,,
,78.352,-5.03E-11,,
,78.354,-4.88E-11,,
,78.356,-4.73E-11,,
,78.358,-4.60E-11,,
,78.36,-4.55E-11,,
,78.362,-4.58E-11,,
,78.364,-4.60E-11,,
,78.366,-4.57E-11,,
,78.368,-4.46E-11,,
,78.37,-4.32E-11,,
,78.372,-4.15E-11,,
,78.374,-4.01E-11,,
,78.376,-3.92E-11,,
,78.378,-3.92E-11,,
,78.38,-3.93E-11,,
,78.382,-3.93E-11,,
,78.384,-3.85E-11,,
,78.386,-3.74E-11,,
,78.388,-3.59E-11,,
,78.39,-3.45E-11,,
,78.392,-3.35E-11,,
,78.394,-3.35E-11,,
,78.396,-3.41E-11,,
,78.398,-3.43E-11,,
,78.4,-3.38E-11,,
,78.402,-3.28E-11,,
,78.404,-3.13E-11,,
,78.406,-2.99E-11,,
,78.408,-2.89E-11,,
,78.41,-2.88E-11,,
,78.412,-2.89E-11,,
,78.414,-2.93E-11,,
,78.416,-2.90E-11,,
,78.418,-2.84E-11,,
,78.42,-2.70E-11,,
,78.422,-2.57E-11,,
,78.424,-2.48E-11,,
,78.426,-2.46E-11,,
,78.428,-2.50E-11,,
,78.43,-2.54E-11,,
,78.432,-2.55E-11,,
,78.434,-2.51E-11,,
,78.436,-2.43E-11,,
,78.438,-2.31E-11,,
,78.44,-2.18E-11,,
,78.442,-2.11E-11,,
,78.444,-2.10E-11,,
,78.446,-2.15E-11,,
,78.448,-2.21E-11,,
,78.45,-2.22E-11,,
,78.452,-2.15E-11,,
,78.454,-2.02E-11,,
,78.456,-1.90E-11,,
,78.458,-1.87E-11,,
,78.46,-1.88E-11,,
,78.462,-1.91E-11,,
,78.464,-1.95E-11,,
,78.466,-1.96E-11,,
,78.468,-1.92E-11,,
,78.47,-1.81E-11,,
,78.472,-1.70E-11,,
,78.474,-1.62E-11,,
,78.476,-1.61E-11,,
,78.478,-1.65E-11,,
,78.48,-1.71E-11,,
,78.482,-1.75E-11,,
,78.484,-1.73E-11,,
,78.486,-1.66E-11,,
,78.488,-1.55E-11,,
,78.49,-1.47E-11,,
,78.492,-1.44E-11,,
,78.494,-1.46E-11,,
,78.496,-1.51E-11,,
,78.498,-1.56E-11,,
,78.5,-1.57E-11,,
,78.502,-1.52E-11,,
,78.504,-1.39E-11,,
,78.506,-1.27E-11,,
,78.508,-1.24E-11,,
,78.51,-1.24E-11,,
,78.512,-1.31E-11,,
,78.514,-1.33E-11,,
,78.516,-1.38E-11,,
,78.518,-1.32E-11,,
,78.52,-1.23E-11,,
,78.522,-1.11E-11,,
,78.524,-1.03E-11,,
,78.526,-1.02E-11,,
,78.528,-1.09E-11,,
,78.53,-1.15E-11,,
,78.532,-1.19E-11,,
,78.534,-1.16E-11,,
,78.536,-1.08E-11,,
,78.538,-9.79E-12,,
,78.54,-8.61E-12,,
,78.542,-8.51E-12,,
,78.544,-8.83E-12,,
,78.546,-9.79E-12,,
,78.548,-1.01E-11,,
,78.55,-1.02E-11,,
,78.552,-9.69E-12,,
,78.554,-8.83E-12,,
,78.556,-7.86E-12,,
,78.558,-7.33E-12,,
,78.56,-7.54E-12,,
,78.562,-8.08E-12,,
,78.564,-8.72E-12,,
,78.566,-8.83E-12,,
,78.568,-8.29E-12,,
,78.57,-7.33E-12,,
,78.572,-6.04E-12,,
,78.574,-5.29E-12,,
,78.576,-4.96E-12,,
,78.578,-5.50E-12,,
,78.58,-6.04E-12,,
,78.582,-6.47E-12,,
,78.584,-6.25E-12,,
,78.586,-5.39E-12,,
,78.588,-4.00E-12,,
,78.59,-2.82E-12,,
,78.592,-2.17E-12,,
,78.594,-2.39E-12,,
,78.596,-2.92E-12,,
,78.598,-3.46E-12,,
,78.6,-3.25E-12,,
,78.602,-2.49E-12,,
,78.604,-9.92E-13,,
,78.606,1.89E-13,,
,78.608,9.41E-13,,
,78.61,8.34E-13,,
,78.612,2.97E-13,,
,78.614,-3.47E-13,,
,78.616,-4.55E-13,,
,78.618,-1.33E-13,,
,78.62,1.16E-12,,
,78.622,2.34E-12,,
,78.624,3.41E-12,,
,78.626,3.41E-12,,
,78.628,2.87E-12,,
,78.63,2.23E-12,,
,78.632,2.01E-12,,
,78.634,2.12E-12,,
,78.636,2.77E-12,,
,78.638,3.62E-12,,
,78.64,4.70E-12,,
