5/5/2019, 3:59:00 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.002,-1.53E-11,,
,0.004,-3.11E-11,,
,0.006,-4.66E-11,,
,0.008,-4.72E-11,,
,0.01,-4.75E-11,,
,0.012,-4.84E-11,,
,0.014,-4.93E-11,,
,0.016,-5.03E-11,,
,0.018,-5.10E-11,,
,0.02,-5.13E-11,,
,0.022,-5.13E-11,,
,0.024,-5.13E-11,,
,0.026,-5.17E-11,,
,0.028,-5.23E-11,,
,0.03,-5.31E-11,,
,0.032,-5.39E-11,,
,0.034,-5.45E-11,,
,0.036,-5.49E-11,,
,0.038,-5.49E-11,,
,0.04,-5.46E-11,,
,0.042,-5.41E-11,,
,0.044,-5.39E-11,,
,0.046,-5.42E-11,,
,0.048,-5.47E-11,,
,0.05,-5.52E-11,,
,0.052,-5.53E-11,,
,0.054,-5.50E-11,,
,0.056,-5.45E-11,,
,0.058,-5.38E-11,,
,0.06,-5.39E-11,,
,0.062,-5.43E-11,,
,0.064,-5.49E-11,,
,0.066,-5.51E-11,,
,0.068,-5.50E-11,,
,0.07,-5.50E-11,,
,0.072,-5.45E-11,,
,0.074,-5.39E-11,,
,0.076,-5.33E-11,,
,0.078,-5.31E-11,,
,0.08,-5.32E-11,,
,0.082,-5.35E-11,,
,0.084,-5.38E-11,,
,0.086,-5.35E-11,,
,0.088,-5.28E-11,,
,0.09,-5.20E-11,,
,0.092,-5.16E-11,,
,0.094,-5.11E-11,,
,0.096,-5.12E-11,,
,0.098,-5.12E-11,,
,0.1,-5.12E-11,,
,0.102,-5.09E-11,,
,0.104,-5.04E-11,,
,0.106,-4.96E-11,,
,0.108,-4.88E-11,,
,0.11,-4.82E-11,,
,0.112,-4.81E-11,,
,0.114,-4.80E-11,,
,0.116,-4.78E-11,,
,0.118,-4.73E-11,,
,0.12,-4.68E-11,,
,0.122,-4.62E-11,,
,0.124,-4.55E-11,,
,0.126,-4.50E-11,,
,0.128,-4.48E-11,,
,0.13,-4.49E-11,,
,0.132,-4.47E-11,,
,0.134,-4.44E-11,,
,0.136,-4.38E-11,,
,0.138,-4.32E-11,,
,0.14,-4.22E-11,,
,0.142,-4.14E-11,,
,0.144,-4.09E-11,,
,0.146,-4.09E-11,,
,0.148,-4.11E-11,,
,0.15,-4.10E-11,,
,0.152,-4.06E-11,,
,0.154,-3.99E-11,,
,0.156,-3.92E-11,,
,0.158,-3.86E-11,,
,0.16,-3.80E-11,,
,0.162,-3.77E-11,,
,0.164,-3.76E-11,,
,0.166,-3.77E-11,,
,0.168,-3.74E-11,,
,0.17,-3.70E-11,,
,0.172,-3.63E-11,,
,0.174,-3.57E-11,,
,0.176,-3.51E-11,,
,0.178,-3.47E-11,,
,0.18,-3.48E-11,,
,0.182,-3.49E-11,,
,0.184,-3.49E-11,,
,0.186,-3.43E-11,,
,0.188,-3.37E-11,,
,0.19,-3.29E-11,,
,0.192,-3.24E-11,,
,0.194,-3.19E-11,,
,0.196,-3.17E-11,,
,0.198,-3.17E-11,,
,0.2,-3.17E-11,,
,0.202,-3.15E-11,,
,0.204,-3.08E-11,,
,0.206,-2.99E-11,,
,0.208,-2.92E-11,,
,0.21,-2.87E-11,,
,0.212,-2.86E-11,,
,0.214,-2.85E-11,,
,0.216,-2.84E-11,,
,0.218,-2.80E-11,,
,0.22,-2.77E-11,,
,0.222,-2.70E-11,,
,0.224,-2.64E-11,,
,0.226,-2.56E-11,,
,0.228,-2.55E-11,,
,0.23,-2.55E-11,,
,0.232,-2.57E-11,,
,0.234,-2.54E-11,,
,0.236,-2.48E-11,,
,0.238,-2.40E-11,,
,0.24,-2.32E-11,,
,0.242,-2.24E-11,,
,0.244,-2.20E-11,,
,0.246,-2.19E-11,,
,0.248,-2.20E-11,,
,0.25,-2.19E-11,,
,0.252,-2.16E-11,,
,0.254,-2.09E-11,,
,0.256,-2.01E-11,,
,0.258,-1.92E-11,,
,0.26,-1.87E-11,,
,0.262,-1.85E-11,,
,0.264,-1.86E-11,,
,0.266,-1.87E-11,,
,0.268,-1.84E-11,,
,0.27,-1.78E-11,,
,0.272,-1.70E-11,,
,0.274,-1.61E-11,,
,0.276,-1.53E-11,,
,0.278,-1.49E-11,,
,0.28,-1.48E-11,,
,0.282,-1.47E-11,,
,0.284,-1.44E-11,,
,0.286,-1.38E-11,,
,0.288,-1.29E-11,,
,0.29,-1.19E-11,,
,0.292,-1.12E-11,,
,0.294,-1.08E-11,,
,0.296,-1.05E-11,,
,0.298,-1.03E-11,,
,0.3,-1.04E-11,,
,0.302,-1.01E-11,,
,0.304,-9.69E-12,,
,0.306,-8.51E-12,,
,0.308,-7.54E-12,,
,0.31,-6.68E-12,,
,0.312,-6.36E-12,,
,0.314,-6.57E-12,,
,0.316,-6.47E-12,,
,0.318,-6.36E-12,,
,0.32,-5.50E-12,,
,0.322,-4.86E-12,,
,0.324,-3.89E-12,,
