5/5/2019, 4:12:29 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001001,-5.25E-11,,
,0.003001,-1.06E-10,,
,0.005001,-1.59E-10,,
,0.007001,-1.61E-10,,
,0.009001,-1.63E-10,,
,0.011001,-1.64E-10,,
,0.013001,-1.65E-10,,
,0.015001,-1.66E-10,,
,0.017001,-1.67E-10,,
,0.019001,-1.68E-10,,
,0.021001,-1.69E-10,,
,0.023001,-1.70E-10,,
,0.025001,-1.72E-10,,
,0.027001,-1.73E-10,,
,0.029001,-1.74E-10,,
,0.031001,-1.75E-10,,
,0.033001,-1.76E-10,,
,0.035001,-1.77E-10,,
,0.037001,-1.78E-10,,
,0.039001,-1.79E-10,,
,0.041001,-1.80E-10,,
,0.043001,-1.81E-10,,
,0.045001,-1.82E-10,,
,0.047001,-1.83E-10,,
,0.049001,-1.84E-10,,
,0.051001,-1.84E-10,,
,0.053001,-1.85E-10,,
,0.055001,-1.87E-10,,
,0.057001,-1.88E-10,,
,0.059001,-1.89E-10,,
,0.061001,-1.90E-10,,
,0.063001,-1.90E-10,,
,0.065001,-1.91E-10,,
,0.067001,-1.91E-10,,
,0.069001,-1.91E-10,,
,0.071001,-1.92E-10,,
,0.073001,-1.93E-10,,
,0.075001,-1.95E-10,,
,0.077001,-1.96E-10,,
,0.079001,-1.96E-10,,
,0.081001,-1.96E-10,,
,0.083001,-1.97E-10,,
,0.085001,-1.97E-10,,
,0.087001,-1.98E-10,,
,0.089001,-1.99E-10,,
,0.091001,-2.00E-10,,
,0.093001,-2.01E-10,,
,0.095001,-2.01E-10,,
,0.097001,-2.01E-10,,
,0.099001,-2.01E-10,,
,0.101001,-2.01E-10,,
,0.103001,-2.02E-10,,
,0.105001,-2.03E-10,,
,0.107001,-2.04E-10,,
,0.109001,-2.04E-10,,
,0.111001,-2.05E-10,,
,0.113001,-2.05E-10,,
,0.115001,-2.05E-10,,
,0.117001,-2.05E-10,,
,0.119001,-2.05E-10,,
,0.121001,-2.06E-10,,
,0.123001,-2.06E-10,,
,0.125001,-2.07E-10,,
,0.127001,-2.07E-10,,
,0.129001,-2.07E-10,,
,0.131001,-2.07E-10,,
,0.133001,-2.07E-10,,
,0.135001,-2.07E-10,,
,0.137001,-2.07E-10,,
,0.139001,-2.07E-10,,
,0.141001,-2.08E-10,,
,0.143001,-2.08E-10,,
,0.145001,-2.08E-10,,
,0.147001,-2.07E-10,,
,0.149001,-2.06E-10,,
,0.151001,-2.06E-10,,
,0.153001,-2.05E-10,,
,0.155001,-2.05E-10,,
,0.157001,-2.05E-10,,
,0.159001,-2.05E-10,,
,0.161001,-2.04E-10,,
,0.163001,-2.03E-10,,
,0.165001,-2.02E-10,,
,0.167001,-2.00E-10,,
,0.169001,-1.99E-10,,
,0.171001,-1.99E-10,,
,0.173001,-1.98E-10,,
,0.175001,-1.97E-10,,
,0.177001,-1.96E-10,,
,0.179001,-1.95E-10,,
,0.181001,-1.93E-10,,
,0.183001,-1.91E-10,,
,0.185001,-1.89E-10,,
,0.187001,-1.88E-10,,
,0.189001,-1.86E-10,,
,0.191001,-1.85E-10,,
,0.193001,-1.83E-10,,
,0.195001,-1.80E-10,,
,0.197001,-1.78E-10,,
,0.199001,-1.75E-10,,
,0.201001,-1.73E-10,,
,0.203001,-1.71E-10,,
,0.205001,-1.68E-10,,
,0.207001,-1.66E-10,,
,0.209001,-1.64E-10,,
,0.211001,-1.61E-10,,
,0.213001,-1.58E-10,,
,0.215001,-1.54E-10,,
,0.217001,-1.51E-10,,
,0.219001,-1.48E-10,,
,0.221001,-1.45E-10,,
,0.223001,-1.43E-10,,
,0.225001,-1.40E-10,,
,0.227001,-1.37E-10,,
,0.229001,-1.34E-10,,
,0.231001,-1.30E-10,,
,0.233001,-1.26E-10,,
,0.235001,-1.22E-10,,
,0.237001,-1.18E-10,,
,0.239001,-1.16E-10,,
,0.241001,-1.13E-10,,
,0.243001,-1.09E-10,,
,0.245001,-1.06E-10,,
,0.247001,-1.02E-10,,
,0.249001,-9.85E-11,,
,0.251001,-9.45E-11,,
,0.253001,-9.10E-11,,
,0.255001,-8.79E-11,,
,0.257001,-8.49E-11,,
,0.259001,-8.15E-11,,
,0.261001,-7.80E-11,,
,0.263001,-7.42E-11,,
,0.265001,-7.05E-11,,
,0.267001,-6.65E-11,,
,0.269001,-6.29E-11,,
,0.271001,-5.97E-11,,
,0.273001,-5.69E-11,,
,0.275001,-5.39E-11,,
,0.277001,-5.07E-11,,
,0.279001,-4.70E-11,,
,0.281001,-4.34E-11,,
,0.283001,-3.96E-11,,
,0.285001,-3.63E-11,,
,0.287001,-3.31E-11,,
,0.289001,-3.03E-11,,
,0.291001,-2.74E-11,,
,0.293001,-2.46E-11,,
,0.295001,-2.13E-11,,
,0.297001,-1.77E-11,,
,0.299001,-1.40E-11,,
,0.301001,-1.05E-11,,
,0.303001,-7.54E-12,,
