5/15/2019, 8:51:09 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001,-7.45E-12,,
,0.003,-1.39E-11,,
,0.005,-1.95E-11,,
,0.007,-1.70E-11,,
,0.009,-1.57E-11,,
,0.011,-1.58E-11,,
,0.013,-1.71E-11,,
,0.015,-1.80E-11,,
,0.017,-1.85E-11,,
,0.019,-1.80E-11,,
,0.021,-1.73E-11,,
,0.023,-1.67E-11,,
,0.025,-1.68E-11,,
,0.027,-1.83E-11,,
,0.029,-2.03E-11,,
,0.031,-2.22E-11,,
,0.033,-2.30E-11,,
,0.035,-2.28E-11,,
,0.037,-2.17E-11,,
,0.039,-2.01E-11,,
,0.041,-1.88E-11,,
,0.043,-1.86E-11,,
,0.045,-1.98E-11,,
,0.047,-2.10E-11,,
,0.049,-2.18E-11,,
,0.051,-2.13E-11,,
,0.053,-2.03E-11,,
,0.055,-1.88E-11,,
,0.057,-1.82E-11,,
,0.059,-1.86E-11,,
,0.061,-2.05E-11,,
,0.063,-2.28E-11,,
,0.065,-2.46E-11,,
,0.067,-2.51E-11,,
,0.069,-2.43E-11,,
,0.071,-2.27E-11,,
,0.073,-2.05E-11,,
,0.075,-1.95E-11,,
,0.077,-1.93E-11,,
,0.079,-2.06E-11,,
,0.081,-2.20E-11,,
,0.083,-2.28E-11,,
,0.085,-2.27E-11,,
,0.087,-2.19E-11,,
,0.089,-2.11E-11,,
,0.091,-2.06E-11,,
,0.093,-2.16E-11,,
,0.095,-2.35E-11,,
,0.097,-2.57E-11,,
,0.099,-2.68E-11,,
,0.101,-2.66E-11,,
,0.103,-2.53E-11,,
,0.105,-2.30E-11,,
,0.107,-2.09E-11,,
,0.109,-1.97E-11,,
,0.111,-1.97E-11,,
,0.113,-2.05E-11,,
,0.115,-2.12E-11,,
,0.117,-2.12E-11,,
,0.119,-2.06E-11,,
,0.121,-1.99E-11,,
,0.123,-1.96E-11,,
,0.125,-1.99E-11,,
,0.127,-2.15E-11,,
,0.129,-2.41E-11,,
,0.131,-2.63E-11,,
,0.133,-2.73E-11,,
,0.135,-2.65E-11,,
,0.137,-2.44E-11,,
,0.139,-2.20E-11,,
,0.141,-1.99E-11,,
,0.143,-1.91E-11,,
,0.145,-1.92E-11,,
,0.147,-1.98E-11,,
,0.149,-1.99E-11,,
,0.151,-1.92E-11,,
,0.153,-1.83E-11,,
,0.155,-1.72E-11,,
,0.157,-1.66E-11,,
,0.159,-1.68E-11,,
,0.161,-1.81E-11,,
,0.163,-2.00E-11,,
,0.165,-2.16E-11,,
,0.167,-2.22E-11,,
,0.169,-2.19E-11,,
,0.171,-2.07E-11,,
,0.173,-1.95E-11,,
,0.175,-1.87E-11,,
,0.177,-1.91E-11,,
,0.179,-2.04E-11,,
,0.181,-2.14E-11,,
,0.183,-2.16E-11,,
,0.185,-2.09E-11,,
,0.187,-1.93E-11,,
,0.189,-1.76E-11,,
,0.191,-1.66E-11,,
,0.193,-1.72E-11,,
,0.195,-1.95E-11,,
,0.197,-2.19E-11,,
,0.199,-2.35E-11,,
,0.201,-2.35E-11,,
,0.203,-2.25E-11,,
,0.205,-2.07E-11,,
,0.207,-1.88E-11,,
,0.209,-1.77E-11,,
,0.211,-1.76E-11,,
,0.213,-1.84E-11,,
,0.215,-1.88E-11,,
,0.217,-1.85E-11,,
,0.219,-1.74E-11,,
,0.221,-1.57E-11,,
,0.223,-1.44E-11,,
,0.225,-1.40E-11,,
,0.227,-1.55E-11,,
,0.229,-1.76E-11,,
,0.231,-1.98E-11,,
,0.233,-2.09E-11,,
,0.235,-2.11E-11,,
,0.237,-2.02E-11,,
,0.239,-1.87E-11,,
,0.241,-1.71E-11,,
,0.243,-1.67E-11,,
,0.245,-1.73E-11,,
,0.247,-1.84E-11,,
,0.249,-1.88E-11,,
,0.251,-1.82E-11,,
,0.253,-1.71E-11,,
,0.255,-1.57E-11,,
,0.257,-1.49E-11,,
,0.259,-1.51E-11,,
,0.261,-1.68E-11,,
,0.263,-1.92E-11,,
,0.265,-2.12E-11,,
,0.267,-2.20E-11,,
,0.269,-2.14E-11,,
,0.271,-1.99E-11,,
,0.273,-1.81E-11,,
,0.275,-1.67E-11,,
,0.277,-1.65E-11,,
,0.279,-1.70E-11,,
,0.281,-1.77E-11,,
,0.283,-1.81E-11,,
,0.285,-1.74E-11,,
,0.287,-1.63E-11,,
,0.289,-1.52E-11,,
,0.291,-1.48E-11,,
,0.293,-1.56E-11,,
,0.295,-1.76E-11,,
,0.297,-1.99E-11,,
,0.299,-2.16E-11,,
,0.301,-2.15E-11,,
,0.303,-2.03E-11,,
,0.305,-1.85E-11,,
,0.307,-1.69E-11,,
,0.309,-1.61E-11,,
,0.311,-1.67E-11,,
,0.313,-1.82E-11,,
,0.315,-1.92E-11,,
,0.317,-1.95E-11,,
,0.319,-1.85E-11,,
,0.321,-1.75E-11,,
,0.323,-1.66E-11,,
