5/15/2019, 8:42:23 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,-0.001997,-2.43E-11,,
,2.99E-06,-4.90E-11,,
,0.002003,-7.40E-11,,
,0.004003,-7.42E-11,,
,0.006003,-7.31E-11,,
,0.008003,-7.07E-11,,
,0.010003,-6.79E-11,,
,0.012003,-6.56E-11,,
,0.014003,-6.54E-11,,
,0.016003,-6.71E-11,,
,0.018003,-6.97E-11,,
,0.020003,-7.12E-11,,
,0.022003,-7.09E-11,,
,0.024003,-6.88E-11,,
,0.026003,-6.54E-11,,
,0.028003,-6.20E-11,,
,0.030003,-5.99E-11,,
,0.032003,-6.04E-11,,
,0.034003,-6.21E-11,,
,0.036003,-6.38E-11,,
,0.038003,-6.44E-11,,
,0.040003,-6.33E-11,,
,0.042003,-6.10E-11,,
,0.044003,-5.82E-11,,
,0.046003,-5.69E-11,,
,0.048003,-5.76E-11,,
,0.050003,-5.99E-11,,
,0.052003,-6.23E-11,,
,0.054003,-6.32E-11,,
,0.056003,-6.20E-11,,
,0.058003,-5.91E-11,,
,0.060003,-5.55E-11,,
,0.062003,-5.28E-11,,
,0.064003,-5.19E-11,,
,0.066003,-5.33E-11,,
,0.068003,-5.52E-11,,
,0.070003,-5.71E-11,,
,0.072003,-5.72E-11,,
,0.074003,-5.60E-11,,
,0.076003,-5.34E-11,,
,0.078003,-5.08E-11,,
,0.080003,-4.99E-11,,
,0.082003,-5.09E-11,,
,0.084003,-5.33E-11,,
,0.086003,-5.51E-11,,
,0.088003,-5.56E-11,,
,0.090003,-5.43E-11,,
,0.092003,-5.16E-11,,
,0.094003,-4.83E-11,,
,0.096003,-4.62E-11,,
,0.098003,-4.63E-11,,
,0.100003,-4.83E-11,,
,0.102003,-5.09E-11,,
,0.104003,-5.25E-11,,
,0.106003,-5.25E-11,,
,0.108003,-5.08E-11,,
,0.110003,-4.84E-11,,
,0.112003,-4.64E-11,,
,0.114003,-4.65E-11,,
,0.116003,-4.84E-11,,
,0.118003,-5.13E-11,,
,0.120003,-5.32E-11,,
,0.122003,-5.33E-11,,
,0.124003,-5.17E-11,,
,0.126003,-4.89E-11,,
,0.128003,-4.63E-11,,
,0.130003,-4.51E-11,,
,0.132003,-4.63E-11,,
,0.134003,-4.89E-11,,
,0.136003,-5.14E-11,,
,0.138003,-5.26E-11,,
,0.140003,-5.21E-11,,
,0.142003,-5.03E-11,,
,0.144003,-4.83E-11,,
,0.146003,-4.74E-11,,
,0.148003,-4.83E-11,,
,0.150003,-5.09E-11,,
,0.152003,-5.38E-11,,
,0.154003,-5.55E-11,,
,0.156003,-5.53E-11,,
,0.158003,-5.36E-11,,
,0.160003,-5.12E-11,,
,0.162003,-4.93E-11,,
,0.164003,-4.93E-11,,
,0.166003,-5.12E-11,,
,0.168003,-5.43E-11,,
,0.170003,-5.69E-11,,
,0.172003,-5.81E-11,,
,0.174003,-5.75E-11,,
,0.176003,-5.52E-11,,
,0.178003,-5.32E-11,,
,0.180003,-5.31E-11,,
,0.182003,-5.54E-11,,
,0.184003,-5.91E-11,,
,0.186003,-6.20E-11,,
,0.188003,-6.35E-11,,
,0.190003,-6.28E-11,,
,0.192003,-6.07E-11,,
,0.194003,-5.83E-11,,
,0.196003,-5.70E-11,,
,0.198003,-5.80E-11,,
,0.200003,-6.06E-11,,
,0.202003,-6.38E-11,,
,0.204003,-6.59E-11,,
,0.206003,-6.63E-11,,
,0.208003,-6.50E-11,,
,0.210003,-6.32E-11,,
,0.212003,-6.20E-11,,
,0.214003,-6.28E-11,,
,0.216003,-6.57E-11,,
,0.218003,-6.96E-11,,
,0.220003,-7.23E-11,,
,0.222003,-7.31E-11,,
,0.224003,-7.21E-11,,
,0.226003,-6.98E-11,,
,0.228003,-6.77E-11,,
,0.230003,-6.68E-11,,
,0.232003,-6.81E-11,,
,0.234003,-7.06E-11,,
,0.236003,-7.31E-11,,
,0.238003,-7.45E-11,,
,0.240003,-7.44E-11,,
,0.242003,-7.30E-11,,
,0.244003,-7.12E-11,,
,0.246003,-7.02E-11,,
,0.248003,-7.15E-11,,
,0.250003,-7.49E-11,,
,0.252003,-7.86E-11,,
,0.254003,-8.06E-11,,
,0.256003,-8.04E-11,,
,0.258003,-7.82E-11,,
,0.260003,-7.52E-11,,
,0.262003,-7.28E-11,,
,0.264003,-7.21E-11,,
,0.266003,-7.37E-11,,
,0.268003,-7.61E-11,,
,0.270003,-7.84E-11,,
,0.272003,-7.89E-11,,
,0.274003,-7.81E-11,,
,0.276003,-7.64E-11,,
,0.278003,-7.49E-11,,
,0.280003,-7.44E-11,,
,0.282003,-7.61E-11,,
,0.284003,-7.91E-11,,
,0.286003,-8.19E-11,,
,0.288003,-8.30E-11,,
,0.290003,-8.16E-11,,
,0.292003,-7.87E-11,,
,0.294003,-7.52E-11,,
,0.296003,-7.29E-11,,
,0.298003,-7.28E-11,,
,0.300003,-7.46E-11,,
