5/15/2019, 4:35:45 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,-0.003994,1.57E-10,,
,-0.001994,3.13E-10,,
,5.54E-06,4.69E-10,,
,0.002006,4.66E-10,,
,0.004006,4.64E-10,,
,0.006006,4.61E-10,,
,0.008006,4.58E-10,,
,0.010006,4.55E-10,,
,0.012006,4.53E-10,,
,0.014006,4.51E-10,,
,0.016006,4.49E-10,,
,0.018006,4.48E-10,,
,0.020006,4.45E-10,,
,0.022006,4.42E-10,,
,0.024006,4.39E-10,,
,0.026006,4.37E-10,,
,0.028006,4.35E-10,,
,0.030006,4.33E-10,,
,0.032006,4.31E-10,,
,0.034006,4.29E-10,,
,0.036006,4.26E-10,,
,0.038006,4.23E-10,,
,0.040006,4.20E-10,,
,0.042006,4.18E-10,,
,0.044006,4.16E-10,,
,0.046006,4.14E-10,,
,0.048006,4.11E-10,,
,0.050006,4.09E-10,,
,0.052006,4.07E-10,,
,0.054006,4.04E-10,,
,0.056006,4.01E-10,,
,0.058006,3.98E-10,,
,0.060006,3.95E-10,,
,0.062006,3.94E-10,,
,0.064006,3.92E-10,,
,0.066006,3.91E-10,,
,0.068006,3.89E-10,,
,0.070006,3.86E-10,,
,0.072006,3.83E-10,,
,0.074006,3.80E-10,,
,0.076006,3.78E-10,,
,0.078006,3.76E-10,,
,0.080006,3.75E-10,,
,0.082006,3.74E-10,,
,0.084006,3.72E-10,,
,0.086006,3.69E-10,,
,0.088006,3.67E-10,,
,0.090006,3.65E-10,,
,0.092006,3.63E-10,,
,0.094006,3.61E-10,,
,0.096006,3.60E-10,,
,0.098006,3.59E-10,,
,0.100006,3.58E-10,,
,0.102006,3.56E-10,,
,0.104006,3.54E-10,,
,0.106006,3.52E-10,,
,0.108006,3.50E-10,,
,0.110006,3.48E-10,,
,0.112006,3.47E-10,,
,0.114006,3.46E-10,,
,0.116006,3.44E-10,,
,0.118006,3.43E-10,,
,0.120006,3.41E-10,,
,0.122006,3.38E-10,,
,0.124006,3.36E-10,,
,0.126006,3.34E-10,,
,0.128006,3.33E-10,,
,0.130006,3.32E-10,,
,0.132006,3.31E-10,,
,0.134006,3.29E-10,,
,0.136006,3.28E-10,,
,0.138006,3.26E-10,,
,0.140006,3.24E-10,,
,0.142006,3.22E-10,,
,0.144006,3.21E-10,,
,0.146006,3.20E-10,,
,0.148006,3.19E-10,,
,0.150006,3.18E-10,,
,0.152006,3.16E-10,,
,0.154006,3.14E-10,,
,0.156006,3.12E-10,,
,0.158006,3.10E-10,,
,0.160006,3.09E-10,,
,0.162006,3.08E-10,,
,0.164006,3.07E-10,,
,0.166006,3.06E-10,,
,0.168006,3.05E-10,,
,0.170006,3.04E-10,,
,0.172006,3.02E-10,,
,0.174006,3.00E-10,,
,0.176006,2.98E-10,,
,0.178006,2.97E-10,,
,0.180006,2.97E-10,,
,0.182006,2.96E-10,,
,0.184006,2.95E-10,,
,0.186006,2.94E-10,,
,0.188006,2.92E-10,,
,0.190006,2.90E-10,,
,0.192006,2.89E-10,,
,0.194006,2.87E-10,,
,0.196006,2.87E-10,,
,0.198006,2.87E-10,,
,0.200006,2.86E-10,,
,0.202006,2.85E-10,,
,0.204006,2.83E-10,,
,0.206006,2.82E-10,,
,0.208006,2.80E-10,,
,0.210006,2.79E-10,,
,0.212006,2.78E-10,,
,0.214006,2.78E-10,,
,0.216006,2.77E-10,,
,0.218006,2.76E-10,,
,0.220006,2.75E-10,,
,0.222006,2.73E-10,,
,0.224006,2.71E-10,,
,0.226006,2.70E-10,,
,0.228006,2.68E-10,,
,0.230006,2.68E-10,,
,0.232006,2.68E-10,,
,0.234006,2.67E-10,,
,0.236006,2.66E-10,,
,0.238006,2.64E-10,,
,0.240006,2.62E-10,,
,0.242006,2.61E-10,,
,0.244006,2.60E-10,,
,0.246006,2.59E-10,,
,0.248006,2.58E-10,,
,0.250006,2.57E-10,,
,0.252006,2.56E-10,,
,0.254006,2.54E-10,,
,0.256006,2.53E-10,,
,0.258006,2.51E-10,,
,0.260006,2.50E-10,,
,0.262006,2.49E-10,,
,0.264006,2.48E-10,,
,0.266006,2.47E-10,,
,0.268006,2.46E-10,,
,0.270006,2.45E-10,,
,0.272006,2.43E-10,,
,0.274006,2.42E-10,,
,0.276006,2.40E-10,,
,0.278006,2.40E-10,,
,0.280006,2.39E-10,,
,0.282006,2.39E-10,,
,0.284006,2.37E-10,,
,0.286006,2.36E-10,,
,0.288006,2.34E-10,,
,0.290006,2.32E-10,,
,0.292006,2.31E-10,,
,0.294006,2.30E-10,,
,0.296006,2.29E-10,,
,0.298006,2.28E-10,,
,0.300006,2.28E-10,,
,0.302006,2.27E-10,,
,0.304006,2.26E-10,,
,0.306006,2.24E-10,,
,0.308006,2.23E-10,,
,0.310006,2.21E-10,,
,0.312006,2.21E-10,,
,0.314006,2.21E-10,,
,0.316006,2.20E-10,,
,0.318006,2.19E-10,,
