5/15/2019, 5:19:30 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,5.58E-07,8.53E-11,,
,0.002001,1.68E-10,,
,0.004001,2.49E-10,,
,0.006001,2.43E-10,,
,0.008001,2.37E-10,,
,0.010001,2.32E-10,,
,0.012001,2.25E-10,,
,0.014001,2.19E-10,,
,0.016001,2.12E-10,,
,0.018001,2.06E-10,,
,0.020001,2.00E-10,,
,0.022001,1.95E-10,,
,0.024001,1.91E-10,,
,0.026001,1.87E-10,,
,0.028001,1.82E-10,,
,0.030001,1.77E-10,,
,0.032001,1.72E-10,,
,0.034001,1.67E-10,,
,0.036001,1.63E-10,,
,0.038001,1.59E-10,,
,0.040001,1.56E-10,,
,0.042001,1.53E-10,,
,0.044001,1.50E-10,,
,0.046001,1.46E-10,,
,0.048001,1.42E-10,,
,0.050001,1.38E-10,,
,0.052001,1.34E-10,,
,0.054001,1.31E-10,,
,0.056001,1.29E-10,,
,0.058001,1.26E-10,,
,0.060001,1.24E-10,,
,0.062001,1.21E-10,,
,0.064001,1.17E-10,,
,0.066001,1.13E-10,,
,0.068001,1.09E-10,,
,0.070001,1.05E-10,,
,0.072001,1.02E-10,,
,0.074001,9.96E-11,,
,0.076001,9.66E-11,,
,0.078001,9.36E-11,,
,0.080001,9.00E-11,,
,0.082001,8.59E-11,,
,0.084001,8.12E-11,,
,0.086001,7.71E-11,,
,0.088001,7.34E-11,,
,0.090001,7.01E-11,,
,0.092001,6.64E-11,,
,0.094001,6.27E-11,,
,0.096001,5.85E-11,,
,0.098001,5.33E-11,,
,0.100001,4.82E-11,,
,0.102001,4.30E-11,,
,0.104001,3.87E-11,,
,0.106001,3.47E-11,,
,0.108001,3.13E-11,,
,0.110001,2.81E-11,,
,0.112001,2.47E-11,,
,0.114001,2.05E-11,,
,0.116001,1.62E-11,,
,0.118001,1.21E-11,,
,0.120001,8.46E-12,,
,0.122001,5.34E-12,,
,0.124001,2.34E-12,,
,0.126001,-3.47E-13,,
,0.128001,-2.92E-12,,
,0.130001,-5.93E-12,,
,0.132001,-9.26E-12,,
,0.134001,-1.23E-11,,
,0.136001,-1.42E-11,,
,0.138001,-1.45E-11,,
,0.140001,-1.43E-11,,
,0.142001,-1.30E-11,,
,0.144001,-1.18E-11,,
,0.146001,-1.04E-11,,
,0.148001,-9.69E-12,,
,0.150001,-8.51E-12,,
,0.152001,-6.68E-12,,
,0.154001,-3.68E-12,,
,0.156001,2.97E-13,,
,0.158001,5.02E-12,,
,0.160001,1.02E-11,,
,0.162001,1.53E-11,,
,0.164001,2.07E-11,,
,0.166001,2.64E-11,,
,0.168001,3.33E-11,,
,0.170001,4.12E-11,,
,0.172001,5.06E-11,,
,0.174001,6.10E-11,,
,0.176001,7.18E-11,,
,0.178001,8.26E-11,,
,0.180001,9.37E-11,,
,0.182001,1.05E-10,,
,0.184001,1.17E-10,,
,0.186001,1.28E-10,,
,0.188001,1.41E-10,,
,0.190001,1.54E-10,,
,0.192001,1.68E-10,,
,0.194001,1.81E-10,,
,0.196001,1.94E-10,,
,0.198001,2.06E-10,,
,0.200001,2.18E-10,,
,0.202001,2.30E-10,,
,0.204001,2.43E-10,,
,0.206001,2.56E-10,,
,0.208001,2.68E-10,,
,0.210001,2.81E-10,,
,0.212001,2.93E-10,,
,0.214001,3.03E-10,,
,0.216001,3.13E-10,,
,0.218001,3.22E-10,,
,0.220001,3.31E-10,,
,0.222001,3.39E-10,,
,0.224001,3.47E-10,,
,0.226001,3.54E-10,,
,0.228001,3.61E-10,,
,0.230001,3.66E-10,,
,0.232001,3.70E-10,,
,0.234001,3.73E-10,,
,0.236001,3.76E-10,,
,0.238001,3.79E-10,,
,0.240001,3.82E-10,,
,0.242001,3.85E-10,,
,0.244001,3.87E-10,,
,0.246001,3.88E-10,,
,0.248001,3.88E-10,,
,0.250001,3.86E-10,,
,0.252001,3.85E-10,,
,0.254001,3.83E-10,,
,0.256001,3.81E-10,,
,0.258001,3.79E-10,,
,0.260001,3.76E-10,,
,0.262001,3.73E-10,,
,0.264001,3.69E-10,,
,0.266001,3.64E-10,,
,0.268001,3.60E-10,,
,0.270001,3.56E-10,,
,0.272001,3.53E-10,,
,0.274001,3.50E-10,,
,0.276001,3.47E-10,,
,0.278001,3.44E-10,,
,0.280001,3.39E-10,,
,0.282001,3.34E-10,,
,0.284001,3.28E-10,,
,0.286001,3.23E-10,,
,0.288001,3.18E-10,,
,0.290001,3.13E-10,,
,0.292001,3.08E-10,,
,0.294001,3.02E-10,,
,0.296001,2.96E-10,,
,0.298001,2.89E-10,,
,0.300001,2.81E-10,,
,0.302001,2.73E-10,,
,0.304001,2.66E-10,,
,0.306001,2.59E-10,,
,0.308001,2.52E-10,,
,0.310001,2.45E-10,,
,0.312001,2.37E-10,,
,0.314001,2.29E-10,,
,0.316001,2.20E-10,,
,0.318001,2.10E-10,,
,0.320001,2.01E-10,,
