5/7/2019, 4:12:01 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001003,-4.66E-12,,
,0.003003,-9.43E-12,,
,0.005003,-1.42E-11,,
,0.007003,-1.44E-11,,
,0.009003,-1.46E-11,,
,0.011003,-1.47E-11,,
,0.013003,-1.45E-11,,
,0.015003,-1.41E-11,,
,0.017003,-1.37E-11,,
,0.019003,-1.34E-11,,
,0.021003,-1.37E-11,,
,0.023003,-1.41E-11,,
,0.025003,-1.43E-11,,
,0.027003,-1.45E-11,,
,0.029003,-1.44E-11,,
,0.031003,-1.44E-11,,
,0.033003,-1.42E-11,,
,0.035003,-1.41E-11,,
,0.037003,-1.40E-11,,
,0.039003,-1.40E-11,,
,0.041003,-1.41E-11,,
,0.043003,-1.44E-11,,
,0.045003,-1.45E-11,,
,0.047003,-1.46E-11,,
,0.049003,-1.42E-11,,
,0.051003,-1.40E-11,,
,0.053003,-1.38E-11,,
,0.055003,-1.41E-11,,
,0.057003,-1.44E-11,,
,0.059003,-1.47E-11,,
,0.061003,-1.49E-11,,
,0.063003,-1.49E-11,,
,0.065003,-1.46E-11,,
,0.067003,-1.41E-11,,
,0.069003,-1.34E-11,,
,0.071003,-1.32E-11,,
,0.073003,-1.34E-11,,
,0.075003,-1.38E-11,,
,0.077003,-1.38E-11,,
,0.079003,-1.33E-11,,
,0.081003,-1.27E-11,,
,0.083003,-1.22E-11,,
,0.085003,-1.17E-11,,
,0.087003,-1.17E-11,,
,0.089003,-1.18E-11,,
,0.091003,-1.16E-11,,
,0.093003,-1.13E-11,,
,0.095003,-1.07E-11,,
,0.097003,-1.00E-11,,
,0.099003,-8.83E-12,,
,0.101003,-7.86E-12,,
,0.103003,-7.33E-12,,
,0.105003,-7.00E-12,,
,0.107003,-6.57E-12,,
,0.109003,-5.72E-12,,
,0.111003,-4.64E-12,,
,0.113003,-3.35E-12,,
,0.115003,-2.07E-12,,
,0.117003,-6.69E-13,,
,0.119003,5.11E-13,,
,0.121003,1.48E-12,,
,0.123003,2.12E-12,,
,0.125003,3.09E-12,,
,0.127003,4.16E-12,,
,0.129003,5.56E-12,,
,0.131003,6.85E-12,,
,0.133003,8.46E-12,,
,0.135003,9.96E-12,,
,0.137003,1.14E-11,,
,0.139003,1.22E-11,,
,0.141003,1.31E-11,,
,0.143003,1.41E-11,,
,0.145003,1.55E-11,,
,0.147003,1.68E-11,,
,0.149003,1.80E-11,,
,0.151003,1.94E-11,,
,0.153003,2.08E-11,,
,0.155003,2.17E-11,,
,0.157003,2.21E-11,,
,0.159003,2.27E-11,,
,0.161003,2.38E-11,,
,0.163003,2.51E-11,,
,0.165003,2.61E-11,,
,0.167003,2.70E-11,,
,0.169003,2.80E-11,,
,0.171003,2.90E-11,,
,0.173003,2.95E-11,,
,0.175003,2.97E-11,,
,0.177003,2.96E-11,,
,0.179003,2.99E-11,,
,0.181003,3.04E-11,,
,0.183003,3.10E-11,,
,0.185003,3.14E-11,,
,0.187003,3.15E-11,,
,0.189003,3.12E-11,,
,0.191003,3.08E-11,,
,0.193003,3.06E-11,,
,0.195003,3.07E-11,,
,0.197003,3.09E-11,,
,0.199003,3.11E-11,,
,0.201003,3.12E-11,,
,0.203003,3.10E-11,,
,0.205003,3.04E-11,,
,0.207003,2.97E-11,,
,0.209003,2.92E-11,,
,0.211003,2.86E-11,,
,0.213003,2.83E-11,,
,0.215003,2.79E-11,,
,0.217003,2.79E-11,,
,0.219003,2.75E-11,,
,0.221003,2.68E-11,,
,0.223003,2.57E-11,,
,0.225003,2.47E-11,,
,0.227003,2.39E-11,,
,0.229003,2.34E-11,,
,0.231003,2.31E-11,,
,0.233003,2.29E-11,,
,0.235003,2.27E-11,,
,0.237003,2.24E-11,,
,0.239003,2.16E-11,,
,0.241003,2.09E-11,,
,0.243003,2.02E-11,,
,0.245003,1.96E-11,,
,0.247003,1.90E-11,,
,0.249003,1.84E-11,,
,0.251003,1.80E-11,,
,0.253003,1.74E-11,,
,0.255003,1.68E-11,,
,0.257003,1.60E-11,,
,0.259003,1.51E-11,,
,0.261003,1.43E-11,,
,0.263003,1.38E-11,,
,0.265003,1.38E-11,,
,0.267003,1.37E-11,,
,0.269003,1.37E-11,,
,0.271003,1.33E-11,,
,0.273003,1.29E-11,,
,0.275003,1.21E-11,,
,0.277003,1.16E-11,,
,0.279003,1.15E-11,,
,0.281003,1.14E-11,,
,0.283003,1.15E-11,,
,0.285003,1.12E-11,,
,0.287003,1.08E-11,,
,0.289003,1.03E-11,,
,0.291003,9.53E-12,,
,0.293003,9.21E-12,,
,0.295003,8.89E-12,,
,0.297003,8.99E-12,,
,0.299003,8.99E-12,,
,0.301003,8.89E-12,,
,0.303003,8.67E-12,,
,0.305003,8.35E-12,,
,0.307003,7.92E-12,,
,0.309003,7.38E-12,,
,0.311003,7.17E-12,,
,0.313003,6.95E-12,,
,0.315003,6.85E-12,,
