5/7/2019, 3:51:15 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.001002,4.36E-12,,
,0.003002,8.82E-12,,
,0.005002,1.34E-11,,
,0.007002,1.37E-11,,
,0.009002,1.41E-11,,
,0.011002,1.45E-11,,
,0.013002,1.50E-11,,
,0.015002,1.54E-11,,
,0.017002,1.54E-11,,
,0.019002,1.53E-11,,
,0.021002,1.52E-11,,
,0.023002,1.56E-11,,
,0.025002,1.59E-11,,
,0.027002,1.61E-11,,
,0.029002,1.63E-11,,
,0.031002,1.66E-11,,
,0.033002,1.68E-11,,
,0.035002,1.69E-11,,
,0.037002,1.72E-11,,
,0.039002,1.75E-11,,
,0.041002,1.78E-11,,
,0.043002,1.82E-11,,
,0.045002,1.88E-11,,
,0.047002,1.96E-11,,
,0.049002,2.02E-11,,
,0.051002,2.05E-11,,
,0.053002,2.06E-11,,
,0.055002,2.09E-11,,
,0.057002,2.14E-11,,
,0.059002,2.23E-11,,
,0.061002,2.32E-11,,
,0.063002,2.40E-11,,
,0.065002,2.47E-11,,
,0.067002,2.50E-11,,
,0.069002,2.54E-11,,
,0.071002,2.60E-11,,
,0.073002,2.68E-11,,
,0.075002,2.76E-11,,
,0.077002,2.83E-11,,
,0.079002,2.92E-11,,
,0.081002,3.00E-11,,
,0.083002,3.07E-11,,
,0.085002,3.12E-11,,
,0.087002,3.18E-11,,
,0.089002,3.25E-11,,
,0.091002,3.34E-11,,
,0.093002,3.41E-11,,
,0.095002,3.48E-11,,
,0.097002,3.54E-11,,
,0.099002,3.63E-11,,
,0.101002,3.70E-11,,
,0.103002,3.74E-11,,
,0.105002,3.79E-11,,
,0.107002,3.84E-11,,
,0.109002,3.91E-11,,
,0.111002,3.97E-11,,
,0.113002,4.03E-11,,
,0.115002,4.10E-11,,
,0.117002,4.13E-11,,
,0.119002,4.15E-11,,
,0.121002,4.20E-11,,
,0.123002,4.25E-11,,
,0.125002,4.29E-11,,
,0.127002,4.32E-11,,
,0.129002,4.35E-11,,
,0.131002,4.38E-11,,
,0.133002,4.39E-11,,
,0.135002,4.39E-11,,
,0.137002,4.39E-11,,
,0.139002,4.40E-11,,
,0.141002,4.42E-11,,
,0.143002,4.43E-11,,
,0.145002,4.42E-11,,
,0.147002,4.43E-11,,
,0.149002,4.44E-11,,
,0.151002,4.42E-11,,
,0.153002,4.40E-11,,
,0.155002,4.38E-11,,
,0.157002,4.37E-11,,
,0.159002,4.36E-11,,
,0.161002,4.36E-11,,
,0.163002,4.36E-11,,
,0.165002,4.32E-11,,
,0.167002,4.28E-11,,
,0.169002,4.26E-11,,
,0.171002,4.24E-11,,
,0.173002,4.21E-11,,
,0.175002,4.17E-11,,
,0.177002,4.16E-11,,
,0.179002,4.17E-11,,
,0.181002,4.20E-11,,
,0.183002,4.16E-11,,
,0.185002,4.12E-11,,
,0.187002,4.08E-11,,
,0.189002,4.08E-11,,
,0.191002,4.07E-11,,
,0.193002,4.06E-11,,
,0.195002,4.02E-11,,
,0.197002,4.01E-11,,
,0.199002,3.98E-11,,
,0.201002,3.98E-11,,
,0.203002,3.94E-11,,
,0.205002,3.92E-11,,
,0.207002,3.88E-11,,
,0.209002,3.92E-11,,
,0.211002,3.95E-11,,
,0.213002,3.98E-11,,
,0.215002,3.99E-11,,
,0.217002,3.97E-11,,
,0.219002,3.96E-11,,
,0.221002,3.94E-11,,
,0.223002,3.94E-11,,
,0.225002,3.95E-11,,
,0.227002,3.97E-11,,
,0.229002,3.99E-11,,
,0.231002,4.01E-11,,
,0.233002,4.00E-11,,
,0.235002,3.99E-11,,
,0.237002,3.98E-11,,
,0.239002,3.98E-11,,
,0.241002,4.01E-11,,
,0.243002,4.02E-11,,
,0.245002,4.07E-11,,
,0.247002,4.09E-11,,
,0.249002,4.08E-11,,
,0.251002,4.06E-11,,
,0.253002,4.03E-11,,
,0.255002,4.06E-11,,
,0.257002,4.06E-11,,
,0.259002,4.06E-11,,
,0.261002,4.09E-11,,
,0.263002,4.12E-11,,
,0.265002,4.17E-11,,
,0.267002,4.15E-11,,
,0.269002,4.14E-11,,
,0.271002,4.11E-11,,
,0.273002,4.12E-11,,
,0.275002,4.13E-11,,
,0.277002,4.13E-11,,
,0.279002,4.13E-11,,
,0.281002,4.12E-11,,
,0.283002,4.10E-11,,
,0.285002,4.06E-11,,
,0.287002,4.02E-11,,
,0.289002,4.01E-11,,
,0.291002,4.00E-11,,
,0.293002,4.01E-11,,
,0.295002,4.00E-11,,
,0.297002,4.00E-11,,
,0.299002,3.97E-11,,
,0.301002,3.94E-11,,
,0.303002,3.91E-11,,
,0.305002,3.87E-11,,
,0.307002,3.84E-11,,
,0.309002,3.79E-11,,
,0.311002,3.75E-11,,
,0.313002,3.73E-11,,
,0.315002,3.73E-11,,
,0.317002,3.71E-11,,
,0.319002,3.68E-11,,
,0.321002,3.65E-11,,
,0.323002,3.63E-11,,
