5/3/2019, 5:12:59 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,-1.48E-06,-9.81E-12,,
,0.001999,-1.96E-11,,
,0.003999,-2.94E-11,,
,0.005999,-2.94E-11,,
,0.007999,-2.94E-11,,
,0.009999,-2.97E-11,,
,0.011999,-3.01E-11,,
,0.013999,-3.07E-11,,
,0.015999,-3.12E-11,,
,0.017999,-3.15E-11,,
,0.019999,-3.14E-11,,
,0.021999,-3.11E-11,,
,0.023999,-3.07E-11,,
,0.025999,-3.11E-11,,
,0.027999,-3.18E-11,,
,0.029999,-3.29E-11,,
,0.031999,-3.35E-11,,
,0.033999,-3.39E-11,,
,0.035999,-3.37E-11,,
,0.037999,-3.34E-11,,
,0.039999,-3.29E-11,,
,0.041999,-3.26E-11,,
,0.043999,-3.29E-11,,
,0.045999,-3.35E-11,,
,0.047999,-3.42E-11,,
,0.049999,-3.41E-11,,
,0.051999,-3.36E-11,,
,0.053999,-3.30E-11,,
,0.055999,-3.21E-11,,
,0.057999,-3.16E-11,,
,0.059999,-3.13E-11,,
,0.061999,-3.17E-11,,
,0.063999,-3.20E-11,,
,0.065999,-3.22E-11,,
,0.067999,-3.21E-11,,
,0.069999,-3.15E-11,,
,0.071999,-3.07E-11,,
,0.073999,-3.00E-11,,
,0.075999,-2.99E-11,,
,0.077999,-3.00E-11,,
,0.079999,-3.02E-11,,
,0.081999,-3.02E-11,,
,0.083999,-3.01E-11,,
,0.085999,-2.97E-11,,
,0.087999,-2.90E-11,,
,0.089999,-2.85E-11,,
,0.091999,-2.80E-11,,
,0.093999,-2.84E-11,,
,0.095999,-2.88E-11,,
,0.097999,-2.95E-11,,
,0.099999,-2.97E-11,,
,0.101999,-2.94E-11,,
,0.103999,-2.88E-11,,
,0.105999,-2.82E-11,,
,0.107999,-2.76E-11,,
,0.109999,-2.76E-11,,
,0.111999,-2.79E-11,,
,0.113999,-2.86E-11,,
,0.115999,-2.88E-11,,
,0.117999,-2.88E-11,,
,0.119999,-2.82E-11,,
,0.121999,-2.74E-11,,
,0.123999,-2.69E-11,,
,0.125999,-2.71E-11,,
,0.127999,-2.79E-11,,
,0.129999,-2.89E-11,,
,0.131999,-2.97E-11,,
,0.133999,-3.00E-11,,
,0.135999,-3.01E-11,,
,0.137999,-2.97E-11,,
,0.139999,-2.90E-11,,
,0.141999,-2.85E-11,,
,0.143999,-2.87E-11,,
,0.145999,-2.94E-11,,
,0.147999,-3.02E-11,,
,0.149999,-3.06E-11,,
,0.151999,-3.05E-11,,
,0.153999,-3.03E-11,,
,0.155999,-2.98E-11,,
,0.157999,-2.98E-11,,
,0.159999,-3.00E-11,,
,0.161999,-3.07E-11,,
,0.163999,-3.15E-11,,
,0.165999,-3.20E-11,,
,0.167999,-3.21E-11,,
,0.169999,-3.19E-11,,
,0.171999,-3.14E-11,,
,0.173999,-3.11E-11,,
,0.175999,-3.08E-11,,
,0.177999,-3.15E-11,,
,0.179999,-3.22E-11,,
,0.181999,-3.32E-11,,
,0.183999,-3.33E-11,,
,0.185999,-3.32E-11,,
,0.187999,-3.27E-11,,
,0.189999,-3.21E-11,,
,0.191999,-3.19E-11,,
,0.193999,-3.19E-11,,
,0.195999,-3.26E-11,,
,0.197999,-3.32E-11,,
,0.199999,-3.36E-11,,
,0.201999,-3.35E-11,,
,0.203999,-3.33E-11,,
,0.205999,-3.28E-11,,
,0.207999,-3.26E-11,,
,0.209999,-3.26E-11,,
,0.211999,-3.32E-11,,
,0.213999,-3.36E-11,,
,0.215999,-3.39E-11,,
,0.217999,-3.36E-11,,
,0.219999,-3.33E-11,,
,0.221999,-3.23E-11,,
,0.223999,-3.20E-11,,
,0.225999,-3.19E-11,,
,0.227999,-3.26E-11,,
,0.229999,-3.30E-11,,
,0.231999,-3.31E-11,,
,0.233999,-3.30E-11,,
,0.235999,-3.27E-11,,
,0.237999,-3.22E-11,,
,0.239999,-3.16E-11,,
,0.241999,-3.13E-11,,
,0.243999,-3.15E-11,,
,0.245999,-3.21E-11,,
,0.247999,-3.26E-11,,
,0.249999,-3.27E-11,,
,0.251999,-3.22E-11,,
,0.253999,-3.17E-11,,
,0.255999,-3.09E-11,,
,0.257999,-3.04E-11,,
,0.259999,-3.02E-11,,
,0.261999,-3.04E-11,,
,0.263999,-3.07E-11,,
,0.265999,-3.13E-11,,
,0.267999,-3.15E-11,,
,0.269999,-3.12E-11,,
,0.271999,-3.03E-11,,
,0.273999,-2.97E-11,,
,0.275999,-2.93E-11,,
,0.277999,-2.95E-11,,
,0.279999,-2.98E-11,,
,0.281999,-3.01E-11,,
,0.283999,-2.97E-11,,
,0.285999,-2.90E-11,,
,0.287999,-2.77E-11,,
,0.289999,-2.69E-11,,
,0.291999,-2.63E-11,,
,0.293999,-2.66E-11,,
,0.295999,-2.72E-11,,
,0.297999,-2.75E-11,,
,0.299999,-2.75E-11,,
,0.301999,-2.71E-11,,
